date,ice_thickness,snow_height,place,station_id
1984-01-05,67.0,5.0,1,5055
1984-01-10,71.0,7.0,1,5055
1984-01-15,78.0,7.0,1,5055
1984-01-20,83.0,7.0,1,5055
1984-01-25,87.0,15.0,1,5055
1984-01-31,90.0,15.0,1,5055
1984-02-05,93.0,15.0,1,5055
1984-02-10,95.0,15.0,1,5055
1984-02-15,95.0,15.0,1,5055
1984-02-20,94.0,15.0,1,5055
1984-02-25,94.0,18.0,1,5055
1984-02-29,95.0,20.0,1,5055
1984-03-05,96.0,14.0,1,5055
1984-03-10,98.0,14.0,1,5055
1984-03-15,98.0,12.0,1,5055
1984-03-20,98.0,9.0,1,5055
1984-03-25,100.0,12.0,1,5055
1984-03-31,99.0,7.0,1,5055
1984-04-05,,,1,5055
1984-04-10,,,1,5055
1984-04-15,,,1,5055
1984-11-20,25.0,1.0,1,5055
1984-11-25,55.0,1.0,1,5055
1984-11-30,60.0,1.0,1,5055
1984-12-10,74.0,1.0,1,5055
1984-12-20,93.0,1.0,1,5055
1984-12-31,106.0,1.0,1,5055
1985-01-10,120.0,3.0,1,5055
1985-01-20,125.0,4.0,1,5055
1985-01-31,128.0,4.0,1,5055
1985-02-10,130.0,4.0,1,5055
1985-02-20,130.0,13.0,1,5055
1985-02-28,132.0,16.0,1,5055
1985-03-10,132.0,14.0,1,5055
1985-03-20,132.0,10.0,1,5055
1985-03-31,140.0,2.0,1,5055
1985-11-25,15.0,3.0,1,5055
1985-11-30,38.0,3.0,1,5055
1985-12-10,40.0,3.0,1,5055
1985-12-15,45.0,4.0,1,5055
1985-12-20,51.0,4.0,1,5055
1985-12-25,60.0,5.0,1,5055
1985-12-31,75.0,5.0,1,5055
1986-01-10,95.0,8.0,1,5055
1986-01-20,100.0,2.0,1,5055
1986-01-31,110.0,2.0,1,5055
1986-02-10,120.0,2.0,1,5055
1986-02-20,125.0,2.0,1,5055
1986-02-28,127.0,,1,5055
1986-03-10,130.0,,1,5055
1986-03-20,130.0,,1,5055
1986-03-31,129.0,,1,5055
1986-04-25,,,1,5055
1986-11-20,20.0,10.0,1,5055
1986-11-25,25.0,8.0,1,5055
1986-11-30,30.0,5.0,1,5055
1986-12-10,46.0,10.0,1,5055
1986-12-20,58.0,10.0,1,5055
1986-12-31,69.0,10.0,1,5055
1987-01-10,83.0,18.0,1,5055
1987-01-20,100.0,18.0,1,5055
1987-01-31,110.0,18.0,1,5055
1987-02-10,120.0,17.0,1,5055
1987-02-20,120.0,10.0,1,5055
1987-02-28,125.0,5.0,1,5055
1987-03-10,120.0,3.0,1,5055
1987-03-20,90.0,3.0,1,5055
1987-03-31,96.0,0.0,1,5055
1987-11-10,,,1,5055
1987-11-15,,,1,5055
1987-11-20,10.0,10.0,1,5055
1987-11-25,22.0,11.0,1,5055
1987-11-30,35.0,13.0,1,5055
1987-12-05,39.0,13.0,1,5055
1987-12-10,50.0,14.0,1,5055
1987-12-15,58.0,14.0,1,5055
1987-12-20,66.0,14.0,1,5055
1987-12-25,69.0,14.0,1,5055
1987-12-31,72.0,20.0,1,5055
1988-01-10,80.0,25.0,1,5055
1988-01-20,82.0,25.0,1,5055
1988-01-31,88.0,26.0,1,5055
1988-02-10,95.0,28.0,1,5055
1988-02-20,108.0,25.0,1,5055
1988-02-29,115.0,24.0,1,5055
1988-04-15,,,1,5055
1988-11-20,33.0,0.0,1,5055
1988-11-25,35.0,38.0,1,5055
1988-11-30,43.0,27.0,1,5055
1988-12-10,47.0,27.0,1,5055
1988-12-20,50.0,27.0,1,5055
1988-12-31,55.0,27.0,1,5055
1989-01-10,65.0,30.0,1,5055
1989-01-20,70.0,30.0,1,5055
1989-01-31,72.0,30.0,1,5055
1989-02-10,75.0,,1,5055
1989-02-20,80.0,,1,5055
1989-02-28,84.0,,1,5055
1989-03-10,85.0,,1,5055
1989-03-20,80.0,,1,5055
1989-03-31,75.0,,1,5055
1989-11-20,,,1,5055
1989-11-30,21.0,,1,5055
1989-12-10,,,1,5055
