date,ice_thickness,snow_height,place,station_id
1984-01-10,70.0,12.0,1,5208
1984-01-20,81.0,15.0,1,5208
1984-01-31,85.0,18.0,1,5208
1984-02-10,92.0,16.0,1,5208
1984-02-20,96.0,16.0,1,5208
1984-02-29,98.0,20.0,1,5208
1984-03-10,98.0,20.0,1,5208
1984-03-20,102.0,18.0,1,5208
1984-03-31,102.0,10.0,1,5208
1984-12-10,32.0,8.0,1,5208
1984-12-20,43.0,6.0,1,5208
1984-12-31,57.0,6.0,1,5208
1985-01-10,62.0,4.0,1,5208
1985-01-20,92.0,2.0,1,5208
1985-01-31,96.0,2.0,1,5208
1985-02-10,102.0,10.0,1,5208
1985-02-20,110.0,4.0,1,5208
1985-02-28,113.0,40.0,1,5208
1985-03-10,120.0,24.0,1,5208
1985-03-20,118.0,,1,5208
1985-11-30,15.0,,1,5208
1986-01-10,74.0,3.0,1,5208
1986-01-20,80.0,2.0,1,5208
1986-01-31,95.0,2.0,1,5208
1986-02-10,115.0,1.0,1,5208
1986-02-20,118.0,1.0,1,5208
1986-02-28,120.0,4.0,1,5208
1986-03-10,120.0,4.0,1,5208
1986-03-20,89.0,2.0,1,5208
1986-03-31,57.0,2.0,1,5208
1986-12-10,25.0,4.0,1,5208
1986-12-20,38.0,10.0,1,5208
1986-12-31,46.0,10.0,1,5208
1987-01-10,64.0,12.0,1,5208
1987-01-20,76.0,19.0,1,5208
1987-01-31,85.0,16.0,1,5208
1987-02-10,105.0,9.0,1,5208
1987-02-20,105.0,6.0,1,5208
1987-02-28,111.0,21.0,1,5208
1987-03-10,115.0,7.0,1,5208
1987-03-20,115.0,1.0,1,5208
1987-11-30,28.0,0.0,1,5208
1987-12-10,36.0,,1,5208
1987-12-20,48.0,2.0,1,5208
1987-12-31,57.0,5.0,1,5208
1988-01-10,69.0,4.0,1,5208
1988-01-20,77.0,,1,5208
1988-01-31,80.0,11.0,1,5208
1988-02-10,85.0,9.0,1,5208
1988-02-20,91.0,9.0,1,5208
1988-02-29,98.0,8.0,1,5208
1988-03-10,102.0,4.0,1,5208
1988-03-20,102.0,,1,5208
1988-03-25,101.0,,1,5208
1988-03-31,93.0,,1,5208
1988-11-20,9.0,1.0,1,5208
1988-11-25,21.0,15.0,1,5208
1988-11-30,23.0,18.0,1,5208
1988-12-10,30.0,15.0,1,5208
1988-12-20,33.0,18.0,1,5208
