date,ice_thickness,snow_height,place,station_id
1984-01-10,47.0,19.0,1,5748
1984-01-20,52.0,20.0,1,5748
1984-01-31,54.0,29.0,1,5748
1984-02-10,50.0,29.0,1,5748
1984-02-20,52.0,34.0,1,5748
1984-02-29,55.0,35.0,1,5748
1984-03-10,62.0,33.0,1,5748
1984-03-20,58.0,26.0,1,5748
1984-03-31,51.0,11.0,1,5748
1984-11-20,15.0,2.0,1,5748
1984-11-30,27.0,1.0,1,5748
1984-12-10,32.0,4.0,1,5748
1984-12-20,47.0,6.0,1,5748
1984-12-31,57.0,7.0,1,5748
1985-01-10,73.0,5.0,1,5748
1985-01-20,90.0,17.0,1,5748
1985-11-20,4.0,5.0,1,5748
1985-11-30,12.0,2.0,1,5748
1985-12-10,37.0,6.0,1,5748
1985-12-20,47.0,6.0,1,5748
1985-12-31,56.0,6.0,1,5748
1986-01-10,,17.0,1,5748
1986-01-20,,14.0,1,5748
1986-01-31,,12.0,1,5748
1986-02-10,,14.0,1,5748
1986-02-20,,12.0,1,5748
1986-02-28,,11.0,1,5748
1986-03-10,,17.0,1,5748
1986-03-20,,5.0,1,5748
1986-10-31,3.0,,1,5748
1986-11-10,4.0,,1,5748
1986-11-20,21.0,,1,5748
1986-11-30,22.0,6.0,1,5748
1986-12-10,31.0,8.0,1,5748
1986-12-20,43.0,11.0,1,5748
1986-12-31,46.0,13.0,1,5748
1987-01-10,48.0,16.0,1,5748
1987-01-20,51.0,28.0,1,5748
1987-01-31,55.0,26.0,1,5748
1987-02-10,59.0,20.0,1,5748
1987-03-10,,8.0,1,5748
1987-11-20,11.0,,1,5748
1987-11-30,17.0,5.0,1,5748
1987-12-10,25.0,7.0,1,5748
1987-12-20,33.0,9.0,1,5748
1987-12-31,37.0,14.0,1,5748
1988-01-10,44.0,12.0,1,5748
1988-01-20,,14.0,1,5748
1988-01-31,,17.0,1,5748
1988-02-10,,22.0,1,5748
1988-02-20,,23.0,1,5748
1988-02-29,,24.0,1,5748
1988-03-10,,,1,5748
1988-11-10,4.0,,1,5748
1988-11-20,16.0,3.0,1,5748
1988-11-30,19.0,12.0,1,5748
1988-12-10,30.0,12.0,1,5748
1988-12-20,35.0,19.0,1,5748
1988-12-31,44.0,15.0,1,5748
1989-01-10,49.0,17.0,1,5748
1989-01-20,55.0,17.0,1,5748
1989-01-31,56.0,21.0,1,5748
1989-02-10,67.0,21.0,1,5748
1989-02-20,73.0,12.0,1,5748
1989-02-28,75.0,27.0,1,5748
