date,ice_thickness,snow_height,place,station_id
1984-11-20,26.0,,1,6022
1984-11-25,29.0,,1,6022
1984-11-30,35.0,1.0,1,6022
1984-12-10,46.0,3.0,1,6022
1984-12-20,60.0,3.0,1,6022
1984-12-31,79.0,3.0,1,6022
2013-01-05,,,2,6022
2013-01-10,106.0,10.0,2,6022
2013-01-15,,,2,6022
2013-01-20,112.0,8.0,2,6022
2013-01-25,,,2,6022
2013-01-31,124.0,11.0,2,6022
2013-02-05,,,2,6022
2013-02-10,126.0,11.0,2,6022
2013-02-15,,,2,6022
2013-02-20,129.0,11.0,2,6022
2013-02-25,,,2,6022
2013-02-28,129.0,6.0,2,6022
2013-03-05,,,2,6022
2013-03-10,129.0,10.0,2,6022
2013-03-15,,,2,6022
2013-03-20,128.0,6.0,2,6022
2013-03-25,,,2,6022
2013-03-31,125.0,6.0,2,6022
2013-04-05,,,2,6022
2013-04-10,,,2,6022
2013-04-15,,,2,6022
2013-04-20,,,2,6022
2013-04-25,,,2,6022
2013-04-30,,,2,6022
2013-12-20,,,2,6022
2013-12-25,,,2,6022
2013-12-31,,,2,6022
2014-01-05,36.0,4.0,2,6022
2014-01-10,49.0,4.0,2,6022
2014-01-15,,,2,6022
2014-01-20,74.0,5.0,2,6022
2014-01-25,,,2,6022
2014-01-31,77.0,7.0,2,6022
2014-02-05,,,2,6022
2014-02-10,77.0,14.0,2,6022
2014-02-15,,,2,6022
2014-02-20,88.0,6.0,2,6022
2014-02-25,,,2,6022
2014-02-28,95.0,15.0,2,6022
2014-03-05,,,2,6022
2014-03-10,95.0,10.0,2,6022
2014-03-15,,,2,6022
2014-03-20,99.0,0.0,2,6022
2014-03-25,,,2,6022
2014-03-31,80.0,,2,6022
2014-04-05,,,2,6022
2014-04-10,,,2,6022
2014-04-15,,,2,6022
2014-11-15,,,2,6022
2014-11-20,21.0,,2,6022
2014-11-25,26.0,1.0,2,6022
2014-11-30,34.0,1.0,2,6022
2014-12-05,,,2,6022
2014-12-10,44.0,5.0,2,6022
2014-12-15,,,2,6022
2014-12-20,52.0,8.0,2,6022
2014-12-25,,,2,6022
2014-12-31,59.0,5.0,2,6022
2015-01-05,,,2,6022
2015-01-10,72.0,7.0,2,6022
2015-01-15,,,2,6022
2015-01-20,78.0,7.0,2,6022
2015-01-25,,,2,6022
2015-01-31,86.0,7.0,2,6022
2015-02-05,,,2,6022
2015-02-10,89.0,9.0,2,6022
2015-02-15,,,2,6022
2015-02-20,102.0,5.0,2,6022
2015-02-25,,,2,6022
2015-02-28,104.0,21.0,2,6022
2015-03-05,,,2,6022
2015-03-10,104.0,20.0,2,6022
2015-03-15,,,2,6022
2015-03-20,104.0,5.0,2,6022
2015-03-25,101.0,0.0,2,6022
2015-03-31,90.0,0.0,2,6022
2015-04-05,88.0,,2,6022
2015-04-10,84.0,,2,6022
2015-04-15,,,2,6022
2015-04-20,,,2,6022
2015-04-25,,,2,6022
2015-11-20,,,2,6022
2015-11-25,,,2,6022
2015-11-30,,,2,6022
2015-12-05,51.0,,2,6022
2015-12-10,56.0,,2,6022
2015-12-15,60.0,4.0,2,6022
2015-12-20,67.0,4.0,2,6022
2015-12-25,71.0,2.0,2,6022
2015-12-31,76.0,2.0,2,6022
2016-01-05,,,2,6022
2016-01-10,82.0,4.0,2,6022
2016-01-15,,,2,6022
2016-01-20,93.0,3.0,2,6022
2016-01-25,,,2,6022
2016-01-31,103.0,3.0,2,6022
2016-02-05,,,2,6022
2016-02-10,109.0,4.0,2,6022
2016-02-15,,,2,6022
2016-02-20,112.0,3.0,2,6022
2016-02-25,,,2,6022
2016-02-29,121.0,2.0,2,6022
2016-03-05,,,2,6022
2016-03-10,123.0,3.0,2,6022
2016-03-15,126.0,3.0,2,6022
2016-03-20,130.0,,2,6022
2016-03-25,132.0,,2,6022
2016-03-31,128.0,,2,6022
2016-04-05,120.0,,2,6022
2016-04-10,,,2,6022
2016-04-15,,,2,6022
2016-04-20,,,2,6022
2016-04-25,,,2,6022
2016-11-10,,,2,6022
2016-11-15,,,2,6022
2016-11-20,20.0,8.0,2,6022
2016-11-25,24.0,8.0,2,6022
2016-11-30,27.0,8.0,2,6022
2016-12-05,,,2,6022
2016-12-10,38.0,11.0,2,6022
2016-12-15,,,2,6022
2016-12-20,44.0,8.0,2,6022
2016-12-25,,,2,6022
2016-12-31,47.0,17.0,2,6022
2017-01-05,,,2,6022
2017-01-10,50.0,16.0,2,6022
2017-01-15,,,2,6022
2017-01-20,62.0,15.0,2,6022
2017-01-25,,,2,6022
2017-01-31,75.0,16.0,2,6022
2017-02-05,,,2,6022
2017-02-10,76.0,16.0,2,6022
2017-02-15,,,2,6022
2017-02-20,78.0,19.0,2,6022
2017-02-25,,,2,6022
2017-02-28,79.0,15.0,2,6022
2017-03-05,,,2,6022
2017-03-10,80.0,3.0,2,6022
2017-03-15,80.0,0.0,2,6022
2017-03-20,80.0,,2,6022
2017-03-25,76.0,,2,6022
2017-03-31,60.0,,2,6022
2017-04-05,,,2,6022
2017-04-10,,,2,6022
2017-04-15,,,2,6022
2017-04-20,,,2,6022
2017-11-20,,,2,6022
2017-11-25,20.0,1.0,2,6022
2017-11-30,30.0,1.0,2,6022
2017-12-05,45.0,1.0,2,6022
2017-12-10,58.0,1.0,2,6022
2017-12-15,69.0,1.0,2,6022
2017-12-20,81.0,1.0,2,6022
2017-12-25,,,2,6022
2017-12-31,97.0,1.0,2,6022
