date,ice_thickness,snow_height,place,station_id
1984-11-25,28.0,0.0,1,6023
1984-11-30,29.0,0.0,1,6023
1984-12-05,32.0,2.0,1,6023
1984-12-10,38.0,2.0,1,6023
1984-12-20,55.0,2.0,1,6023
1984-12-31,67.0,3.0,1,6023
2013-01-05,50.0,10.0,2,6023
2013-01-10,55.0,10.0,2,6023
2013-01-15,60.0,10.0,2,6023
2013-01-20,70.0,12.0,2,6023
2013-01-25,,,2,6023
2013-01-31,80.0,14.0,2,6023
2013-02-05,,,2,6023
2013-02-10,90.0,10.0,2,6023
2013-02-15,,,2,6023
2013-02-20,102.0,10.0,2,6023
2013-02-25,,,2,6023
2013-02-28,102.0,15.0,2,6023
2013-03-05,,,2,6023
2013-03-10,106.0,15.0,2,6023
2013-03-15,,,2,6023
2013-03-20,106.0,15.0,2,6023
2013-03-25,,,2,6023
2013-03-31,90.0,8.0,2,6023
2013-04-05,,,2,6023
2013-04-10,90.0,3.0,2,6023
2013-04-15,90.0,1.0,2,6023
2013-04-20,,,2,6023
2013-04-25,,,2,6023
2013-04-30,,,2,6023
2013-12-15,,,2,6023
2013-12-20,,,2,6023
2013-12-25,17.0,0.0,2,6023
2013-12-31,32.0,0.0,2,6023
2014-01-05,40.0,1.0,2,6023
2014-01-10,50.0,1.0,2,6023
2014-01-15,60.0,1.0,2,6023
2014-01-20,70.0,1.0,2,6023
2014-01-25,,,2,6023
2014-01-31,90.0,1.0,2,6023
2014-02-05,,,2,6023
2014-02-10,96.0,1.0,2,6023
2014-02-15,,,2,6023
2014-02-20,100.0,1.0,2,6023
2014-02-25,,,2,6023
2014-02-28,104.0,4.0,2,6023
2014-03-05,,,2,6023
2014-03-10,104.0,4.0,2,6023
2014-03-15,,,2,6023
2014-03-20,96.0,0.0,2,6023
2014-03-25,,,2,6023
2014-03-31,87.0,,2,6023
2014-04-05,,,2,6023
2014-04-10,,,2,6023
2014-11-25,,,2,6023
2014-11-30,,,2,6023
2014-12-05,,,2,6023
2014-12-10,31.0,3.0,2,6023
2014-12-15,,,2,6023
2014-12-20,55.0,2.0,2,6023
2014-12-25,,,2,6023
2014-12-31,75.0,3.0,2,6023
2016-01-20,93.0,2.0,2,6023
2016-01-25,,,2,6023
2016-01-31,95.0,2.0,2,6023
2016-02-05,,,2,6023
2016-02-10,98.0,2.0,2,6023
2016-02-15,,,2,6023
2016-02-20,103.0,1.0,2,6023
2016-02-25,,,2,6023
2016-02-29,107.0,1.0,2,6023
