date,ice_thickness,snow_height,place,station_id
1984-01-05,65.0,6.0,13,5044
1984-01-05,72.0,6.0,14,5044
1984-01-10,70.0,7.0,13,5044
1984-01-15,72.0,7.0,13,5044
1984-01-20,81.0,7.0,13,5044
1984-01-25,86.0,9.0,13,5044
1984-01-31,84.0,15.0,13,5044
1984-02-05,89.0,9.0,13,5044
1984-02-10,89.0,14.0,13,5044
1984-02-15,89.0,14.0,13,5044
1984-02-20,90.0,14.0,13,5044
1984-02-25,93.0,19.0,13,5044
1984-02-29,92.0,19.0,13,5044
1984-03-05,91.0,21.0,13,5044
1984-03-10,90.0,19.0,13,5044
1984-03-15,91.0,20.0,13,5044
1984-03-20,94.0,24.0,13,5044
1984-03-25,97.0,18.0,13,5044
1984-03-31,93.0,12.0,13,5044
1984-04-05,,,13,5044
1984-04-05,,,14,5044
1984-04-10,,,13,5044
1984-04-10,,,14,5044
1984-04-15,,,13,5044
1984-04-15,,,14,5044
1984-11-20,25.0,,1,5044
1984-11-25,42.0,,1,5044
1984-11-30,45.0,,1,5044
1984-12-05,49.0,3.0,1,5044
1984-12-10,50.0,3.0,1,5044
1984-12-15,47.0,3.0,1,5044
1984-12-20,50.0,3.0,1,5044
1984-12-25,57.0,3.0,1,5044
1984-12-31,68.0,3.0,1,5044
1985-01-05,83.0,3.0,13,5044
1985-01-10,86.0,3.0,13,5044
1985-01-15,92.0,3.0,13,5044
1985-01-20,96.0,3.0,13,5044
1985-01-25,103.0,5.0,13,5044
1985-01-31,105.0,5.0,13,5044
1985-02-05,113.0,5.0,13,5044
1985-02-10,119.0,5.0,13,5044
1985-02-15,120.0,4.0,13,5044
1985-02-20,120.0,8.0,13,5044
1985-02-25,121.0,16.0,13,5044
1985-02-28,122.0,16.0,13,5044
1985-03-05,122.0,15.0,13,5044
1985-03-10,123.0,13.0,13,5044
1985-03-15,123.0,8.0,13,5044
1985-03-20,123.0,3.0,13,5044
1985-03-25,125.0,,13,5044
1985-03-31,125.0,,13,5044
1985-11-25,25.0,9.0,1,5044
1985-11-30,30.0,9.0,1,5044
1985-12-05,34.0,8.0,1,5044
1985-12-10,51.0,10.0,1,5044
1985-12-15,61.0,11.0,1,5044
1985-12-20,64.0,10.0,1,5044
1985-12-25,65.0,9.0,1,5044
1985-12-31,73.0,9.0,1,5044
1986-01-05,86.0,10.0,1,5044
1986-01-10,88.0,9.0,1,5044
1986-01-15,88.0,11.0,1,5044
1986-01-20,88.0,9.0,1,5044
1986-01-25,88.0,11.0,1,5044
1986-01-31,90.0,11.0,1,5044
1986-02-05,88.0,8.0,1,5044
1986-02-10,90.0,8.0,1,5044
1986-02-15,94.0,8.0,1,5044
1986-02-20,95.0,8.0,1,5044
1986-02-25,99.0,8.0,1,5044
1986-02-28,100.0,8.0,1,5044
1986-03-05,110.0,3.0,1,5044
1986-03-10,116.0,3.0,1,5044
1986-03-15,116.0,3.0,1,5044
1986-03-20,116.0,,1,5044
1986-03-25,116.0,,1,5044
1986-03-31,117.0,,1,5044
1986-04-05,116.0,,1,5044
1986-04-10,117.0,,1,5044
1986-04-15,,,1,5044
1986-11-15,28.0,,13,5044
1986-11-20,34.0,,13,5044
1986-11-30,43.0,,13,5044
1986-12-05,48.0,2.0,13,5044
1986-12-05,50.0,2.0,14,5044
1986-12-10,51.0,2.0,13,5044
1986-12-10,50.0,2.0,14,5044
1986-12-15,63.0,2.0,13,5044
1986-12-15,64.0,2.0,14,5044
1986-12-20,68.0,2.0,13,5044
1986-12-20,70.0,2.0,14,5044
1986-12-25,82.0,2.0,13,5044
1986-12-25,79.0,2.0,14,5044
1986-12-31,83.0,3.0,13,5044
1986-12-31,83.0,3.0,14,5044
1987-01-05,77.0,9.0,13,5044
1987-01-05,80.0,9.0,14,5044
1987-01-10,80.0,10.0,13,5044
1987-01-10,82.0,13.0,14,5044
1987-01-15,99.0,13.0,13,5044
1987-01-15,101.0,13.0,14,5044
1987-01-20,105.0,12.0,13,5044
1987-01-20,109.0,12.0,14,5044
1987-01-25,108.0,13.0,13,5044
1987-01-25,112.0,13.0,14,5044
1987-01-31,115.0,14.0,13,5044
1987-01-31,117.0,14.0,14,5044
1987-02-05,114.0,13.0,13,5044
1987-02-05,119.0,13.0,14,5044
1987-02-10,120.0,13.0,13,5044
1987-02-10,120.0,13.0,14,5044
1987-02-15,121.0,13.0,13,5044
1987-02-15,123.0,13.0,14,5044
1987-02-20,125.0,13.0,13,5044
1987-02-20,125.0,13.0,14,5044
1987-02-25,125.0,14.0,13,5044
1987-02-25,125.0,14.0,14,5044
1987-02-28,125.0,14.0,13,5044
1987-02-28,126.0,14.0,14,5044
1987-03-05,125.0,18.0,13,5044
1987-03-05,127.0,17.0,14,5044
1987-03-10,127.0,11.0,14,5044
1987-03-10,126.0,10.0,13,5044
1987-03-15,127.0,3.0,14,5044
1987-03-15,125.0,3.0,13,5044
1987-03-20,125.0,2.0,13,5044
1987-03-20,127.0,2.0,14,5044
1987-03-25,127.0,3.0,13,5044
1987-03-25,127.0,2.0,14,5044
1987-03-31,129.0,,14,5044
1987-03-31,129.0,,13,5044
1987-04-05,130.0,,13,5044
1987-04-05,130.0,,14,5044
1987-04-10,128.0,,13,5044
1987-04-10,130.0,,14,5044
1987-04-15,129.0,,13,5044
1987-04-15,129.0,,14,5044
1987-04-20,128.0,,13,5044
1987-04-20,130.0,,14,5044
1987-11-20,26.0,10.0,14,5044
1987-11-20,28.0,10.0,13,5044
1987-11-25,30.0,10.0,13,5044
1987-11-25,28.0,11.0,14,5044
1987-11-30,28.0,11.0,14,5044
1987-11-30,32.0,11.0,13,5044
1987-12-05,34.0,8.0,14,5044
1987-12-05,37.0,8.0,13,5044
1987-12-10,35.0,8.0,14,5044
1987-12-10,39.0,8.0,13,5044
1987-12-15,37.0,9.0,14,5044
1987-12-15,40.0,9.0,13,5044
1987-12-20,40.0,10.0,14,5044
1987-12-20,43.0,10.0,13,5044
1987-12-25,46.0,10.0,14,5044
1987-12-25,50.0,16.0,13,5044
1987-12-31,48.0,22.0,14,5044
1987-12-31,52.0,22.0,13,5044
1988-01-05,54.0,22.0,14,5044
1988-01-05,65.0,22.0,13,5044
1988-01-10,56.0,22.0,14,5044
1988-01-10,60.0,22.0,13,5044
1988-01-15,60.0,22.0,14,5044
1988-01-15,63.0,22.0,13,5044
1988-01-20,62.0,22.0,14,5044
1988-01-20,65.0,22.0,13,5044
1988-01-25,64.0,25.0,14,5044
1988-01-25,68.0,25.0,13,5044
1988-01-31,67.0,25.0,14,5044
1988-01-31,70.0,25.0,13,5044
1988-02-05,64.0,22.0,14,5044
1988-02-05,72.0,22.0,13,5044
1988-02-10,65.0,22.0,14,5044
1988-02-10,73.0,22.0,13,5044
1988-02-15,72.0,22.0,14,5044
1988-02-15,78.0,22.0,13,5044
1988-02-20,75.0,22.0,14,5044
1988-02-20,80.0,22.0,13,5044
1988-02-25,77.0,25.0,14,5044
1988-02-25,80.0,24.0,13,5044
1988-02-29,78.0,23.0,14,5044
1988-02-29,82.0,23.0,13,5044
1988-03-05,84.0,23.0,13,5044
1988-03-10,89.0,15.0,13,5044
1988-03-15,96.0,15.0,13,5044
1988-03-20,98.0,10.0,13,5044
1988-03-25,99.0,6.0,13,5044
1988-03-31,100.0,1.0,13,5044
1988-04-05,101.0,,13,5044
1988-04-10,,,13,5044
1988-04-10,,,14,5044
1988-11-15,20.0,,1,5044
1988-11-15,20.0,,2,5044
1988-11-20,22.0,,1,5044
1988-11-25,23.0,22.0,1,5044
1988-11-25,25.0,24.0,2,5044
1988-11-30,30.0,19.0,1,5044
1988-11-30,30.0,18.0,2,5044
1988-12-05,30.0,20.0,1,5044
1988-12-05,30.0,20.0,2,5044
1988-12-10,34.0,18.0,1,5044
1988-12-10,34.0,18.0,2,5044
1988-12-15,36.0,18.0,1,5044
1988-12-15,37.0,18.0,2,5044
1988-12-20,37.0,18.0,1,5044
1988-12-20,38.0,18.0,2,5044
1988-12-25,38.0,17.0,1,5044
1988-12-25,38.0,17.0,2,5044
1988-12-31,40.0,15.0,1,5044
1988-12-31,41.0,15.0,2,5044
1989-01-05,40.0,15.0,13,5044
1989-01-05,40.0,15.0,14,5044
1989-01-10,40.0,18.0,13,5044
1989-01-10,40.0,18.0,14,5044
1989-01-15,41.0,18.0,13,5044
1989-01-15,41.0,18.0,14,5044
1989-01-20,42.0,20.0,13,5044
1989-01-20,41.0,18.0,14,5044
1989-01-25,45.0,20.0,13,5044
1989-01-25,43.0,20.0,14,5044
1989-01-31,49.0,20.0,13,5044
1989-01-31,45.0,20.0,14,5044
1989-02-05,48.0,19.0,13,5044
1989-02-05,45.0,19.0,14,5044
1989-02-10,48.0,19.0,13,5044
1989-02-10,45.0,19.0,14,5044
1989-02-15,51.0,18.0,13,5044
1989-02-15,47.0,18.0,14,5044
1989-02-20,54.0,18.0,13,5044
1989-02-20,52.0,18.0,14,5044
1989-02-25,58.0,18.0,13,5044
1989-02-25,55.0,18.0,14,5044
1989-02-28,58.0,17.0,13,5044
1989-02-28,55.0,17.0,14,5044
1989-03-05,54.0,14.0,14,5044
1989-03-05,53.0,14.0,13,5044
1989-03-10,54.0,14.0,14,5044
1989-03-10,55.0,12.0,13,5044
1989-03-15,57.0,12.0,14,5044
1989-03-15,59.0,12.0,13,5044
1989-03-20,59.0,7.0,14,5044
1989-03-20,63.0,7.0,13,5044
1989-03-25,58.0,0.0,14,5044
1989-03-25,60.0,0.0,13,5044
1989-03-31,57.0,0.0,14,5044
1989-03-31,59.0,0.0,13,5044
1989-04-05,54.0,0.0,13,5044
1989-04-05,52.0,0.0,14,5044
1989-11-25,17.0,,14,5044
1989-11-25,19.0,,13,5044
1989-11-30,20.0,,14,5044
1989-11-30,21.0,,13,5044
1989-12-05,20.0,7.0,14,5044
1989-12-05,20.0,7.0,13,5044
1989-12-10,23.0,10.0,14,5044
1989-12-10,26.0,10.0,13,5044
1989-12-15,26.0,10.0,14,5044
1989-12-15,29.0,10.0,13,5044
1989-12-20,29.0,9.0,14,5044
1989-12-20,31.0,9.0,13,5044
1989-12-25,31.0,28.0,14,5044
1989-12-25,34.0,28.0,13,5044
1989-12-31,34.0,28.0,14,5044
1989-12-31,36.0,28.0,13,5044
1990-01-05,36.0,20.0,14,5044
1990-01-05,41.0,20.0,13,5044
1990-01-10,42.0,20.0,14,5044
1990-01-10,44.0,20.0,13,5044
1990-01-15,46.0,20.0,14,5044
1990-01-15,48.0,20.0,13,5044
1990-01-20,48.0,20.0,14,5044
1990-01-20,50.0,20.0,13,5044
1990-01-25,50.0,18.0,14,5044
1990-01-25,57.0,20.0,13,5044
1990-01-31,55.0,20.0,14,5044
1990-01-31,60.0,20.0,13,5044
1990-02-05,50.0,18.0,14,5044
1990-02-05,57.0,18.0,13,5044
1990-02-10,53.0,20.0,14,5044
1990-02-10,60.0,20.0,13,5044
1990-02-15,55.0,20.0,14,5044
1990-02-15,60.0,20.0,13,5044
1990-02-20,57.0,32.0,14,5044
1990-02-20,61.0,32.0,13,5044
1990-02-25,59.0,30.0,14,5044
1990-02-25,62.0,30.0,13,5044
1990-02-28,59.0,30.0,14,5044
1990-02-28,62.0,32.0,13,5044
1990-03-05,65.0,25.0,14,5044
1990-03-05,67.0,25.0,13,5044
1990-03-10,65.0,20.0,14,5044
1990-03-10,68.0,20.0,13,5044
1990-03-15,66.0,12.0,14,5044
1990-03-15,68.0,12.0,13,5044
1990-03-20,65.0,,14,5044
1990-03-20,68.0,,13,5044
1990-03-25,65.0,,14,5044
1990-03-25,69.0,,13,5044
1990-03-31,66.0,,14,5044
1990-03-31,68.0,,13,5044
1990-11-20,11.0,,1,5044
1990-11-30,20.0,,1,5044
1990-12-05,28.0,2.0,1,5044
1990-12-10,31.0,2.0,1,5044
1990-12-15,43.0,1.0,1,5044
1990-12-20,48.0,2.0,1,5044
1990-12-25,49.0,2.0,1,5044
1990-12-31,51.0,2.0,1,5044
1991-01-05,52.0,7.0,1,5044
1991-01-10,54.0,7.0,1,5044
1991-01-15,57.0,10.0,1,5044
1991-01-20,59.0,10.0,1,5044
1991-01-25,60.0,10.0,1,5044
1991-01-31,60.0,10.0,1,5044
1991-02-05,63.0,10.0,1,5044
1991-02-10,69.0,10.0,1,5044
1991-02-15,72.0,8.0,1,5044
1991-02-20,73.0,8.0,1,5044
1991-02-25,75.0,5.0,1,5044
1991-02-28,75.0,4.0,1,5044
1991-03-05,76.0,,1,5044
1991-03-10,76.0,,1,5044
1991-03-15,76.0,,1,5044
1991-03-20,76.0,,1,5044
1991-03-25,77.0,,1,5044
1991-03-31,76.0,,1,5044
1991-11-15,15.0,5.0,1,5044
1991-11-20,18.0,5.0,1,5044
1991-11-25,27.0,5.0,1,5044
1991-11-30,33.0,5.0,1,5044
1991-12-05,36.0,6.0,1,5044
1991-12-10,39.0,8.0,1,5044
1991-12-15,43.0,11.0,1,5044
1991-12-20,46.0,10.0,1,5044
1991-12-25,48.0,11.0,1,5044
1991-12-31,49.0,11.0,1,5044
1992-01-05,51.0,12.0,1,5044
1992-01-10,52.0,11.0,1,5044
1992-01-15,55.0,12.0,1,5044
1992-01-20,58.0,11.0,1,5044
1992-01-25,58.0,11.0,1,5044
1992-01-31,59.0,12.0,1,5044
1992-02-05,57.0,12.0,1,5044
1992-02-10,58.0,12.0,1,5044
1992-02-15,59.0,12.0,1,5044
1992-02-20,59.0,13.0,1,5044
1992-02-25,60.0,9.0,1,5044
1992-02-29,60.0,7.0,1,5044
1992-03-05,60.0,2.0,1,5044
1992-03-10,59.0,,1,5044
1992-03-15,58.0,,1,5044
1992-03-20,58.0,,1,5044
1992-03-25,58.0,,1,5044
1992-03-31,59.0,,1,5044
1992-04-05,60.0,,1,5044
1992-11-20,19.0,,1,5044
1992-11-25,29.0,,1,5044
1992-11-30,37.0,5.0,1,5044
1992-12-05,42.0,5.0,1,5044
1992-12-10,44.0,10.0,1,5044
1992-12-15,47.0,11.0,1,5044
1992-12-20,48.0,10.0,1,5044
1992-12-25,55.0,11.0,1,5044
1992-12-31,56.0,13.0,1,5044
1993-01-05,58.0,13.0,1,5044
1993-01-10,60.0,13.0,1,5044
1993-01-15,63.0,14.0,1,5044
1993-01-20,64.0,14.0,1,5044
1993-01-25,64.0,14.0,1,5044
1993-01-31,66.0,15.0,1,5044
1993-02-05,68.0,15.0,1,5044
1993-02-10,68.0,15.0,1,5044
1993-02-15,66.0,16.0,1,5044
1993-02-20,68.0,16.0,1,5044
