date,ice_thickness,snow_height,place,station_id
2016-11-30,32.0,10.0,1,5395
2016-12-05,32.0,10.0,1,5395
2016-12-10,36.0,10.0,1,5395
2016-12-15,,,1,5395
2016-12-20,39.0,13.0,1,5395
2016-12-25,,,1,5395
2016-12-31,48.0,14.0,1,5395
2017-01-05,,,1,5395
2017-01-10,58.0,16.0,1,5395
2017-01-15,,,1,5395
2017-01-20,65.0,25.0,1,5395
2017-01-25,,,1,5395
2017-01-31,65.0,30.0,1,5395
2017-02-05,,,1,5395
2017-02-10,72.0,35.0,1,5395
2017-02-15,,,1,5395
2017-02-20,70.0,35.0,1,5395
2017-02-25,,,1,5395
2017-02-28,70.0,30.0,1,5395
2017-03-05,,,1,5395
2017-03-10,70.0,30.0,1,5395
2017-03-15,68.0,25.0,1,5395
2017-03-20,68.0,5.0,1,5395
2017-03-25,63.0,0.0,1,5395
2017-03-31,,,1,5395
2017-04-05,,,1,5395
2017-11-15,,,1,5395
2017-11-20,,,1,5395
2017-11-25,,,1,5395
2017-11-30,,,1,5395
2017-12-05,,,1,5395
2017-12-10,38.0,5.0,1,5395
2017-12-15,,,1,5395
2017-12-20,42.0,15.0,1,5395
2017-12-25,,,1,5395
2017-12-31,45.0,20.0,1,5395
