date,ice_thickness,snow_height,place,station_id
1984-01-05,41.0,10.0,1,6511
1984-01-10,42.0,9.0,1,6511
1984-01-15,45.0,7.0,1,6511
1984-01-20,47.0,7.0,1,6511
1984-01-25,52.0,12.0,1,6511
1984-01-31,55.0,11.0,1,6511
1984-02-05,56.0,12.0,1,6511
1984-02-10,58.0,15.0,1,6511
1984-02-15,59.0,15.0,1,6511
1984-02-20,60.0,14.0,1,6511
1984-02-25,62.0,14.0,1,6511
1984-02-29,63.0,14.0,1,6511
1984-03-05,64.0,12.0,1,6511
1984-03-10,65.0,11.0,1,6511
1984-03-15,66.0,8.0,1,6511
1984-03-20,65.0,5.0,1,6511
1984-03-25,66.0,8.0,1,6511
1984-03-31,65.0,3.0,1,6511
1984-04-05,63.0,2.0,1,6511
1984-04-10,,,1,6511
1984-04-15,,,1,6511
1984-12-05,32.0,2.0,1,6511
1984-12-10,34.0,3.0,1,6511
1984-12-15,36.0,3.0,1,6511
1984-12-20,40.0,3.0,1,6511
1984-12-25,42.0,3.0,1,6511
1984-12-31,45.0,2.0,1,6511
1985-01-05,47.0,2.0,1,6511
1985-01-10,52.0,2.0,1,6511
1985-01-15,55.0,4.0,1,6511
1985-01-20,57.0,5.0,1,6511
1985-01-25,58.0,4.0,1,6511
1985-01-31,62.0,6.0,1,6511
1985-02-05,68.0,5.0,1,6511
1985-02-10,70.0,6.0,1,6511
1985-02-15,72.0,7.0,1,6511
1985-02-20,74.0,12.0,1,6511
1985-02-25,76.0,14.0,1,6511
1985-02-28,79.0,14.0,1,6511
1985-03-05,81.0,13.0,1,6511
1985-03-10,82.0,14.0,1,6511
1985-03-15,81.0,11.0,1,6511
1985-03-20,82.0,5.0,1,6511
1985-03-25,80.0,,1,6511
1985-03-31,78.0,,1,6511
1985-04-05,77.0,,1,6511
1985-04-10,72.0,,1,6511
1985-12-05,33.0,7.0,1,6511
1985-12-10,34.0,7.0,1,6511
1985-12-15,35.0,6.0,1,6511
1985-12-20,38.0,6.0,1,6511
1985-12-25,41.0,8.0,1,6511
1985-12-31,45.0,7.0,1,6511
1986-01-05,47.0,6.0,1,6511
1986-01-10,51.0,7.0,1,6511
1986-01-15,55.0,9.0,1,6511
1986-01-20,60.0,12.0,1,6511
1986-01-25,63.0,15.0,1,6511
1986-01-31,66.0,15.0,1,6511
1986-02-05,68.0,16.0,1,6511
1986-02-10,70.0,16.0,1,6511
1986-02-15,68.0,14.0,1,6511
1986-02-20,67.0,15.0,1,6511
1986-02-25,66.0,14.0,1,6511
1986-02-28,67.0,13.0,1,6511
1986-03-05,66.0,11.0,1,6511
1986-03-10,64.0,10.0,1,6511
1986-03-15,65.0,5.0,1,6511
1986-03-20,63.0,3.0,1,6511
1986-03-25,61.0,2.0,1,6511
1986-03-31,57.0,1.0,1,6511
1986-04-05,,,1,6511
1986-04-10,,,1,6511
1986-11-10,11.0,1.0,1,6511
1986-11-15,13.0,6.0,1,6511
1986-11-20,16.0,5.0,1,6511
1986-11-25,21.0,9.0,1,6511
1986-11-30,29.0,9.0,1,6511
1986-12-05,32.0,14.0,1,6511
1986-12-10,39.0,15.0,1,6511
1986-12-15,42.0,14.0,1,6511
1986-12-20,47.0,12.0,1,6511
1986-12-25,48.0,13.0,1,6511
1986-12-31,50.0,13.0,1,6511
1987-01-05,54.0,15.0,1,6511
1987-01-10,57.0,16.0,1,6511
1987-01-15,59.0,18.0,1,6511
1987-01-20,62.0,20.0,1,6511
1987-01-25,64.0,19.0,1,6511
1987-01-31,66.0,18.0,1,6511
1987-02-05,65.0,20.0,1,6511
1987-02-10,66.0,19.0,1,6511
1987-02-15,66.0,18.0,1,6511
1987-02-20,66.0,20.0,1,6511
1987-02-25,65.0,18.0,1,6511
1987-02-28,62.0,18.0,1,6511
1987-03-05,61.0,17.0,1,6511
1987-03-10,60.0,16.0,1,6511
1987-03-15,58.0,12.0,1,6511
1987-03-20,57.0,6.0,1,6511
1987-03-25,55.0,1.0,1,6511
1987-03-31,52.0,3.0,1,6511
1987-11-20,29.0,12.0,1,6511
1987-11-25,31.0,13.0,1,6511
1987-11-30,30.0,11.0,1,6511
1987-12-05,31.0,12.0,1,6511
1987-12-10,33.0,12.0,1,6511
1987-12-15,35.0,13.0,1,6511
1987-12-20,37.0,13.0,1,6511
1987-12-25,40.0,14.0,1,6511
1987-12-31,43.0,17.0,1,6511
1988-01-05,45.0,19.0,1,6511
1988-01-10,48.0,18.0,1,6511
1988-01-15,52.0,19.0,1,6511
1988-01-20,54.0,19.0,1,6511
1988-01-25,57.0,24.0,1,6511
1988-01-31,61.0,24.0,1,6511
1988-02-05,68.0,15.0,1,6511
1988-02-10,69.0,13.0,1,6511
1988-02-15,70.0,13.0,1,6511
1988-02-20,70.0,10.0,1,6511
1988-02-25,71.0,9.0,1,6511
1988-02-29,72.0,9.0,1,6511
1988-03-05,72.0,18.0,1,6511
1988-03-10,74.0,16.0,1,6511
1988-03-15,76.0,23.0,1,6511
1988-03-20,76.0,23.0,1,6511
1988-03-25,78.0,28.0,1,6511
1988-03-31,79.0,25.0,1,6511
1988-04-05,73.0,24.0,1,6511
1988-04-10,70.0,9.0,1,6511
1988-12-05,20.0,9.0,1,6511
1988-12-10,27.0,8.0,1,6511
1988-12-15,30.0,8.0,1,6511
1988-12-20,32.0,8.0,1,6511
1988-12-25,40.0,10.0,1,6511
1988-12-31,47.0,12.0,1,6511
1989-01-05,48.0,18.0,1,6511
1989-01-10,53.0,15.0,1,6511
1989-01-15,55.0,19.0,1,6511
1989-01-20,56.0,23.0,1,6511
1989-01-25,62.0,17.0,1,6511
1989-01-31,66.0,13.0,1,6511
1989-02-05,62.0,17.0,1,6511
1989-02-10,63.0,17.0,1,6511
1989-02-15,65.0,14.0,1,6511
1989-02-20,66.0,12.0,1,6511
1989-02-25,67.0,9.0,1,6511
1989-02-28,66.0,9.0,1,6511
1989-03-05,67.0,12.0,1,6511
1989-03-10,65.0,10.0,1,6511
1989-03-15,64.0,6.0,1,6511
1989-03-20,63.0,4.0,1,6511
1989-03-25,59.0,2.0,1,6511
1989-12-05,24.0,3.0,1,6511
1989-12-10,32.0,4.0,1,6511
1989-12-15,35.0,4.0,1,6511
1989-12-20,38.0,5.0,1,6511
1989-12-25,40.0,8.0,1,6511
1989-12-31,43.0,15.0,1,6511
1990-01-05,45.0,15.0,1,6511
1990-01-10,50.0,15.0,1,6511
1990-01-15,54.0,15.0,1,6511
1990-01-20,57.0,15.0,1,6511
1990-01-25,63.0,16.0,1,6511
1990-01-31,65.0,17.0,1,6511
1990-02-05,68.0,18.0,1,6511
1990-02-10,70.0,19.0,1,6511
1990-02-15,70.0,20.0,1,6511
1990-02-20,71.0,21.0,1,6511
1990-02-25,65.0,29.0,1,6511
1990-02-28,63.0,27.0,1,6511
1990-03-05,62.0,23.0,1,6511
1990-03-10,61.0,20.0,1,6511
1990-03-15,59.0,19.0,1,6511
1990-03-20,55.0,7.0,1,6511
1990-03-25,49.0,3.0,1,6511
1990-12-20,21.0,0.0,1,6511
1990-12-25,22.0,5.0,1,6511
1990-12-31,25.0,6.0,1,6511
1991-01-05,30.0,6.0,1,6511
1991-01-10,32.0,6.0,1,6511
1991-01-15,35.0,10.0,1,6511
1991-01-20,36.0,11.0,1,6511
1991-01-25,39.0,10.0,1,6511
1991-01-31,42.0,11.0,1,6511
1991-02-05,44.0,11.0,1,6511
1991-02-10,44.0,11.0,1,6511
1991-02-15,46.0,10.0,1,6511
1991-02-20,50.0,9.0,1,6511
1991-02-25,42.0,9.0,1,6511
1991-02-28,44.0,8.0,1,6511
1991-03-05,43.0,10.0,1,6511
1991-03-10,43.0,9.0,1,6511
1991-03-15,41.0,5.0,1,6511
1991-03-20,39.0,3.0,1,6511
1991-03-25,37.0,,1,6511
1991-03-31,35.0,,1,6511
1992-01-05,43.0,16.0,1,6511
1992-01-10,55.0,18.0,1,6511
1992-01-15,59.0,18.0,1,6511
1992-01-20,63.0,19.0,1,6511
1992-01-25,66.0,18.0,1,6511
1992-01-31,69.0,19.0,1,6511
1992-02-05,69.0,18.0,1,6511
1992-02-10,70.0,18.0,1,6511
1992-02-15,70.0,19.0,1,6511
1992-02-20,71.0,19.0,1,6511
1992-02-25,74.0,18.0,1,6511
1992-02-29,76.0,17.0,1,6511
1992-03-05,76.0,15.0,1,6511
1992-03-10,73.0,18.0,1,6511
1992-03-15,70.0,12.0,1,6511
1992-03-20,68.0,9.0,1,6511
1992-03-25,65.0,,1,6511
1992-11-15,,,1,6511
1992-11-20,,,1,6511
1992-11-25,,,1,6511
1992-11-30,,,1,6511
1992-12-05,14.0,3.0,1,6511
1992-12-10,20.0,7.0,1,6511
1992-12-15,28.0,10.0,1,6511
1992-12-20,35.0,11.0,1,6511
1992-12-25,42.0,16.0,1,6511
1992-12-31,48.0,17.0,1,6511
1993-01-05,53.0,21.0,1,6511
1993-01-10,56.0,20.0,1,6511
1993-01-15,59.0,20.0,1,6511
1993-01-20,63.0,20.0,1,6511
1993-01-25,65.0,20.0,1,6511
1993-01-31,66.0,25.0,1,6511
1993-02-05,68.0,25.0,1,6511
1993-02-10,70.0,25.0,1,6511
1993-02-15,71.0,25.0,1,6511
1993-02-20,71.0,27.0,1,6511
1993-02-25,69.0,26.0,1,6511
1993-02-28,70.0,26.0,1,6511
1993-03-05,72.0,26.0,1,6511
1993-03-10,72.0,30.0,1,6511
1993-03-15,68.0,28.0,1,6511
1993-03-20,67.0,25.0,1,6511
1993-03-25,63.0,,1,6511
1993-11-30,22.0,3.0,1,6511
1993-12-05,31.0,5.0,1,6511
1993-12-10,38.0,5.0,1,6511
1993-12-15,46.0,7.0,1,6511
1993-12-20,50.0,10.0,1,6511
1993-12-25,53.0,15.0,1,6511
1993-12-31,56.0,16.0,1,6511
1994-01-05,60.0,17.0,1,6511
1994-01-10,63.0,17.0,1,6511
1994-01-15,67.0,17.0,1,6511
1994-01-20,70.0,17.0,1,6511
1994-01-25,76.0,16.0,1,6511
1994-01-31,81.0,15.0,1,6511
1994-02-05,86.0,15.0,1,6511
1994-02-10,89.0,15.0,1,6511
1994-02-15,87.0,14.0,1,6511
1994-02-20,86.0,13.0,1,6511
1994-02-25,85.0,12.0,1,6511
1994-02-28,84.0,12.0,1,6511
1994-03-05,81.0,12.0,1,6511
1994-03-10,79.0,18.0,1,6511
1994-03-15,75.0,16.0,1,6511
1994-03-20,71.0,12.0,1,6511
1994-03-25,71.0,12.0,1,6511
1994-03-31,66.0,3.0,1,6511
1994-12-05,31.0,6.0,1,6511
1994-12-10,35.0,6.0,1,6511
1994-12-15,42.0,6.0,1,6511
1994-12-20,48.0,6.0,1,6511
1994-12-25,52.0,7.0,1,6511
1994-12-31,56.0,9.0,1,6511
1995-01-05,58.0,11.0,1,6511
1995-01-10,60.0,13.0,1,6511
1995-01-15,63.0,15.0,1,6511
1995-01-20,67.0,18.0,1,6511
1995-01-25,68.0,19.0,1,6511
1995-01-31,67.0,18.0,1,6511
1995-02-05,70.0,18.0,1,6511
1995-02-10,72.0,16.0,1,6511
1995-02-15,70.0,14.0,1,6511
1995-02-20,67.0,11.0,1,6511
1995-02-25,65.0,9.0,1,6511
1995-02-28,64.0,8.0,1,6511
1995-03-05,62.0,5.0,1,6511
1995-03-10,59.0,3.0,1,6511
1995-03-15,58.0,2.0,1,6511
1995-03-20,55.0,11.0,1,6511
1995-03-25,54.0,9.0,1,6511
1995-03-31,48.0,3.0,1,6511
1995-12-05,19.0,7.0,1,6511
1995-12-10,27.0,6.0,1,6511
1995-12-15,34.0,5.0,1,6511
1995-12-20,39.0,5.0,1,6511
1995-12-25,43.0,9.0,1,6511
1995-12-31,47.0,11.0,1,6511
1996-01-05,48.0,14.0,1,6511
1996-01-10,50.0,15.0,1,6511
1996-01-15,53.0,14.0,1,6511
1996-01-20,59.0,15.0,1,6511
1996-01-25,63.0,15.0,1,6511
1996-01-31,66.0,16.0,1,6511
1996-02-05,70.0,15.0,1,6511
1996-02-10,75.0,16.0,1,6511
1996-02-15,73.0,17.0,1,6511
1996-02-20,71.0,15.0,1,6511
1996-02-25,68.0,11.0,1,6511
1996-02-29,66.0,8.0,1,6511
1996-03-05,64.0,3.0,1,6511
1996-03-10,61.0,0.0,1,6511
1996-03-15,59.0,3.0,1,6511
1996-03-20,57.0,6.0,1,6511
1996-03-25,56.0,4.0,1,6511
1996-03-31,52.0,15.0,1,6511
1996-04-05,,,1,6511
1996-04-10,,,1,6511
1996-04-15,,,1,6511
1996-11-10,,,1,6511
1996-11-15,,,1,6511
1996-11-20,,,1,6511
1996-11-25,,,1,6511
1996-11-30,,,1,6511
1996-12-05,27.0,6.0,1,6511
1996-12-10,33.0,10.0,1,6511
1996-12-15,39.0,10.0,1,6511
1996-12-20,47.0,11.0,1,6511
1996-12-25,52.0,18.0,1,6511
1996-12-31,55.0,21.0,1,6511
1997-01-05,58.0,21.0,1,6511
1997-01-10,63.0,25.0,1,6511
1997-01-15,68.0,21.0,1,6511
1997-01-20,71.0,23.0,1,6511
1997-01-25,73.0,23.0,1,6511
1997-01-31,77.0,23.0,1,6511
1997-02-05,79.0,24.0,1,6511
1997-02-10,78.0,22.0,1,6511
1997-02-15,80.0,24.0,1,6511
1997-02-20,82.0,25.0,1,6511
1997-02-25,86.0,23.0,1,6511
1997-02-28,87.0,21.0,1,6511
1997-03-05,88.0,20.0,1,6511
1997-03-10,86.0,20.0,1,6511
1997-03-15,84.0,17.0,1,6511
1997-03-20,82.0,,1,6511
1997-03-25,79.0,,1,6511
1997-03-31,73.0,,1,6511
1997-04-05,,,1,6511
1997-11-20,,,1,6511
1997-11-25,,,1,6511
1997-11-30,,,1,6511
1997-12-05,30.0,0.0,1,6511
1997-12-10,39.0,0.0,1,6511
1997-12-15,41.0,0.0,1,6511
1997-12-20,46.0,6.0,1,6511
1997-12-25,47.0,10.0,1,6511
1997-12-31,48.0,15.0,1,6511
1998-01-05,50.0,15.0,1,6511
1998-01-10,52.0,15.0,1,6511
1998-01-15,54.0,15.0,1,6511
1998-01-20,58.0,20.0,1,6511
1998-01-25,60.0,20.0,1,6511
1998-01-31,63.0,20.0,1,6511
1998-02-05,66.0,20.0,1,6511
1998-02-10,72.0,20.0,1,6511
1998-02-15,73.0,20.0,1,6511
1998-02-20,74.0,16.0,1,6511
1998-02-25,71.0,14.0,1,6511
1998-02-28,70.0,12.0,1,6511
1998-03-05,,,1,6511
1998-03-10,63.0,0.0,1,6511
1998-03-15,,,1,6511
1998-03-20,59.0,6.0,1,6511
1998-03-25,,,1,6511
1998-03-31,,,1,6511
1998-04-05,,,1,6511
1998-11-15,,,1,6511
1998-11-20,,,1,6511
1998-11-25,,,1,6511
1998-11-30,,,1,6511
1998-12-05,40.0,1.0,1,6511
1998-12-10,47.0,1.0,1,6511
1998-12-15,51.0,6.0,1,6511
1998-12-20,55.0,16.0,1,6511
1998-12-25,57.0,15.0,1,6511
1998-12-31,60.0,17.0,1,6511
1999-01-05,64.0,19.0,1,6511
1999-01-10,67.0,16.0,1,6511
1999-01-15,68.0,14.0,1,6511
1999-01-20,69.0,16.0,1,6511
1999-01-25,71.0,19.0,1,6511
1999-01-31,75.0,20.0,1,6511
1999-02-05,77.0,20.0,1,6511
1999-02-10,80.0,16.0,1,6511
1999-02-15,79.0,14.0,1,6511
1999-02-20,77.0,15.0,1,6511
1999-02-25,76.0,16.0,1,6511
1999-02-28,75.0,18.0,1,6511
1999-03-05,74.0,16.0,1,6511
1999-03-10,73.0,13.0,1,6511
1999-03-15,72.0,11.0,1,6511
1999-03-20,72.0,7.0,1,6511
1999-03-25,69.0,2.0,1,6511
1999-03-31,68.0,0.0,1,6511
1999-04-05,,,1,6511
1999-04-10,,,1,6511
1999-11-15,,,1,6511
1999-11-20,,,1,6511
1999-11-25,,,1,6511
1999-11-30,,,1,6511
1999-12-05,27.0,6.0,1,6511
1999-12-10,30.0,6.0,1,6511
1999-12-15,34.0,5.0,1,6511
1999-12-20,38.0,6.0,1,6511
1999-12-25,43.0,5.0,1,6511
1999-12-31,47.0,5.0,1,6511
2000-01-05,48.0,8.0,1,6511
2000-01-10,49.0,13.0,1,6511
2000-01-15,57.0,13.0,1,6511
2000-01-20,66.0,12.0,1,6511
2000-01-25,70.0,12.0,1,6511
2000-01-31,73.0,11.0,1,6511
2000-02-05,75.0,10.0,1,6511
2000-02-10,78.0,10.0,1,6511
2000-02-15,79.0,10.0,1,6511
2000-02-20,81.0,10.0,1,6511
2000-02-25,80.0,8.0,1,6511
2000-02-29,79.0,8.0,1,6511
2000-03-05,80.0,7.0,1,6511
2000-03-10,84.0,6.0,1,6511
2000-03-15,83.0,5.0,1,6511
2000-03-20,82.0,3.0,1,6511
2000-03-25,82.0,2.0,1,6511
2000-03-31,79.0,2.0,1,6511
2000-04-05,,,1,6511
2000-04-10,,,1,6511
2000-11-10,,,1,6511
2000-11-15,,,1,6511
2000-11-20,,,1,6511
2000-11-25,,,1,6511
2000-11-30,,,1,6511
2000-12-05,26.0,6.0,1,6511
2000-12-10,30.0,7.0,1,6511
2000-12-15,33.0,7.0,1,6511
2000-12-20,37.0,8.0,1,6511
2000-12-25,41.0,7.0,1,6511
2000-12-31,46.0,7.0,1,6511
2001-01-05,53.0,10.0,1,6511
2001-01-10,58.0,12.0,1,6511
2001-01-15,62.0,13.0,1,6511
2001-01-20,67.0,13.0,1,6511
2001-01-25,70.0,13.0,1,6511
2001-01-31,74.0,13.0,1,6511
2001-02-05,76.0,15.0,1,6511
2001-02-10,79.0,15.0,1,6511
2001-02-15,80.0,15.0,1,6511
2001-02-20,81.0,15.0,1,6511
2001-02-25,81.0,17.0,1,6511
2001-02-28,80.0,20.0,1,6511
2001-03-05,79.0,23.0,1,6511
2001-03-10,78.0,25.0,1,6511
2001-03-15,75.0,24.0,1,6511
2001-03-20,71.0,23.0,1,6511
2001-03-25,68.0,20.0,1,6511
2001-03-31,58.0,8.0,1,6511
2001-04-05,,,1,6511
2001-04-10,,,1,6511
2001-11-05,,,1,6511
2001-11-10,,,1,6511
2001-11-15,,,1,6511
2001-11-20,,,1,6511
2001-11-25,,,1,6511
2001-11-30,,,1,6511
2001-12-05,28.0,0.0,1,6511
2001-12-10,37.0,2.0,1,6511
2001-12-15,41.0,2.0,1,6511
2001-12-20,49.0,2.0,1,6511
2001-12-25,55.0,2.0,1,6511
2001-12-31,63.0,2.0,1,6511
2002-01-05,,,1,6511
2002-01-10,70.0,3.0,1,6511
2002-01-15,,,1,6511
2002-01-20,75.0,10.0,1,6511
2002-01-25,,,1,6511
2002-01-31,79.0,13.0,1,6511
2002-02-05,,,1,6511
2002-02-10,80.0,15.0,1,6511
2002-02-15,,,1,6511
2002-02-20,78.0,17.0,1,6511
2002-02-25,,,1,6511
2002-02-28,70.0,6.0,1,6511
2002-03-05,,,1,6511
2002-03-10,64.0,2.0,1,6511
2002-03-15,,,1,6511
2002-03-20,49.0,0.0,1,6511
2002-03-25,,,1,6511
2002-03-31,,,1,6511
2002-04-05,,,1,6511
2002-11-05,,,1,6511
2002-11-10,,,1,6511
2002-11-15,,,1,6511
2002-11-20,,,1,6511
2002-11-25,,,1,6511
2002-11-30,,,1,6511
2002-12-05,,,1,6511
2002-12-10,41.0,4.0,1,6511
2002-12-15,,,1,6511
2002-12-20,43.0,6.0,1,6511
2002-12-25,,,1,6511
2002-12-31,48.0,6.0,1,6511
2003-01-05,,,1,6511
2003-01-10,59.0,8.0,1,6511
2003-01-15,,,1,6511
2003-01-20,67.0,12.0,1,6511
