date,consumption,station_id
1984-01-01,6.83,5094
1984-01-02,6.81,5094
1984-01-03,6.8,5094
1984-01-04,6.78,5094
1984-01-05,6.77,5094
1984-01-06,6.75,5094
1984-01-07,6.74,5094
1984-01-08,6.72,5094
1984-01-09,6.71,5094
1984-01-10,6.69,5094
1984-01-11,6.68,5094
1984-01-12,6.66,5094
1984-01-13,6.65,5094
1984-01-14,6.63,5094
1984-01-15,6.62,5094
1984-01-16,6.61,5094
1984-01-17,6.6,5094
1984-01-18,6.59,5094
1984-01-19,6.58,5094
1984-01-20,6.56,5094
1984-01-21,6.56,5094
1984-01-22,6.54,5094
1984-01-23,6.53,5094
1984-01-24,6.52,5094
1984-01-25,6.51,5094
1984-01-26,6.5,5094
1984-01-27,6.49,5094
1984-01-28,6.47,5094
1984-01-29,6.46,5094
1984-01-30,6.45,5094
1984-02-01,6.55,5094
1984-02-02,6.66,5094
1984-02-03,6.78,5094
1984-02-04,6.89,5094
1984-02-05,7.0,5094
1984-02-06,7.11,5094
1984-02-07,7.22,5094
1984-02-08,7.34,5094
1984-02-09,7.45,5094
1984-02-10,7.56,5094
1984-02-11,7.67,5094
1984-02-12,7.78,5094
1984-02-13,7.9,5094
1984-02-14,8.01,5094
1984-02-15,8.12,5094
1984-02-16,8.12,5094
1984-02-17,8.12,5094
1984-02-18,8.12,5094
1984-02-19,8.12,5094
1984-02-20,8.12,5094
1984-02-21,8.12,5094
1984-02-22,8.12,5094
1984-02-23,8.13,5094
1984-02-24,8.13,5094
1984-02-25,8.13,5094
1984-02-26,8.13,5094
1984-02-27,8.13,5094
1984-02-28,8.13,5094
1984-02-29,8.13,5094
1984-03-01,8.1,5094
1984-03-02,8.07,5094
1984-03-03,8.04,5094
1984-03-04,8.01,5094
1984-03-05,7.98,5094
1984-03-06,7.96,5094
1984-03-07,7.93,5094
1984-03-08,7.9,5094
1984-03-09,7.87,5094
1984-03-10,7.84,5094
1984-03-11,7.81,5094
1984-03-12,7.78,5094
1984-03-13,7.98,5094
1984-03-14,8.19,5094
1984-03-15,8.39,5094
1984-03-16,8.59,5094
1984-03-17,8.79,5094
1984-03-18,9.0,5094
1984-03-19,9.2,5094
1984-03-20,9.28,5094
1984-03-21,9.37,5094
1984-03-22,9.45,5094
1984-03-23,9.54,5094
1984-03-24,9.62,5094
1984-03-25,9.71,5094
1984-03-26,9.79,5094
1984-03-27,9.88,5094
1984-03-28,9.96,5094
1984-03-29,10.0,5094
1984-03-30,10.1,5094
1984-04-01,10.3,5094
1984-04-02,11.0,5094
1984-04-03,11.7,5094
1984-04-04,12.5,5094
1984-04-05,13.2,5094
1984-04-06,13.9,5094
1984-04-07,14.2,5094
1984-04-08,15.2,5094
