date,consumption,station_id
1984-01-01,3.7,5155
1984-01-02,3.67,5155
1984-01-03,3.65,5155
1984-01-04,3.62,5155
1984-01-05,3.6,5155
1984-01-06,3.57,5155
1984-01-07,3.55,5155
1984-01-08,3.53,5155
1984-01-09,3.5,5155
1984-01-10,3.48,5155
1984-01-11,3.45,5155
1984-01-12,3.43,5155
1984-01-13,3.4,5155
1984-01-14,3.38,5155
1984-01-15,3.35,5155
1984-01-16,3.33,5155
1984-01-17,3.28,5155
1984-01-18,3.24,5155
1984-01-19,3.19,5155
1984-01-20,3.15,5155
1984-01-21,3.1,5155
1984-01-22,3.05,5155
1984-01-23,3.01,5155
1984-01-24,2.96,5155
1984-01-25,2.92,5155
1984-01-26,2.87,5155
1984-01-27,2.82,5155
1984-01-28,2.78,5155
1984-01-29,2.73,5155
1984-01-30,2.69,5155
1984-02-01,2.6,5155
1984-02-02,2.55,5155
1984-02-03,2.5,5155
1984-02-04,2.46,5155
1984-02-05,2.42,5155
1984-02-06,2.37,5155
1984-02-07,2.32,5155
1984-02-08,2.28,5155
1984-02-09,2.24,5155
1984-02-10,2.19,5155
1984-02-11,2.14,5155
1984-02-12,2.1,5155
1984-02-13,2.06,5155
1984-02-14,2.01,5155
1984-02-15,1.97,5155
1984-02-16,1.93,5155
1984-02-17,1.9,5155
1984-02-18,1.86,5155
1984-02-19,1.82,5155
1984-02-20,1.78,5155
1984-02-21,1.74,5155
1984-02-22,1.71,5155
1984-02-23,1.67,5155
1984-02-24,1.63,5155
1984-02-25,1.59,5155
1984-02-26,1.55,5155
1984-02-27,1.52,5155
1984-02-28,1.48,5155
1984-02-29,1.44,5155
1984-03-01,1.45,5155
1984-03-02,1.45,5155
1984-03-03,1.46,5155
1984-03-04,1.47,5155
1984-03-05,1.48,5155
1984-03-06,1.48,5155
1984-03-07,1.49,5155
1984-03-08,1.5,5155
1984-03-09,1.51,5155
1984-03-10,1.51,5155
1984-03-11,1.52,5155
1984-03-12,1.53,5155
1984-03-13,1.54,5155
1984-03-14,1.54,5155
1984-03-15,1.55,5155
1984-03-16,1.73,5155
1984-03-17,1.91,5155
1984-03-18,2.08,5155
1984-03-19,2.28,5155
1984-03-20,2.44,5155
1984-03-21,2.62,5155
1984-03-22,2.72,5155
1984-03-23,2.83,5155
1984-03-24,2.93,5155
1984-03-25,3.03,5155
1984-03-26,3.14,5155
1984-03-27,3.24,5155
1984-03-28,3.52,5155
1984-03-29,3.8,5155
1984-03-30,4.07,5155
1984-04-01,4.63,5155
1984-04-02,4.91,5155
1984-04-03,9.26,5155
1984-04-04,13.6,5155
1984-04-05,18.0,5155
1984-04-06,22.3,5155
1984-04-07,25.9,5155
1984-04-08,29.6,5155
1984-04-09,33.2,5155
1984-04-10,36.8,5155
1984-04-11,58.5,5155
1984-04-12,80.3,5155
1984-04-13,102.0,5155
1984-04-14,90.2,5155
1984-04-15,91.6,5155
1984-04-16,105.0,5155
1984-04-17,114.0,5155
1984-04-18,132.0,5155
1984-04-19,159.0,5155
1984-04-20,183.0,5155
1984-04-21,196.0,5155
1984-04-22,210.0,5155
1984-04-23,223.0,5155
1984-04-24,223.0,5155
1984-04-25,208.0,5155
1984-04-26,193.0,5155
1984-04-27,190.0,5155
1984-04-28,196.0,5155
1984-04-29,209.0,5155
1984-04-30,225.0,5155
1984-05-01,245.0,5155
1984-05-02,272.0,5155
1984-05-03,307.0,5155
1984-05-04,295.0,5155
1984-05-05,257.0,5155
1984-05-06,221.0,5155
1984-05-07,186.0,5155
1984-05-08,159.0,5155
1984-05-09,137.0,5155
1984-05-10,119.0,5155
1984-05-11,104.0,5155
1984-05-12,92.3,5155
1984-05-13,84.2,5155
1984-05-14,79.9,5155
1984-05-15,77.0,5155
1984-05-16,75.2,5155
1984-05-17,71.3,5155
1984-05-18,68.4,5155
1984-05-19,64.5,5155
1984-05-20,61.3,5155
1984-05-21,61.3,5155
1984-05-22,59.1,5155
1984-05-23,55.9,5155
1984-05-24,51.7,5155
1984-05-25,45.0,5155
1984-05-26,38.9,5155
1984-05-27,32.0,5155
1984-05-28,29.1,5155
1984-05-29,28.3,5155
1984-05-30,28.3,5155
1984-06-01,42.2,5155
1984-06-02,43.6,5155
1984-06-03,41.7,5155
1984-06-04,38.4,5155
1984-06-05,34.3,5155
1984-06-06,30.8,5155
1984-06-07,42.7,5155
1984-06-08,87.6,5155
1984-06-09,142.0,5155
1984-06-10,143.0,5155
1984-06-11,137.0,5155
1984-06-12,174.0,5155
1984-06-13,210.0,5155
1984-06-14,214.0,5155
1984-06-15,173.0,5155
1984-06-16,132.0,5155
1984-06-17,101.0,5155
1984-06-18,83.0,5155
1984-06-19,75.2,5155
1984-06-20,71.8,5155
1984-06-21,70.1,5155
1984-06-22,61.3,5155
1984-06-23,52.2,5155
1984-06-24,44.6,5155
1984-06-25,38.9,5155
1984-06-26,35.2,5155
1984-06-27,49.1,5155
1984-06-28,72.4,5155
1984-06-29,81.2,5155
1984-06-30,85.5,5155
1984-07-01,74.7,5155
1984-07-02,58.1,5155
1984-07-03,45.0,5155
1984-07-04,35.2,5155
1984-07-05,30.8,5155
1984-07-06,26.7,5155
1984-07-07,23.8,5155
1984-07-08,23.4,5155
1984-07-09,23.4,5155
1984-07-10,26.7,5155
1984-07-11,26.7,5155
1984-07-12,25.4,5155
1984-07-13,24.2,5155
1984-07-14,22.2,5155
1984-07-15,23.4,5155
1984-07-16,25.0,5155
1984-07-17,28.3,5155
1984-07-18,33.0,5155
1984-07-19,50.6,5155
1984-07-20,49.1,5155
1984-07-21,41.3,5155
1984-07-22,35.2,5155
1984-07-23,29.6,5155
1984-07-24,27.5,5155
1984-07-25,26.7,5155
1984-07-26,30.8,5155
1984-07-27,38.4,5155
1984-07-28,36.1,5155
1984-07-29,31.6,5155
1984-07-30,28.3,5155
1984-08-01,23.0,5155
1984-08-02,19.5,5155
1984-08-03,17.4,5155
1984-08-04,15.3,5155
1984-08-05,13.9,5155
1984-08-06,13.2,5155
1984-08-07,13.2,5155
1984-08-08,12.6,5155
1984-08-09,12.0,5155
1984-08-10,12.0,5155
1984-08-11,13.2,5155
1984-08-12,12.9,5155
1984-08-13,12.3,5155
1984-08-14,12.0,5155
1984-08-15,12.6,5155
1984-08-16,28.7,5155
1984-08-17,70.7,5155
1984-08-18,139.0,5155
1984-08-19,184.0,5155
1984-08-20,203.0,5155
1984-08-21,161.0,5155
1984-08-22,108.0,5155
1984-08-23,181.0,5155
1984-08-24,378.0,5155
1984-08-25,1150.0,5155
1984-08-26,722.0,5155
1984-08-27,475.0,5155
1984-08-28,331.0,5155
1984-08-29,246.0,5155
1984-08-30,170.0,5155
1984-09-01,99.2,5155
1984-09-02,86.9,5155
1984-09-03,75.2,5155
1984-09-04,66.7,5155
1984-09-05,58.1,5155
1984-09-06,50.6,5155
1984-09-07,45.0,5155
1984-09-08,40.8,5155
1984-09-09,39.4,5155
1984-09-10,60.8,5155
1984-09-11,93.0,5155
1984-09-12,105.0,5155
1984-09-13,100.0,5155
1984-09-14,92.3,5155
1984-09-15,78.7,5155
1984-09-16,68.4,5155
1984-09-17,61.3,5155
1984-09-18,53.2,5155
1984-09-19,49.1,5155
1984-09-20,51.1,5155
1984-09-21,47.5,5155
1984-09-22,41.7,5155
1984-09-23,37.0,5155
