date,consumption,station_id
1984-01-01,38.5,5453
1984-01-02,38.4,5453
1984-01-03,38.4,5453
1984-01-04,38.3,5453
1984-01-05,38.2,5453
1984-01-06,38.1,5453
1984-01-07,38.0,5453
1984-01-08,38.0,5453
1984-01-09,37.9,5453
1984-01-10,37.8,5453
1984-01-11,37.7,5453
1984-01-12,37.7,5453
1984-01-13,37.6,5453
1984-01-14,37.5,5453
1984-01-15,37.4,5453
1984-01-16,37.3,5453
1984-01-17,37.3,5453
1984-01-18,37.2,5453
1984-01-19,37.1,5453
1984-01-20,37.0,5453
1984-01-21,36.9,5453
1984-01-22,36.9,5453
1984-01-23,36.8,5453
1984-01-24,36.7,5453
1984-01-25,36.6,5453
1984-01-26,36.6,5453
1984-01-27,36.5,5453
1984-01-28,36.4,5453
1984-01-29,36.3,5453
1984-01-30,36.2,5453
1984-02-01,36.1,5453
1984-02-02,36.0,5453
1984-02-03,35.9,5453
1984-02-04,35.8,5453
1984-02-05,35.8,5453
1984-02-06,35.7,5453
1984-02-07,35.6,5453
1984-02-08,35.5,5453
1984-02-09,35.5,5453
1984-02-10,35.4,5453
1984-02-11,35.3,5453
1984-02-12,35.2,5453
1984-02-13,35.1,5453
1984-02-14,35.1,5453
1984-02-15,35.0,5453
1984-02-16,34.9,5453
1984-02-17,34.8,5453
1984-02-18,34.7,5453
1984-02-19,34.5,5453
1984-02-20,34.4,5453
1984-02-21,34.3,5453
1984-02-22,34.2,5453
1984-02-23,34.0,5453
1984-02-24,33.9,5453
1984-02-25,33.8,5453
1984-02-26,33.7,5453
1984-02-27,33.5,5453
1984-02-28,33.4,5453
1984-02-29,33.3,5453
1984-03-01,33.0,5453
1984-03-02,32.6,5453
1984-03-03,32.3,5453
1984-03-04,32.0,5453
1984-03-05,31.7,5453
1984-03-06,31.3,5453
1984-03-07,31.0,5453
1984-03-08,31.0,5453
1984-03-09,31.0,5453
1984-03-10,31.0,5453
1984-03-11,31.0,5453
1984-03-12,31.0,5453
1984-03-13,30.9,5453
1984-03-14,30.9,5453
1984-03-15,30.9,5453
1984-03-16,30.9,5453
1984-03-17,30.9,5453
1984-03-18,30.9,5453
1984-03-19,30.9,5453
1984-03-20,30.8,5453
1984-03-21,30.8,5453
1984-03-22,30.7,5453
1984-03-23,30.7,5453
1984-03-24,30.6,5453
1984-03-25,30.6,5453
1984-03-26,30.5,5453
1984-03-27,30.5,5453
1984-03-28,30.4,5453
1984-03-29,30.4,5453
1984-03-30,30.3,5453
1984-04-01,30.4,5453
1984-04-02,30.5,5453
1984-04-03,30.5,5453
1984-04-04,30.6,5453
1984-04-05,30.6,5453
1984-04-06,31.3,5453
1984-04-07,32.6,5453
1984-04-08,33.5,5453
1984-04-09,34.5,5453
1984-04-10,35.5,5453
1984-04-11,36.5,5453
1984-04-12,37.4,5453
1984-04-13,38.4,5453
1984-04-14,39.4,5453
1984-04-15,40.4,5453
1984-04-16,41.3,5453
1984-04-17,42.3,5453
1984-04-18,49.8,5453
1984-04-19,57.4,5453
1984-04-20,64.9,5453
