date,ice_thickness,snow_height,place,station_id
1984-01-10,65.0,10.0,14,5352
1984-01-10,80.0,15.0,13,5352
1984-01-20,84.0,15.0,14,5352
1984-01-20,84.0,20.0,13,5352
1984-01-31,91.0,15.0,14,5352
1984-01-31,90.0,20.0,13,5352
1984-02-10,89.0,20.0,13,5352
1984-02-10,86.0,18.0,14,5352
1984-02-20,89.0,20.0,13,5352
1984-02-20,89.0,18.0,14,5352
1984-02-29,90.0,27.0,13,5352
1984-02-29,91.0,25.0,14,5352
1984-03-10,93.0,18.0,14,5352
1984-03-10,91.0,20.0,13,5352
1984-03-20,95.0,19.0,14,5352
1984-03-20,93.0,21.0,13,5352
1984-03-31,91.0,16.0,14,5352
1984-03-31,78.0,18.0,13,5352
1984-04-05,,,13,5352
1984-04-05,,,14,5352
1984-04-10,,,13,5352
1984-04-10,,,14,5352
1984-04-15,,,13,5352
1984-04-15,,,14,5352
1984-04-20,,,13,5352
1984-04-20,,,14,5352
1984-04-25,,,13,5352
1984-04-25,,,14,5352
1984-04-30,,,13,5352
1984-04-30,,,14,5352
1984-11-20,11.0,2.0,13,5352
1984-11-20,7.0,2.0,14,5352
1984-11-30,13.0,4.0,13,5352
1984-11-30,10.0,4.0,14,5352
1984-12-10,36.0,3.0,13,5352
1984-12-10,27.0,6.0,14,5352
1984-12-20,42.0,5.0,13,5352
1984-12-20,34.0,7.0,14,5352
1984-12-31,65.0,5.0,13,5352
1984-12-31,62.0,7.0,14,5352
1985-01-10,83.0,10.0,13,5352
1985-01-10,82.0,11.0,14,5352
1985-01-20,89.0,13.0,13,5352
1985-01-20,87.0,15.0,14,5352
1985-01-31,91.0,15.0,13,5352
1985-01-31,89.0,17.0,14,5352
1985-02-10,62.0,8.0,13,5352
1985-02-10,59.0,12.0,14,5352
1985-02-20,71.0,18.0,13,5352
1985-02-20,63.0,22.0,14,5352
1985-02-28,78.0,14.0,13,5352
1985-02-28,80.0,17.0,14,5352
1985-03-10,67.0,14.0,13,5352
1985-03-10,74.0,15.0,14,5352
1985-03-20,69.0,12.0,13,5352
1985-03-20,92.0,13.0,14,5352
1985-03-31,57.0,,13,5352
1985-03-31,95.0,,14,5352
1985-10-25,,,13,5352
1985-10-25,,,14,5352
1985-11-15,,,14,5352
1985-11-15,,,13,5352
1985-11-20,4.0,2.0,14,5352
1985-11-20,6.0,5.0,13,5352
1985-11-30,7.0,2.0,14,5352
1985-11-30,10.0,5.0,13,5352
1985-12-10,45.0,5.0,14,5352
1985-12-10,35.0,5.0,13,5352
1985-12-20,49.0,5.0,14,5352
1985-12-20,45.0,5.0,13,5352
1985-12-31,72.0,7.0,14,5352
1985-12-31,67.0,7.0,13,5352
1986-01-10,78.0,12.0,13,5352
1986-01-10,75.0,10.0,14,5352
1986-01-20,81.0,15.0,13,5352
1986-01-20,77.0,13.0,14,5352
1986-01-31,87.0,16.0,13,5352
1986-01-31,82.0,14.0,14,5352
1986-02-10,104.0,15.0,14,5352
1986-02-10,77.0,15.0,13,5352
1986-02-20,106.0,16.0,14,5352
1986-02-20,79.0,16.0,13,5352
1986-02-28,107.0,16.0,14,5352
1986-02-28,80.0,16.0,13,5352
1986-03-10,112.0,5.0,14,5352
1986-03-10,76.0,5.0,13,5352
1986-03-20,108.0,2.0,14,5352
1986-03-20,74.0,2.0,13,5352
1986-03-31,106.0,,14,5352
1986-03-31,67.0,,13,5352
1986-04-05,,,14,5352
1986-04-05,,,13,5352
1986-04-10,,,14,5352
1986-04-10,,,13,5352
1986-04-15,,,14,5352
1986-04-15,,,13,5352
1986-11-10,12.0,,14,5352
1986-11-10,16.0,5.0,13,5352
1986-11-20,24.0,,14,5352
1986-11-20,26.0,5.0,13,5352
1986-11-30,32.0,,14,5352
1986-11-30,37.0,6.0,13,5352
1986-12-10,50.0,5.0,14,5352
1986-12-10,48.0,7.0,13,5352
1986-12-20,52.0,5.0,14,5352
1986-12-20,50.0,7.0,13,5352
1986-12-31,65.0,8.0,14,5352
1986-12-31,52.0,10.0,13,5352
1987-01-10,82.0,7.0,14,5352
1987-01-10,79.0,11.0,13,5352
1987-01-20,88.0,8.0,14,5352
1987-01-20,83.0,12.0,13,5352
1987-01-31,89.0,21.0,14,5352
1987-01-31,85.0,23.0,13,5352
1987-02-20,96.0,13.0,13,5352
1987-02-20,100.0,13.0,14,5352
1987-02-28,102.0,13.0,14,5352
1987-02-28,98.0,13.0,13,5352
1987-03-10,105.0,19.0,14,5352
1987-03-10,98.0,20.0,13,5352
1987-03-20,107.0,22.0,14,5352
1987-03-20,86.0,21.0,13,5352
1987-03-31,110.0,25.0,14,5352
1987-03-31,88.0,23.0,13,5352
1987-04-10,110.0,,14,5352
1987-04-10,98.0,,13,5352
1987-04-20,106.0,,14,5352
1987-04-20,92.0,,13,5352
1987-11-05,,,13,5352
1987-11-05,,,14,5352
1987-11-20,17.0,9.0,13,5352
1987-11-20,15.0,7.0,14,5352
1987-11-30,30.0,12.0,13,5352
1987-11-30,24.0,10.0,14,5352
1987-12-10,37.0,10.0,13,5352
1987-12-10,41.0,10.0,14,5352
1987-12-20,40.0,13.0,13,5352
1987-12-20,46.0,13.0,14,5352
1987-12-31,45.0,23.0,13,5352
1987-12-31,52.0,21.0,14,5352
1988-01-10,60.0,25.0,14,5352
1988-01-10,49.0,25.0,13,5352
1988-01-20,62.0,32.0,14,5352
1988-01-20,50.0,32.0,13,5352
1988-01-31,68.0,47.0,14,5352
1988-01-31,56.0,45.0,13,5352
1988-02-10,58.0,15.0,13,5352
1988-02-10,67.0,17.0,14,5352
1988-02-20,63.0,24.0,13,5352
1988-02-20,72.0,25.0,14,5352
1988-02-29,67.0,32.0,13,5352
1988-02-29,85.0,32.0,14,5352
1988-03-10,72.0,25.0,14,5352
1988-03-10,53.0,25.0,13,5352
1988-03-20,82.0,22.0,14,5352
1988-03-20,56.0,22.0,13,5352
1988-03-31,86.0,15.0,14,5352
1988-03-31,58.0,13.0,13,5352
1988-04-10,,,13,5352
1988-04-10,,,14,5352
1988-11-10,13.0,,13,5352
1988-11-10,12.0,,14,5352
1988-11-20,22.0,,13,5352
1988-11-20,20.0,,14,5352
1988-11-30,26.0,,13,5352
1988-11-30,25.0,,14,5352
1988-12-10,29.0,4.0,13,5352
1988-12-10,31.0,4.0,14,5352
1988-12-20,37.0,6.0,13,5352
1988-12-20,39.0,6.0,14,5352
1988-12-31,51.0,6.0,13,5352
1988-12-31,47.0,6.0,14,5352
1989-01-10,28.0,5.0,14,5352
1989-01-10,65.0,5.0,13,5352
