date,ice_thickness,snow_height,place,station_id
1984-01-10,83.0,7.0,1,6331
1984-01-20,92.0,6.0,1,6331
1984-01-31,105.0,24.0,1,6331
1984-02-10,108.0,19.0,1,6331
1984-02-20,113.0,18.0,1,6331
1984-02-29,121.0,16.0,1,6331
1984-03-10,138.0,20.0,1,6331
1984-03-20,140.0,18.0,1,6331
1984-03-31,141.0,18.0,1,6331
1984-04-10,143.0,8.0,1,6331
1984-04-15,142.0,,1,6331
1984-04-20,,,1,6331
1984-04-25,,,1,6331
1984-10-31,12.0,,1,6331
1984-11-05,16.0,1.0,1,6331
1984-11-10,22.0,2.0,1,6331
1984-11-15,33.0,2.0,1,6331
1984-11-20,46.0,2.0,1,6331
1984-11-25,48.0,5.0,1,6331
1984-11-30,52.0,6.0,1,6331
1984-12-05,58.0,6.0,1,6331
1984-12-10,61.0,6.0,1,6331
1984-12-15,68.0,6.0,1,6331
1984-12-20,73.0,6.0,1,6331
1984-12-25,78.0,6.0,1,6331
1984-12-31,84.0,6.0,1,6331
1985-01-10,98.0,6.0,1,6331
1985-01-20,111.0,6.0,1,6331
1985-01-31,119.0,6.0,1,6331
1985-02-10,131.0,6.0,1,6331
1985-02-20,136.0,18.0,1,6331
1985-02-28,143.0,18.0,1,6331
1985-03-05,142.0,19.0,1,6331
1985-03-10,145.0,18.0,1,6331
1985-03-15,147.0,15.0,1,6331
1985-03-20,149.0,15.0,1,6331
1985-03-25,150.0,19.0,1,6331
1985-03-31,152.0,19.0,1,6331
1985-04-05,154.0,13.0,1,6331
1985-04-10,154.0,28.0,1,6331
1985-04-15,154.0,5.0,1,6331
1985-10-20,,,1,6331
1985-10-25,,,1,6331
1985-10-31,25.0,22.0,1,6331
1985-11-05,31.0,24.0,1,6331
1985-11-10,38.0,23.0,1,6331
1985-11-15,42.0,21.0,1,6331
1985-11-20,45.0,21.0,1,6331
1985-11-25,46.0,22.0,1,6331
1985-11-30,49.0,23.0,1,6331
1985-12-10,52.0,24.0,1,6331
1985-12-20,59.0,24.0,1,6331
1985-12-31,68.0,25.0,1,6331
1986-01-10,77.0,24.0,1,6331
1986-01-20,84.0,29.0,1,6331
1986-01-31,91.0,25.0,1,6331
1986-02-10,95.0,23.0,1,6331
1986-02-20,99.0,23.0,1,6331
1986-02-28,106.0,24.0,1,6331
1986-03-10,112.0,3.0,1,6331
1986-03-20,115.0,3.0,1,6331
1986-03-31,117.0,14.0,1,6331
1986-04-10,128.0,18.0,1,6331
1986-04-20,130.0,5.0,1,6331
1986-04-25,,,1,6331
1986-04-30,,,1,6331
1986-10-20,12.0,,1,6331
1986-10-25,19.0,,1,6331
1986-10-31,28.0,,1,6331
1986-11-05,29.0,3.0,1,6331
1986-11-10,32.0,4.0,1,6331
1986-11-15,36.0,5.0,1,6331
1986-11-20,42.0,5.0,1,6331
1986-11-30,54.0,8.0,1,6331
1986-12-10,60.0,9.0,1,6331
1986-12-20,72.0,10.0,1,6331
1986-12-31,87.0,10.0,1,6331
1987-01-10,94.0,12.0,1,6331
1987-01-20,105.0,13.0,1,6331
1987-01-31,111.0,10.0,1,6331
1987-02-10,114.0,12.0,1,6331
1987-02-20,115.0,14.0,1,6331
1987-02-28,116.0,13.0,1,6331
1987-03-10,118.0,16.0,1,6331
1987-03-20,128.0,25.0,1,6331
1987-03-31,130.0,29.0,1,6331
1987-04-05,128.0,25.0,1,6331
1987-04-10,130.0,25.0,1,6331
1987-04-15,130.0,16.0,1,6331
1987-04-20,129.0,,1,6331
1987-04-25,127.0,,1,6331
1987-04-30,125.0,,1,6331
1987-10-25,15.0,1.0,1,6331
1987-10-31,18.0,6.0,1,6331
1987-11-05,24.0,8.0,1,6331
1987-11-10,27.0,7.0,1,6331
1987-11-15,33.0,9.0,1,6331
1987-11-20,40.0,11.0,1,6331
1987-11-25,48.0,13.0,1,6331
1987-11-30,52.0,13.0,1,6331
1987-12-10,57.0,12.0,1,6331
1987-12-20,60.0,13.0,1,6331
1987-12-31,76.0,18.0,1,6331
1988-01-10,82.0,18.0,1,6331
1988-01-15,,,1,6331
1988-01-20,98.0,22.0,1,6331
1988-01-25,,,1,6331
1988-01-31,113.0,27.0,1,6331
1988-02-05,,,1,6331
1988-02-10,116.0,25.0,1,6331
1988-02-15,,,1,6331
1988-02-20,118.0,25.0,1,6331
1988-02-29,123.0,25.0,1,6331
1988-03-05,127.0,,1,6331
1988-03-10,127.0,,1,6331
1988-03-15,127.0,4.0,1,6331
1988-03-25,,,1,6331
1988-03-31,,,1,6331
1988-04-10,,,1,6331
1988-04-15,,,1,6331
1988-04-20,,,1,6331
1988-11-05,14.0,,1,6331
1988-11-10,22.0,10.0,1,6331
1988-11-15,28.0,9.0,1,6331
1988-11-20,34.0,9.0,1,6331
1988-11-30,40.0,21.0,1,6331
1988-12-05,39.0,19.0,1,6331
1988-12-10,40.0,17.0,1,6331
1988-12-15,40.0,22.0,1,6331
1988-12-20,46.0,21.0,1,6331
1988-12-31,49.0,22.0,1,6331
1989-01-05,,,1,6331
1989-01-10,51.0,22.0,1,6331
1989-01-15,,,1,6331
1989-01-20,60.0,25.0,1,6331
1989-01-25,,,1,6331
1989-01-31,63.0,25.0,1,6331
1989-02-05,,,1,6331
1989-02-10,68.0,26.0,1,6331
1989-02-15,,,1,6331
1989-02-20,72.0,23.0,1,6331
1989-02-25,,,1,6331
1989-02-28,76.0,23.0,1,6331
1989-03-10,76.0,22.0,1,6331
1989-03-15,76.0,34.0,1,6331
1989-03-20,77.0,24.0,1,6331
1989-03-25,77.0,24.0,1,6331
1989-03-31,79.0,30.0,1,6331
1989-04-05,80.0,36.0,1,6331
1989-04-10,78.0,26.0,1,6331
1989-04-15,75.0,14.0,1,6331
1989-04-20,70.0,,1,6331
1989-04-25,,,1,6331
1989-10-31,,,1,6331
1989-11-10,23.0,3.0,1,6331
1989-11-15,32.0,6.0,1,6331
1989-11-20,33.0,6.0,1,6331
1989-11-25,37.0,7.0,1,6331
1989-11-30,45.0,8.0,1,6331
1989-12-10,55.0,8.0,1,6331
1989-12-20,60.0,10.0,1,6331
1989-12-31,69.0,11.0,1,6331
1990-01-10,72.0,10.0,1,6331
1990-01-20,80.0,12.0,1,6331
1990-01-31,84.0,11.0,1,6331
1990-02-10,90.0,15.0,1,6331
1990-02-20,101.0,20.0,1,6331
1990-02-28,105.0,18.0,1,6331
1990-03-10,107.0,17.0,1,6331
1990-03-20,107.0,20.0,1,6331
1990-03-31,110.0,15.0,1,6331
1990-04-05,112.0,,1,6331
1990-04-10,100.0,,1,6331
1990-04-15,93.0,,1,6331
1990-04-20,84.0,,1,6331
1990-04-25,68.0,,1,6331
1990-04-30,,,1,6331
1990-11-05,6.0,,1,6331
1990-11-10,14.0,1.0,1,6331
1990-11-15,28.0,5.0,1,6331
1990-11-20,36.0,27.0,1,6331
1990-11-30,44.0,25.0,1,6331
1990-12-10,51.0,25.0,1,6331
1990-12-20,54.0,24.0,1,6331
1990-12-31,57.0,23.0,1,6331
1991-01-10,59.0,20.0,1,6331
1991-01-20,60.0,41.0,1,6331
1991-01-31,61.0,38.0,1,6331
1991-02-10,65.0,36.0,1,6331
1991-02-20,69.0,37.0,1,6331
1991-02-28,72.0,35.0,1,6331
1991-03-10,79.0,41.0,1,6331
1991-03-20,79.0,41.0,1,6331
1991-03-31,79.0,39.0,1,6331
1991-04-05,79.0,,1,6331
1991-04-10,79.0,,1,6331
1991-04-15,78.0,,1,6331
1991-04-20,75.0,,1,6331
1991-11-10,17.0,12.0,1,6331
1991-11-15,20.0,12.0,1,6331
1991-11-20,24.0,14.0,1,6331
1991-11-25,25.0,15.0,1,6331
1991-11-30,29.0,20.0,1,6331
1991-12-10,35.0,21.0,1,6331
1991-12-20,40.0,23.0,1,6331
1991-12-31,46.0,22.0,1,6331
1992-01-10,54.0,21.0,1,6331
1992-01-20,57.0,23.0,1,6331
1992-01-31,62.0,24.0,1,6331
1992-02-10,65.0,24.0,1,6331
1992-02-20,73.0,23.0,1,6331
1992-02-29,75.0,26.0,1,6331
1992-03-10,78.0,23.0,1,6331
1992-03-20,80.0,20.0,1,6331
1992-03-31,81.0,18.0,1,6331
1992-04-10,86.0,17.0,1,6331
1992-11-05,7.0,8.0,1,6331
1992-11-10,10.0,8.0,1,6331
1992-11-15,15.0,18.0,1,6331
1992-11-20,22.0,23.0,1,6331
1992-11-25,28.0,23.0,1,6331
1992-11-30,33.0,25.0,1,6331
1992-12-10,53.0,21.0,1,6331
1992-12-20,69.0,19.0,1,6331
1992-12-31,81.0,19.0,1,6331
1993-01-10,91.0,16.0,1,6331
1993-01-20,94.0,17.0,1,6331
1993-01-31,96.0,18.0,1,6331
1993-02-10,97.0,14.0,1,6331
1993-02-20,100.0,16.0,1,6331
1993-02-28,112.0,16.0,1,6331
1993-03-10,112.0,15.0,1,6331
1993-03-20,113.0,14.0,1,6331
1993-03-31,113.0,5.0,1,6331
1993-04-05,,,1,6331
1993-04-10,111.0,5.0,1,6331
1993-04-15,,,1,6331
1993-04-20,,,1,6331
1993-04-25,,,1,6331
1993-04-30,,,1,6331
1993-05-05,,,1,6331
1993-10-31,12.0,1.0,1,6331
1993-11-05,24.0,,1,6331
1993-11-10,33.0,,1,6331
1993-11-20,55.0,2.0,1,6331
1993-11-30,62.0,1.0,1,6331
1993-12-10,76.0,3.0,1,6331
1993-12-20,95.0,7.0,1,6331
1993-12-31,99.0,7.0,1,6331
1994-01-10,100.0,18.0,1,6331
1994-01-20,105.0,20.0,1,6331
1994-01-31,110.0,20.0,1,6331
1994-02-10,113.0,20.0,1,6331
1994-02-20,124.0,20.0,1,6331
1994-02-28,128.0,20.0,1,6331
1994-03-10,128.0,20.0,1,6331
1994-03-20,129.0,20.0,1,6331
1994-03-31,129.0,21.0,1,6331
1994-04-10,127.0,20.0,1,6331
1994-04-20,126.0,,1,6331
1994-11-10,17.0,2.0,1,6331
1994-11-15,27.0,3.0,1,6331
1994-11-20,31.0,12.0,1,6331
1994-11-30,42.0,19.0,1,6331
1994-12-10,51.0,18.0,1,6331
1994-12-20,60.0,13.0,1,6331
1994-12-31,69.0,13.0,1,6331
1995-01-10,81.0,13.0,1,6331
1995-01-20,99.0,16.0,1,6331
1995-01-31,74.0,16.0,1,6331
1995-02-10,82.0,20.0,1,6331
1995-02-20,84.0,18.0,1,6331
1995-02-28,88.0,18.0,1,6331
1995-03-10,90.0,25.0,1,6331
1995-03-20,92.0,25.0,1,6331
1995-03-31,96.0,26.0,1,6331
1995-04-10,96.0,41.0,1,6331
1995-04-20,95.0,18.0,1,6331
1995-04-30,80.0,,1,6331
1995-11-10,22.0,3.0,1,6331
1995-11-20,30.0,10.0,1,6331
1995-11-30,34.0,10.0,1,6331
1995-12-10,39.0,10.0,1,6331
1995-12-20,47.0,12.0,1,6331
1995-12-31,54.0,13.0,1,6331
1996-01-05,,,1,6331
1996-01-10,56.0,16.0,1,6331
1996-01-15,,,1,6331
1996-01-20,65.0,15.0,1,6331
1996-01-25,,,1,6331
1996-01-31,85.0,12.0,1,6331
1996-02-05,,,1,6331
1996-02-10,86.0,20.0,1,6331
1996-02-15,,,1,6331
1996-02-20,88.0,10.0,1,6331
1996-02-25,,,1,6331
1996-02-29,90.0,12.0,1,6331
1996-03-05,,,1,6331
1996-03-10,98.0,10.0,1,6331
1996-03-15,,,1,6331
1996-03-20,102.0,19.0,1,6331
1996-03-25,,,1,6331
1996-03-31,105.0,15.0,1,6331
1996-04-05,,,1,6331
1996-04-10,,,1,6331
1996-04-15,,,1,6331
1996-04-20,,,1,6331
1996-04-25,,,1,6331
1996-04-30,,,1,6331
1996-11-05,19.0,3.0,1,6331
1996-11-10,26.0,10.0,1,6331
1996-11-15,48.0,15.0,1,6331
1996-11-20,55.0,15.0,1,6331
1996-11-25,65.0,20.0,1,6331
1996-11-30,74.0,23.0,1,6331
1996-12-05,,,1,6331
1996-12-10,75.0,32.0,1,6331
1996-12-15,,,1,6331
1996-12-20,95.0,30.0,1,6331
1996-12-25,,,1,6331
1996-12-31,94.0,32.0,1,6331
1997-01-05,,,1,6331
1997-01-10,96.0,32.0,1,6331
1997-01-15,,,1,6331
1997-01-20,98.0,32.0,1,6331
1997-01-25,,,1,6331
1997-01-31,101.0,32.0,1,6331
1997-02-05,,,1,6331
1997-02-10,104.0,36.0,1,6331
1997-02-15,,,1,6331
1997-02-20,104.0,36.0,1,6331
1997-02-25,,,1,6331
1997-02-28,104.0,36.0,1,6331
1997-03-05,,,1,6331
1997-03-10,104.0,36.0,1,6331
1997-03-15,,,1,6331
1997-03-20,103.0,36.0,1,6331
1997-03-25,,,1,6331
1997-03-31,103.0,30.0,1,6331
1997-04-05,,,1,6331
1997-04-10,100.0,,1,6331
1997-04-15,,,1,6331
1997-11-05,,,1,6331
1997-11-10,,,1,6331
1997-11-15,,,1,6331
1997-11-20,,,1,6331
1997-11-25,28.0,9.0,1,6331
1997-11-30,34.0,10.0,1,6331
1997-12-05,,,1,6331
1997-12-10,47.0,16.0,1,6331
1997-12-15,,,1,6331
1997-12-20,53.0,21.0,1,6331
1997-12-25,,,1,6331
1997-12-31,,,1,6331
1998-01-05,,,1,6331
1998-01-10,78.0,24.0,1,6331
1998-01-15,,,1,6331
1998-01-20,86.0,25.0,1,6331
1998-01-25,,,1,6331
1998-01-31,98.0,27.0,1,6331
1998-02-05,,,1,6331
1998-02-10,97.0,27.0,1,6331
1998-02-15,,,1,6331
1998-02-20,103.0,30.0,1,6331
1998-02-25,,,1,6331
1998-02-28,111.0,30.0,1,6331
1998-03-05,,,1,6331
1998-03-10,113.0,35.0,1,6331
1998-03-15,,,1,6331
1998-03-20,115.0,35.0,1,6331
1998-03-25,,,1,6331
1998-03-31,119.0,35.0,1,6331
1998-04-05,,,1,6331
1998-04-10,,,1,6331
1998-04-15,,,1,6331
1998-04-20,,,1,6331
1998-04-25,,,1,6331
1998-04-30,,,1,6331
1998-11-10,12.0,14.0,1,6331
1998-11-15,15.0,12.0,1,6331
1998-11-20,21.0,11.0,1,6331
1998-11-25,29.0,10.0,1,6331
1998-11-30,33.0,9.0,1,6331
1998-12-05,,,1,6331
1998-12-10,47.0,9.0,1,6331
1998-12-15,,,1,6331
1998-12-20,52.0,9.0,1,6331
1998-12-25,,,1,6331
1998-12-31,60.0,12.0,1,6331
1999-01-05,,,1,6331
1999-01-10,69.0,18.0,1,6331
1999-01-15,,,1,6331
1999-01-20,73.0,17.0,1,6331
1999-01-25,,,1,6331
1999-01-31,82.0,23.0,1,6331
1999-02-05,,,1,6331
1999-02-10,88.0,16.0,1,6331
1999-02-15,,,1,6331
1999-02-20,96.0,20.0,1,6331
1999-02-25,,,1,6331
1999-02-28,98.0,23.0,1,6331
1999-03-05,,,1,6331
1999-03-10,102.0,23.0,1,6331
1999-03-15,,,1,6331
1999-03-20,111.0,29.0,1,6331
1999-03-25,,,1,6331
1999-03-31,115.0,29.0,1,6331
1999-04-05,,,1,6331
1999-04-10,100.0,15.0,1,6331
1999-04-15,,,1,6331
1999-04-20,,,1,6331
1999-04-25,,,1,6331
1999-04-30,,,1,6331
1999-10-20,,,1,6331
1999-10-25,,,1,6331
1999-10-31,,,1,6331
1999-11-05,18.0,7.0,1,6331
1999-11-10,25.0,10.0,1,6331
1999-11-15,,,1,6331
1999-11-20,39.0,15.0,1,6331
1999-11-25,,,1,6331
1999-11-30,47.0,9.0,1,6331
1999-12-05,,,1,6331
1999-12-10,51.0,15.0,1,6331
1999-12-15,,,1,6331
1999-12-20,62.0,16.0,1,6331
1999-12-25,,,1,6331
1999-12-31,72.0,23.0,1,6331
2000-01-05,,,1,6331
2000-01-10,78.0,49.0,1,6331
2000-01-15,,,1,6331
2000-01-20,79.0,41.0,1,6331
2000-01-25,,,1,6331
2000-01-31,81.0,31.0,1,6331
2000-02-05,,,1,6331
2000-02-10,83.0,40.0,1,6331
2000-02-15,,,1,6331
2000-02-20,87.0,39.0,1,6331
2000-02-25,,,1,6331
2000-02-29,93.0,37.0,1,6331
2000-03-05,,,1,6331
2000-03-10,96.0,38.0,1,6331
2000-03-15,,,1,6331
2000-03-20,98.0,35.0,1,6331
2000-03-25,,,1,6331
2000-03-31,99.0,45.0,1,6331
2000-04-05,,,1,6331
2000-04-10,100.0,52.0,1,6331
2000-04-15,,,1,6331
2000-04-20,98.0,,1,6331
2000-04-25,,,1,6331
2000-10-25,,,1,6331
2000-10-31,22.0,,1,6331
2000-11-05,23.0,11.0,1,6331
2000-11-10,24.0,12.0,1,6331
2000-11-15,27.0,12.0,1,6331
2000-11-20,31.0,13.0,1,6331
2000-11-25,,,1,6331
2000-11-30,45.0,5.0,1,6331
2000-12-05,,,1,6331
2000-12-10,52.0,16.0,1,6331
2000-12-15,,,1,6331
2000-12-20,61.0,15.0,1,6331
2000-12-25,,,1,6331
2000-12-31,71.0,14.0,1,6331
