date,ice_thickness,snow_height,place,station_id
1984-01-05,,,1,6250
1984-01-10,,,1,6250
1984-01-15,,,1,6250
1984-01-20,,,1,6250
1984-01-25,,,1,6250
1984-01-31,,,1,6250
1984-11-10,12.0,,1,6250
1984-11-20,30.0,5.0,1,6250
1984-11-30,35.0,12.0,1,6250
1984-12-10,40.0,13.0,1,6250
1985-11-05,11.0,8.0,1,6250
1985-11-10,15.0,4.0,1,6250
1985-11-15,28.0,4.0,1,6250
1985-11-20,33.0,4.0,1,6250
1985-11-30,36.0,4.0,1,6250
1985-12-10,41.0,,1,6250
1986-01-05,,,1,6250
1986-01-15,,,1,6250
1986-01-25,,,1,6250
1986-02-05,,,1,6250
1986-03-05,,,1,6250
1986-04-05,,,1,6250
1986-04-15,,,1,6250
1986-04-25,,,1,6250
1986-11-05,12.0,,1,6250
1986-11-10,29.0,,1,6250
1986-11-15,34.0,,1,6250
1986-11-20,45.0,,1,6250
1986-11-30,60.0,,1,6250
1986-12-10,80.0,1.0,1,6250
1987-11-05,,,1,6250
1987-11-10,30.0,3.0,1,6250
1987-11-20,37.0,0.0,1,6250
1987-11-30,42.0,0.0,1,6250
1987-12-10,59.0,1.0,1,6250
1987-12-20,,,1,6250
1987-12-31,,,1,6250
1988-04-10,,,1,6250
1988-04-15,,,1,6250
1988-04-20,,,1,6250
1988-11-05,,,1,6250
1989-04-15,,,1,6250
1989-04-20,,,1,6250
1989-11-25,33.0,1.0,1,6250
1989-11-30,39.0,1.0,1,6250
1990-01-05,,,1,6250
1990-01-10,,,1,6250
1990-01-15,,,1,6250
1990-01-20,,,1,6250
1990-01-25,,,1,6250
1990-01-31,,,1,6250
1990-02-05,,,1,6250
1990-02-10,,,1,6250
1990-02-15,,,1,6250
1990-02-20,,,1,6250
1990-02-25,,,1,6250
1990-02-28,,,1,6250
1990-04-05,,,1,6250
1990-04-10,,,1,6250
1990-04-15,,,1,6250
1990-04-20,,,1,6250
1990-12-10,,,1,6250
1990-12-15,,,1,6250
1990-12-20,,,1,6250
1990-12-25,,,1,6250
1990-12-31,,,1,6250
1991-01-05,,,1,6250
1991-01-10,,,1,6250
1991-01-15,,,1,6250
1991-01-20,,,1,6250
1991-01-25,,,1,6250
1991-01-31,,,1,6250
1991-02-05,,,1,6250
1991-02-10,,,1,6250
1991-02-15,,,1,6250
1991-02-20,,,1,6250
1991-02-25,,,1,6250
1991-02-28,,,1,6250
1991-03-05,,,1,6250
1991-03-10,,,1,6250
1991-03-15,,,1,6250
1991-03-20,,,1,6250
1991-03-25,,,1,6250
1991-03-31,,,1,6250
1991-04-05,,,1,6250
1991-12-15,,,1,6250
1991-12-20,,,1,6250
1991-12-25,,,1,6250
1991-12-31,,,1,6250
1992-01-05,,,1,6250
1992-01-10,,,1,6250
1992-01-15,,,1,6250
1992-01-20,,,1,6250
1992-01-25,,,1,6250
1992-01-31,,,1,6250
1992-02-05,,,1,6250
1992-02-10,,,1,6250
1992-02-15,,,1,6250
1992-02-20,,,1,6250
1992-02-25,,,1,6250
1992-02-29,,,1,6250
1992-03-05,,,1,6250
1992-03-10,,,1,6250
1992-03-15,,,1,6250
1992-03-20,,,1,6250
1992-03-25,,,1,6250
1992-03-31,,,1,6250
1992-04-05,,,1,6250
1992-04-10,,,1,6250
1992-11-10,25.0,7.0,1,6250
1992-11-15,41.0,6.0,1,6250
1992-11-20,,,1,6250
1992-11-25,,,1,6250
1992-11-30,,,1,6250
1992-12-05,,,1,6250
1992-12-10,,,1,6250
1992-12-15,,,1,6250
1992-12-20,,,1,6250
1992-12-25,,,1,6250
1992-12-31,,,1,6250
1993-01-05,,,1,6250
1993-01-10,,,1,6250
1993-01-15,,,1,6250
1993-01-20,,,1,6250
1993-01-25,,,1,6250
1993-01-31,,,1,6250
1993-02-05,,,1,6250
1993-02-10,,,1,6250
1993-02-15,,,1,6250
1993-02-20,,,1,6250
1993-02-25,,,1,6250
1993-02-28,,,1,6250
1993-03-05,,,1,6250
1993-03-10,,,1,6250
1993-03-15,,,1,6250
1993-03-20,,,1,6250
1993-03-25,,,1,6250
1993-03-31,,,1,6250
2000-11-15,,,1,6250
2000-11-20,50.0,10.0,1,6250
2000-11-25,,,1,6250
