date,ice_thickness,snow_height,place,station_id
1984-11-30,47.0,7.0,1,6030
1984-12-05,70.0,7.0,1,6030
1984-12-10,108.0,8.0,1,6030
1984-12-15,120.0,9.0,1,6030
1984-12-20,118.0,5.0,1,6030
1984-12-25,125.0,7.0,1,6030
1984-12-31,130.0,7.0,1,6030
1988-12-05,18.0,5.0,2,6030
1988-12-10,25.0,5.0,2,6030
1988-12-15,32.0,5.0,2,6030
1988-12-20,40.0,5.0,2,6030
1988-12-31,50.0,5.0,2,6030
2010-11-25,,,2,6030
2010-11-30,,,2,6030
2010-12-05,28.0,13.0,2,6030
2010-12-10,30.0,12.0,2,6030
2010-12-15,38.0,15.0,2,6030
2010-12-20,46.0,15.0,2,6030
2010-12-25,48.0,17.0,2,6030
2010-12-31,50.0,20.0,2,6030
2012-11-30,,,2,6030
2012-12-05,,,2,6030
2012-12-10,30.0,5.0,2,6030
2012-12-15,34.0,7.0,2,6030
2012-12-20,50.0,7.0,2,6030
2012-12-25,55.0,7.0,2,6030
2012-12-31,59.0,8.0,2,6030
2013-01-05,64.0,8.0,2,6030
2013-01-10,69.0,9.0,2,6030
2013-01-15,74.0,9.0,2,6030
2013-01-20,78.0,9.0,2,6030
2013-01-25,84.0,15.0,2,6030
2013-01-31,88.0,15.0,2,6030
2013-02-05,91.0,18.0,2,6030
2013-02-10,93.0,17.0,2,6030
2013-02-15,95.0,20.0,2,6030
2013-02-20,97.0,21.0,2,6030
2013-02-25,98.0,20.0,2,6030
2013-02-28,99.0,20.0,2,6030
2013-03-05,100.0,19.0,2,6030
2013-03-10,101.0,20.0,2,6030
2013-03-15,102.0,20.0,2,6030
2013-03-20,103.0,21.0,2,6030
2013-03-25,104.0,20.0,2,6030
2013-03-31,104.0,18.0,2,6030
2013-04-05,,,2,6030
2013-04-10,,,2,6030
2013-04-15,,,2,6030
2013-04-20,,,2,6030
2013-12-15,,,2,6030
2013-12-20,31.0,17.0,2,6030
2013-12-25,32.0,18.0,2,6030
2013-12-31,37.0,17.0,2,6030
2014-01-05,44.0,17.0,2,6030
2014-01-10,53.0,19.0,2,6030
2014-01-15,61.0,18.0,2,6030
2014-01-20,70.0,18.0,2,6030
2014-01-25,78.0,19.0,2,6030
2014-01-31,85.0,20.0,2,6030
2014-02-05,90.0,22.0,2,6030
2014-02-10,93.0,21.0,2,6030
2014-02-15,95.0,20.0,2,6030
2014-02-20,97.0,19.0,2,6030
2014-02-25,98.0,18.0,2,6030
2014-02-28,98.0,20.0,2,6030
2014-03-05,99.0,19.0,2,6030
2014-03-10,99.0,20.0,2,6030
2014-03-15,99.0,19.0,2,6030
2014-03-20,99.0,15.0,2,6030
2014-03-25,97.0,4.0,2,6030
2014-03-31,95.0,0.0,2,6030
2014-04-05,,,2,6030
2014-11-25,28.0,5.0,2,6030
2014-11-30,33.0,5.0,2,6030
2014-12-05,38.0,10.0,2,6030
2014-12-10,44.0,12.0,2,6030
2014-12-15,52.0,12.0,2,6030
2014-12-20,54.0,14.0,2,6030
2014-12-25,56.0,14.0,2,6030
2014-12-31,59.0,15.0,2,6030
2015-01-05,62.0,15.0,2,6030
2015-01-10,64.0,15.0,2,6030
2015-01-15,67.0,14.0,2,6030
2015-01-20,70.0,14.0,2,6030
2015-01-25,72.0,14.0,2,6030
2015-01-31,74.0,15.0,2,6030
2015-02-05,76.0,15.0,2,6030
2015-02-10,78.0,17.0,2,6030
2015-02-15,80.0,18.0,2,6030
2015-02-20,81.0,18.0,2,6030
2015-02-25,82.0,31.0,2,6030
2015-02-28,83.0,30.0,2,6030
2015-03-05,84.0,32.0,2,6030
2015-03-10,84.0,31.0,2,6030
2015-03-15,84.0,33.0,2,6030
2015-03-20,83.0,24.0,2,6030
2015-03-25,82.0,19.0,2,6030
2015-03-31,81.0,5.0,2,6030
2015-04-05,,,2,6030
2015-04-10,,,2,6030
2015-04-15,,,2,6030
2015-11-30,25.0,0.0,2,6030
2015-12-05,29.0,31.0,2,6030
2015-12-10,35.0,20.0,2,6030
2015-12-15,39.0,19.0,2,6030
2015-12-20,44.0,21.0,2,6030
2015-12-25,49.0,21.0,2,6030
2015-12-31,54.0,21.0,2,6030
2016-01-05,60.0,22.0,2,6030
2016-01-10,64.0,23.0,2,6030
2016-01-15,68.0,23.0,2,6030
2016-01-20,72.0,24.0,2,6030
2016-01-25,75.0,24.0,2,6030
2016-01-31,78.0,23.0,2,6030
2016-02-05,80.0,24.0,2,6030
2016-02-10,82.0,24.0,2,6030
2016-02-15,84.0,27.0,2,6030
2016-02-20,86.0,27.0,2,6030
2016-02-25,88.0,26.0,2,6030
2016-02-29,89.0,26.0,2,6030
2016-03-05,90.0,26.0,2,6030
2016-03-10,90.0,27.0,2,6030
2016-03-15,91.0,27.0,2,6030
2016-03-20,91.0,26.0,2,6030
2016-03-25,91.0,17.0,2,6030
2016-03-31,90.0,,2,6030
2016-04-05,,,2,6030
2016-11-15,,,2,6030
2016-11-20,24.0,9.0,2,6030
2016-11-25,27.0,8.0,2,6030
2016-11-30,29.0,6.0,2,6030
2016-12-05,31.0,13.0,2,6030
2016-12-10,34.0,12.0,2,6030
2016-12-15,36.0,15.0,2,6030
2016-12-20,39.0,14.0,2,6030
2016-12-25,43.0,13.0,2,6030
2016-12-31,49.0,16.0,2,6030
2017-01-05,54.0,16.0,2,6030
2017-01-10,58.0,16.0,2,6030
2017-01-15,62.0,18.0,2,6030
2017-01-20,66.0,18.0,2,6030
2017-01-25,72.0,18.0,2,6030
2017-01-31,76.0,19.0,2,6030
2017-02-05,78.0,19.0,2,6030
2017-02-10,80.0,20.0,2,6030
2017-02-15,82.0,19.0,2,6030
2017-02-20,84.0,20.0,2,6030
2017-02-25,85.0,22.0,2,6030
2017-02-28,86.0,22.0,2,6030
2017-03-05,87.0,22.0,2,6030
2017-03-10,88.0,22.0,2,6030
2017-03-15,88.0,21.0,2,6030
2017-03-20,88.0,18.0,2,6030
2017-03-25,87.0,11.0,2,6030
2017-03-31,86.0,0.0,2,6030
2017-04-05,,,2,6030
2017-11-25,,,2,6030
2017-11-30,25.0,3.0,2,6030
2017-12-05,37.0,3.0,2,6030
2017-12-10,47.0,3.0,2,6030
2017-12-15,54.0,5.0,2,6030
2017-12-20,62.0,5.0,2,6030
2017-12-25,66.0,6.0,2,6030
2017-12-31,69.0,5.0,2,6030
