date,consumption,station_id
1984-01-01,1.99,5132
1984-01-02,2.02,5132
1984-01-03,2.05,5132
1984-01-04,2.08,5132
1984-01-05,2.11,5132
1984-01-06,2.14,5132
1984-01-07,2.17,5132
1984-01-08,2.2,5132
1984-01-09,2.22,5132
1984-01-10,2.25,5132
1984-01-11,2.28,5132
1984-01-12,2.31,5132
1984-01-13,2.34,5132
1984-01-14,2.37,5132
1984-01-15,2.4,5132
1984-01-16,2.43,5132
1984-01-17,2.42,5132
1984-01-18,2.41,5132
1984-01-19,2.4,5132
1984-01-20,2.39,5132
1984-01-21,2.38,5132
1984-01-22,2.37,5132
1984-01-23,2.36,5132
1984-01-24,2.34,5132
1984-01-25,2.33,5132
1984-01-26,2.32,5132
1984-01-27,2.31,5132
1984-01-28,2.3,5132
1984-01-29,2.29,5132
1984-01-30,2.28,5132
1984-02-01,2.25,5132
1984-02-02,2.23,5132
1984-02-03,2.2,5132
1984-02-04,2.18,5132
1984-02-05,2.16,5132
1984-02-06,2.14,5132
1984-02-07,2.12,5132
1984-02-08,2.09,5132
1984-02-09,2.07,5132
1984-02-10,2.05,5132
1984-02-11,2.03,5132
1984-02-12,2.01,5132
1984-02-13,1.98,5132
1984-02-14,1.96,5132
1984-02-15,1.94,5132
1984-02-16,1.94,5132
1984-02-17,1.95,5132
1984-02-18,1.95,5132
1984-02-19,1.96,5132
1984-02-20,1.96,5132
1984-02-21,1.97,5132
1984-02-22,1.97,5132
1984-02-23,1.97,5132
1984-02-24,1.98,5132
1984-02-25,1.98,5132
1984-02-26,1.99,5132
1984-02-27,1.99,5132
1984-02-28,2.0,5132
1984-02-29,2.0,5132
1984-03-01,1.99,5132
1984-03-02,1.99,5132
1984-03-03,1.98,5132
1984-03-04,1.98,5132
1984-03-05,1.97,5132
1984-03-06,1.96,5132
1984-03-07,1.96,5132
1984-03-08,1.95,5132
1984-03-09,1.95,5132
1984-03-10,1.94,5132
1984-03-11,1.96,5132
1984-03-12,1.99,5132
1984-03-13,2.01,5132
1984-03-14,2.04,5132
1984-03-15,2.06,5132
1984-03-16,2.08,5132
1984-03-17,2.11,5132
1984-03-18,2.13,5132
1984-03-19,2.16,5132
1984-03-20,2.18,5132
1984-03-21,2.21,5132
1984-03-22,2.23,5132
1984-03-23,2.26,5132
1984-03-24,2.29,5132
1984-03-25,2.31,5132
1984-03-26,2.34,5132
1984-03-27,2.34,5132
1984-03-28,2.35,5132
1984-03-29,2.35,5132
1984-03-30,2.36,5132
1984-04-01,2.42,5132
1984-04-02,2.48,5132
1984-04-03,2.53,5132
1984-04-04,2.59,5132
1984-04-05,2.75,5132
1984-04-06,2.91,5132
1984-04-07,3.06,5132
1984-04-08,3.22,5132
1984-04-09,3.38,5132
1984-04-10,3.54,5132
1984-04-11,4.52,5132
1984-04-12,5.18,5132
1984-04-13,6.69,5132
1984-04-14,9.62,5132
1984-04-15,15.2,5132
1984-04-16,18.1,5132
1984-04-17,26.8,5132
1984-04-18,36.3,5132
1984-04-19,49.0,5132
1984-04-20,61.8,5132
1984-04-21,86.9,5132
1984-04-22,94.3,5132
1984-04-23,103.0,5132
1984-04-24,106.0,5132
1984-04-25,113.0,5132
1984-04-26,137.0,5132
1984-04-27,161.0,5132
1984-04-28,187.0,5132
1984-04-29,179.0,5132
1984-04-30,161.0,5132
1984-05-01,136.0,5132
1984-05-02,113.0,5132
1984-05-03,103.0,5132
1984-05-04,107.0,5132
1984-05-05,113.0,5132
1984-05-06,119.0,5132
1984-05-07,128.0,5132
1984-05-08,125.0,5132
1984-05-09,116.0,5132
1984-05-10,111.0,5132
1984-05-11,104.0,5132
1984-05-12,102.0,5132
1984-05-13,107.0,5132
1984-05-14,107.0,5132
1984-05-15,111.0,5132
1984-05-16,108.0,5132
1984-05-17,106.0,5132
1984-05-18,110.0,5132
1984-05-19,108.0,5132
1984-05-20,96.8,5132
1984-05-21,77.4,5132
1984-05-22,80.2,5132
1984-05-23,73.4,5132
1984-05-24,70.0,5132
1984-05-25,64.0,5132
1984-05-26,58.0,5132
1984-05-27,53.7,5132
1984-05-28,48.4,5132
1984-05-29,48.4,5132
1984-05-30,43.1,5132
1984-06-01,39.5,5132
1984-06-02,40.7,5132
1984-06-03,37.2,5132
1984-06-04,33.8,5132
1984-06-05,31.5,5132
1984-06-06,29.5,5132
1984-06-07,41.8,5132
1984-06-08,45.8,5132
1984-06-09,39.5,5132
1984-06-10,38.4,5132
1984-06-11,73.4,5132
1984-06-12,68.5,5132
1984-06-13,68.5,5132
1984-06-14,59.5,5132
1984-06-15,53.7,5132
1984-06-16,47.1,5132
1984-06-17,43.1,5132
1984-06-18,45.8,5132
1984-06-19,47.1,5132
1984-06-20,52.4,5132
1984-06-21,41.8,5132
1984-06-22,37.2,5132
1984-06-23,36.1,5132
1984-06-24,33.8,5132
1984-06-25,32.7,5132
1984-06-26,31.5,5132
1984-06-27,83.6,5132
1984-06-28,102.0,5132
1984-06-29,100.0,5132
1984-06-30,96.5,5132
1984-07-01,83.6,5132
1984-07-02,73.4,5132
1984-07-03,64.0,5132
1984-07-04,55.0,5132
1984-07-05,45.8,5132
1984-07-06,40.7,5132
1984-07-07,37.2,5132
1984-07-08,31.5,5132
1984-07-09,36.1,5132
1984-07-10,38.4,5132
1984-07-11,29.5,5132
1984-07-12,25.2,5132
1984-07-13,25.2,5132
1984-07-14,36.1,5132
1984-07-15,30.4,5132
1984-07-16,27.8,5132
1984-07-17,27.8,5132
1984-07-18,43.1,5132
1984-07-19,47.1,5132
1984-07-20,40.7,5132
1984-07-21,38.4,5132
1984-07-22,36.1,5132
1984-07-23,31.5,5132
1984-07-24,39.5,5132
1984-07-25,151.0,5132
1984-07-26,144.0,5132
