date,ice_thickness,snow_height,place,station_id
1984-01-05,80.0,1.0,1,5019
1984-01-10,86.0,1.0,1,5019
1984-01-15,90.0,1.0,1,5019
1984-01-20,96.0,0.0,1,5019
1984-01-25,101.0,0.0,1,5019
1984-01-31,107.0,1.0,1,5019
1984-02-05,108.0,2.0,1,5019
1984-02-10,110.0,3.0,1,5019
1984-02-15,112.0,0.0,1,5019
1984-02-20,115.0,1.0,1,5019
1984-02-25,117.0,2.0,1,5019
1984-02-29,119.0,0.0,1,5019
1984-03-05,118.0,5.0,1,5019
1984-03-10,119.0,4.0,1,5019
1984-03-15,120.0,2.0,1,5019
1984-03-20,121.0,2.0,1,5019
1984-03-25,119.0,1.0,1,5019
1984-03-31,119.0,7.0,1,5019
1984-04-05,118.0,12.0,1,5019
1984-04-10,117.0,4.0,1,5019
1984-04-15,107.0,,1,5019
1984-04-20,97.0,,1,5019
1984-04-25,,,1,5019
1984-11-20,16.0,0.0,1,5019
1984-11-25,36.0,0.0,1,5019
1984-11-30,39.0,1.0,1,5019
1984-12-05,41.0,1.0,1,5019
1984-12-10,50.0,1.0,1,5019
1984-12-15,56.0,4.0,1,5019
1984-12-20,66.0,4.0,1,5019
1984-12-25,71.0,4.0,1,5019
1984-12-31,72.0,4.0,1,5019
1985-01-10,81.0,8.0,1,5019
1985-01-20,90.0,8.0,1,5019
1985-01-31,98.0,13.0,1,5019
1985-02-10,103.0,13.0,1,5019
1985-02-20,105.0,26.0,1,5019
1985-02-28,106.0,21.0,1,5019
1985-03-05,106.0,9.0,1,5019
1985-03-10,105.0,8.0,1,5019
1985-03-15,104.0,6.0,1,5019
1985-03-20,107.0,4.0,1,5019
1985-03-25,107.0,3.0,1,5019
1985-03-31,106.0,0.0,1,5019
1985-04-05,97.0,,1,5019
1985-04-10,84.0,,1,5019
1985-04-15,78.0,,1,5019
1985-12-10,38.0,2.0,1,5019
1985-12-20,53.0,3.0,1,5019
1985-12-25,59.0,6.0,1,5019
1985-12-31,66.0,6.0,1,5019
1986-01-10,76.0,4.0,1,5019
1986-01-20,87.0,3.0,1,5019
1986-01-31,97.0,5.0,1,5019
1986-02-10,106.0,7.0,1,5019
1986-02-20,114.0,4.0,1,5019
1986-02-28,120.0,8.0,1,5019
1986-03-05,121.0,2.0,1,5019
1986-03-10,122.0,2.0,1,5019
1986-03-15,124.0,3.0,1,5019
1986-03-20,123.0,10.0,1,5019
1986-03-25,120.0,1.0,1,5019
1986-03-31,114.0,,1,5019
1986-04-05,107.0,3.0,1,5019
1986-04-10,106.0,,1,5019
1986-04-15,94.0,,1,5019
1986-04-20,79.0,,1,5019
1986-04-25,,,1,5019
1986-11-20,12.0,,1,5019
1986-11-25,23.0,,1,5019
1986-11-30,34.0,,1,5019
1986-12-05,42.0,,1,5019
1986-12-10,44.0,,1,5019
1986-12-15,46.0,,1,5019
1986-12-20,52.0,,1,5019
1986-12-25,59.0,,1,5019
1986-12-31,65.0,1.0,1,5019
1987-01-05,72.0,1.0,1,5019
1987-01-10,77.0,1.0,1,5019
1987-01-15,85.0,1.0,1,5019
1987-01-20,88.0,2.0,1,5019
1987-01-25,97.0,4.0,1,5019
1987-01-31,99.0,1.0,1,5019
1987-02-05,99.0,1.0,1,5019
1987-02-10,100.0,2.0,1,5019
1987-02-15,101.0,1.0,1,5019
1987-02-20,104.0,1.0,1,5019
1987-02-25,106.0,2.0,1,5019
1987-02-28,105.0,1.0,1,5019
1987-03-05,105.0,1.0,1,5019
1987-03-10,105.0,1.0,1,5019
1987-03-15,103.0,4.0,1,5019
1987-03-20,99.0,5.0,1,5019
1987-03-25,97.0,3.0,1,5019
1987-03-31,96.0,2.0,1,5019
1987-04-05,95.0,,1,5019
1987-04-10,92.0,,1,5019
1987-04-15,89.0,,1,5019
1987-11-25,,,1,5019
1987-11-30,46.0,1.0,1,5019
1987-12-05,47.0,1.0,1,5019
1987-12-10,52.0,0.0,1,5019
1987-12-15,56.0,0.0,1,5019
1987-12-20,60.0,0.0,1,5019
1987-12-25,67.0,0.0,1,5019
1987-12-31,71.0,12.0,1,5019
1988-01-05,72.0,12.0,1,5019
1988-01-10,77.0,12.0,1,5019
1988-01-15,81.0,10.0,1,5019
1988-01-20,88.0,13.0,1,5019
1988-01-25,92.0,6.0,1,5019
1988-01-31,103.0,4.0,1,5019
1988-02-05,117.0,5.0,1,5019
1988-02-10,118.0,5.0,1,5019
1988-02-15,118.0,6.0,1,5019
1988-02-20,118.0,6.0,1,5019
1988-02-25,119.0,6.0,1,5019
1988-02-29,122.0,4.0,1,5019
1988-03-05,124.0,8.0,1,5019
1988-03-10,120.0,4.0,1,5019
1988-03-15,119.0,5.0,1,5019
1988-03-20,118.0,9.0,1,5019
1988-03-25,117.0,17.0,1,5019
1988-03-31,115.0,13.0,1,5019
1988-04-05,112.0,12.0,1,5019
1988-04-10,107.0,,1,5019
1988-04-15,100.0,,1,5019
1988-04-20,,,1,5019
1988-04-25,,,1,5019
1988-11-30,24.0,,1,5019
1988-12-05,27.0,4.0,1,5019
1988-12-10,30.0,4.0,1,5019
1988-12-15,33.0,4.0,1,5019
1988-12-20,37.0,5.0,1,5019
1988-12-25,42.0,5.0,1,5019
1988-12-31,45.0,5.0,1,5019
1989-01-05,52.0,6.0,1,5019
1989-01-10,51.0,13.0,1,5019
1989-01-15,56.0,11.0,1,5019
1989-01-20,62.0,7.0,1,5019
1989-01-25,71.0,7.0,1,5019
1989-01-31,77.0,6.0,1,5019
1989-02-05,84.0,7.0,1,5019
1989-02-10,88.0,4.0,1,5019
1989-02-15,95.0,3.0,1,5019
1989-02-20,96.0,3.0,1,5019
1989-02-25,97.0,3.0,1,5019
1989-02-28,97.0,2.0,1,5019
1989-03-05,97.0,4.0,1,5019
1989-03-10,97.0,3.0,1,5019
1989-03-15,107.0,3.0,1,5019
1989-03-20,107.0,1.0,1,5019
1989-03-25,104.0,,1,5019
1989-03-31,100.0,,1,5019
1989-04-05,,,1,5019
1989-04-10,,,1,5019
