date,ice_thickness,snow_height,place,station_id
1984-01-05,,,1,5749
1984-01-10,,,1,5749
1984-01-15,,,1,5749
1984-01-20,,,1,5749
1984-01-25,,,1,5749
1984-01-31,,,1,5749
1984-02-05,,,1,5749
1984-02-10,,,1,5749
1984-02-15,,,1,5749
1984-02-20,,,1,5749
1984-02-25,,,1,5749
1984-02-29,,,1,5749
1984-03-05,,,1,5749
1984-03-10,,,1,5749
1984-03-15,,,1,5749
1984-03-20,,,1,5749
1984-03-25,,,1,5749
1984-03-31,,,1,5749
1984-04-05,,,1,5749
1984-04-10,,,1,5749
1984-04-15,,,1,5749
1984-04-20,,,1,5749
1984-04-25,,,1,5749
1984-04-30,,,1,5749
1984-05-05,,,1,5749
1984-05-10,,,1,5749
1984-11-15,10.0,1.0,1,5749
1984-11-20,24.0,1.0,1,5749
1984-11-25,35.0,1.0,1,5749
1984-11-30,36.0,1.0,1,5749
1984-12-10,47.0,10.0,1,5749
1984-12-20,55.0,10.0,1,5749
1984-12-31,81.0,12.0,1,5749
1985-11-15,15.0,3.0,1,5749
1985-11-20,24.0,5.0,1,5749
1985-11-25,26.0,5.0,1,5749
1985-11-30,30.0,5.0,1,5749
1985-12-10,41.0,5.0,1,5749
1985-12-20,60.0,7.0,1,5749
1985-12-31,105.0,7.0,1,5749
1986-04-25,,,1,5749
1986-04-30,,,1,5749
1986-05-05,,,1,5749
1986-05-10,,,1,5749
1986-05-15,,,1,5749
1986-11-20,28.0,7.0,1,5749
1986-11-30,29.0,5.0,1,5749
1986-12-10,44.0,9.0,1,5749
1986-12-20,54.0,7.0,1,5749
1986-12-31,58.0,12.0,1,5749
1987-11-05,11.0,0.0,1,5749
1987-11-10,20.0,0.0,1,5749
1987-11-15,20.0,1.0,1,5749
1987-11-20,24.0,9.0,1,5749
1987-11-25,27.0,12.0,1,5749
1987-11-30,28.0,12.0,1,5749
1987-12-05,32.0,20.0,1,5749
1987-12-10,36.0,22.0,1,5749
1987-12-15,42.0,22.0,1,5749
1987-12-20,48.0,25.0,1,5749
1987-12-25,54.0,27.0,1,5749
1987-12-31,78.0,28.0,1,5749
1988-04-05,,,1,5749
1988-04-10,,,1,5749
1988-04-15,,,1,5749
1988-04-20,,,1,5749
1988-04-25,,,1,5749
1988-04-30,,,1,5749
1988-11-10,9.0,3.0,1,5749
1988-11-15,26.0,3.0,1,5749
1988-11-20,26.0,4.0,1,5749
1988-11-25,27.0,5.0,1,5749
1988-12-05,51.0,10.0,1,5749
1988-12-10,52.0,18.0,1,5749
1988-12-15,53.0,17.0,1,5749
1988-12-20,54.0,17.0,1,5749
1988-12-25,55.0,17.0,1,5749
1988-12-31,55.0,17.0,1,5749
1989-01-05,56.0,18.0,1,5749
1989-01-10,59.0,18.0,1,5749
1989-01-15,59.0,21.0,1,5749
1989-01-20,61.0,21.0,1,5749
1989-01-25,63.0,24.0,1,5749
1989-01-31,66.0,25.0,1,5749
1989-02-05,66.0,25.0,1,5749
1989-02-10,68.0,25.0,1,5749
1989-02-15,68.0,25.0,1,5749
1989-02-20,68.0,25.0,1,5749
1989-02-25,68.0,25.0,1,5749
1989-02-28,68.0,25.0,1,5749
1989-03-10,,,1,5749
1989-03-15,,,1,5749
1989-03-20,,,1,5749
1989-03-25,,,1,5749
1989-03-31,,,1,5749
1989-04-05,,,1,5749
1989-04-10,,,1,5749
1989-04-15,,,1,5749
1989-04-20,,,1,5749
1989-04-25,,,1,5749
1989-04-30,,,1,5749
1989-11-10,15.0,,1,5749
1989-11-15,27.0,2.0,1,5749
1989-11-20,31.0,3.0,1,5749
1989-11-25,43.0,5.0,1,5749
1989-11-30,47.0,22.0,1,5749
1989-12-10,64.0,12.0,1,5749
1989-12-20,66.0,12.0,1,5749
1989-12-31,78.0,,1,5749
1990-01-05,,,1,5749
1990-01-10,101.0,,1,5749
1990-01-15,,,1,5749
