date,consumption,station_id
1984-01-01,0.16,5166
1984-01-02,0.16,5166
1984-01-03,0.16,5166
1984-01-04,0.16,5166
1984-01-05,0.16,5166
1984-01-06,0.16,5166
1984-01-07,0.16,5166
1984-01-08,0.16,5166
1984-01-09,0.16,5166
1984-01-10,0.16,5166
1984-01-11,0.16,5166
1984-01-12,0.16,5166
1984-01-13,0.16,5166
1984-01-14,0.16,5166
1984-01-15,0.16,5166
1984-01-16,0.16,5166
1984-01-17,0.16,5166
1984-01-18,0.16,5166
1984-01-19,0.16,5166
1984-01-20,0.16,5166
1984-01-21,0.16,5166
1984-01-22,0.16,5166
1984-01-23,0.16,5166
1984-01-24,0.16,5166
1984-01-25,0.16,5166
1984-01-26,0.15,5166
1984-01-27,0.15,5166
1984-01-28,0.15,5166
1984-01-29,0.15,5166
1984-01-30,0.15,5166
1984-02-01,0.15,5166
1984-02-02,0.15,5166
1984-02-03,0.15,5166
1984-02-04,0.15,5166
1984-02-05,0.14,5166
1984-02-06,0.14,5166
1984-02-07,0.14,5166
1984-02-08,0.14,5166
1984-02-09,0.14,5166
1984-02-10,0.14,5166
1984-02-11,0.14,5166
1984-02-12,0.14,5166
1984-02-13,0.14,5166
1984-02-14,0.14,5166
1984-02-15,0.14,5166
1984-02-16,0.14,5166
1984-02-17,0.14,5166
1984-02-18,0.14,5166
1984-02-19,0.14,5166
1984-02-20,0.14,5166
1984-02-21,0.14,5166
1984-02-22,0.14,5166
1984-02-23,0.14,5166
1984-02-24,0.14,5166
1984-02-25,0.15,5166
1984-02-26,0.15,5166
1984-02-27,0.15,5166
1984-02-28,0.15,5166
1984-02-29,0.15,5166
1984-03-01,0.15,5166
1984-03-02,0.15,5166
1984-03-03,0.15,5166
1984-03-04,0.15,5166
1984-03-05,0.15,5166
1984-03-06,0.15,5166
1984-03-07,0.15,5166
1984-03-08,0.15,5166
1984-03-09,0.15,5166
1984-03-10,0.15,5166
1984-03-11,0.15,5166
1984-03-12,0.15,5166
1984-03-13,0.15,5166
1984-03-14,0.16,5166
1984-03-15,0.16,5166
1984-03-16,0.16,5166
1984-03-17,0.16,5166
1984-03-18,0.16,5166
1984-03-19,0.16,5166
1984-03-20,0.17,5166
1984-03-21,0.18,5166
1984-03-22,0.18,5166
1984-03-23,0.21,5166
1984-03-24,0.24,5166
1984-03-25,0.26,5166
1984-03-26,0.29,5166
1984-03-27,0.27,5166
1984-03-28,0.25,5166
1984-03-29,0.22,5166
1984-03-30,0.2,5166
1984-04-01,0.4,5166
1984-04-02,0.5,5166
1984-04-03,0.6,5166
1984-04-04,1.81,5166
1984-04-05,3.01,5166
1984-04-06,4.22,5166
1984-04-07,5.14,5166
1984-04-08,6.05,5166
1984-04-09,6.97,5166
1984-04-10,7.88,5166
1984-04-11,10.1,5166
1984-04-12,12.3,5166
1984-04-13,12.3,5166
1984-04-14,14.8,5166
1984-04-15,18.9,5166
1984-04-16,25.6,5166
1984-04-17,32.5,5166
1984-04-18,32.8,5166
1984-04-19,31.2,5166
1984-04-20,30.9,5166
1984-04-21,30.0,5166
1984-04-22,28.4,5166
1984-04-23,26.2,5166
1984-04-24,23.4,5166
1984-04-25,20.2,5166
1984-04-26,17.0,5166
1984-04-27,14.8,5166
1984-04-28,13.5,5166
1984-04-29,13.3,5166
1984-04-30,15.3,5166
1984-05-01,20.4,5166
1984-05-02,25.2,5166
1984-05-03,28.4,5166
1984-05-04,25.6,5166
1984-05-05,20.9,5166
1984-05-06,17.0,5166
1984-05-07,14.1,5166
1984-05-08,12.0,5166
1984-05-09,10.8,5166
1984-05-10,9.74,5166
1984-05-11,9.38,5166
1984-05-12,8.67,5166
1984-05-13,7.54,5166
1984-05-14,7.04,5166
1984-05-15,6.95,5166
1984-05-16,6.78,5166
1984-05-17,6.61,5166
1984-05-18,5.77,5166
1984-05-19,4.79,5166
1984-05-20,4.17,5166
1984-05-21,3.88,5166
1984-05-22,3.39,5166
1984-05-23,2.71,5166
1984-05-24,2.24,5166
1984-05-25,1.97,5166
1984-05-26,1.7,5166
1984-05-27,1.48,5166
1984-05-28,1.31,5166
1984-05-29,1.23,5166
1984-05-30,1.92,5166
1984-06-01,5.93,5166
1984-06-02,5.68,5166
1984-06-03,3.39,5166
1984-06-04,2.39,5166
1984-06-05,1.88,5166
1984-06-06,1.57,5166
1984-06-07,4.71,5166
1984-06-08,15.1,5166
1984-06-09,22.9,5166
1984-06-10,31.6,5166
1984-06-11,29.2,5166
1984-06-12,28.8,5166
1984-06-13,31.6,5166
1984-06-14,28.4,5166
1984-06-15,21.5,5166
1984-06-16,13.1,5166
