date,ice_thickness,snow_height,place,station_id
1984-01-10,69.0,7.0,13,6461
1984-01-10,56.0,4.0,14,6461
1984-01-20,81.0,7.0,13,6461
1984-01-20,66.0,4.0,14,6461
1984-01-31,86.0,8.0,13,6461
1984-01-31,79.0,6.0,14,6461
1984-02-10,90.0,10.0,13,6461
1984-02-10,82.0,7.0,14,6461
1984-02-20,98.0,10.0,13,6461
1984-02-20,86.0,8.0,14,6461
1984-02-29,107.0,11.0,13,6461
1984-02-29,87.0,9.0,14,6461
1984-03-10,103.0,11.0,13,6461
1984-03-10,84.0,10.0,14,6461
1984-03-20,108.0,9.0,13,6461
1984-03-20,88.0,9.0,14,6461
1984-03-31,96.0,11.0,13,6461
1984-03-31,78.0,10.0,14,6461
1984-04-05,,,13,6461
1984-04-05,,,14,6461
1984-04-10,118.0,,13,6461
1984-04-10,72.0,,14,6461
1984-04-15,,,13,6461
1984-04-15,,,14,6461
1984-04-20,80.0,,13,6461
1984-04-20,80.0,,14,6461
1984-04-25,,,13,6461
1984-04-25,,,14,6461
1984-04-30,,,13,6461
1984-04-30,,,14,6461
1984-12-10,26.0,6.0,13,6461
1984-12-20,39.0,6.0,13,6461
1984-12-20,15.0,1.0,14,6461
1984-12-31,48.0,7.0,13,6461
1984-12-31,45.0,3.0,14,6461
1985-01-10,66.0,5.0,13,6461
1985-01-10,65.0,2.0,14,6461
1985-01-20,78.0,6.0,13,6461
1985-01-20,74.0,2.0,14,6461
1985-01-31,90.0,6.0,13,6461
1985-01-31,88.0,4.0,14,6461
1985-02-10,104.0,6.0,13,6461
1985-02-10,77.0,4.0,14,6461
1985-02-20,105.0,12.0,13,6461
1985-02-20,75.0,10.0,14,6461
1985-02-28,104.0,11.0,13,6461
1985-02-28,75.0,8.0,14,6461
1985-03-10,125.0,14.0,13,6461
1985-03-10,78.0,9.0,14,6461
1985-03-20,120.0,9.0,13,6461
1985-03-20,80.0,6.0,14,6461
1985-03-31,112.0,10.0,13,6461
1985-03-31,59.0,10.0,14,6461
1985-04-10,95.0,7.0,13,6461
1985-11-05,,,13,6461
1985-11-15,,,13,6461
1985-11-30,25.0,1.0,13,6461
1985-11-30,29.0,1.0,14,6461
1985-12-10,52.0,3.0,13,6461
1985-12-10,52.0,3.0,14,6461
1985-12-20,68.0,4.0,13,6461
1985-12-20,67.0,3.0,14,6461
1985-12-31,81.0,4.0,13,6461
1985-12-31,79.0,4.0,14,6461
1986-01-10,93.0,6.0,13,6461
1986-01-10,102.0,6.0,14,6461
1986-01-20,99.0,9.0,13,6461
1986-01-20,99.0,8.0,14,6461
1986-01-31,109.0,10.0,13,6461
1986-01-31,105.0,8.0,14,6461
1986-02-10,115.0,10.0,13,6461
1986-02-10,130.0,7.0,14,6461
1986-02-20,125.0,9.0,13,6461
1986-02-20,111.0,9.0,14,6461
1986-02-28,128.0,8.0,13,6461
1986-02-28,109.0,8.0,14,6461
1986-03-10,130.0,10.0,13,6461
1986-03-10,95.0,9.0,14,6461
1986-03-20,149.0,1.0,13,6461
1986-03-20,96.0,1.0,14,6461
1986-03-31,157.0,4.0,13,6461
1986-03-31,98.0,4.0,14,6461
1986-04-10,144.0,,13,6461
1986-04-10,75.0,,14,6461
1986-04-20,150.0,,13,6461
1986-04-20,48.0,,14,6461
1986-11-30,35.0,2.0,13,6461
1986-12-10,48.0,5.0,13,6461
1986-12-10,20.0,2.0,14,6461
1986-12-20,61.0,7.0,13,6461
1986-12-20,34.0,3.0,14,6461
1986-12-31,66.0,11.0,13,6461
1986-12-31,50.0,7.0,14,6461
1987-01-10,77.0,11.0,13,6461
1987-01-10,62.0,8.0,14,6461
1987-01-20,80.0,16.0,13,6461
1987-01-20,67.0,10.0,14,6461
1987-01-31,99.0,15.0,13,6461
1987-01-31,80.0,12.0,14,6461
1987-02-10,95.0,15.0,13,6461
1987-02-10,80.0,16.0,14,6461
1987-02-20,95.0,15.0,13,6461
1987-02-20,89.0,15.0,14,6461
1987-02-28,108.0,15.0,13,6461
1987-02-28,88.0,16.0,14,6461
1987-03-10,110.0,15.0,13,6461
1987-03-10,80.0,14.0,14,6461
1987-03-20,91.0,5.0,13,6461
1987-03-20,83.0,4.0,14,6461
1987-03-31,100.0,,13,6461
1987-03-31,78.0,,14,6461
1987-04-10,125.0,,13,6461
1987-04-10,108.0,,14,6461
1987-11-20,,,13,6461
1987-11-20,,,14,6461
1987-11-25,,,13,6461
1987-11-25,,,14,6461
1987-11-30,,,13,6461
1987-11-30,,,14,6461
1987-12-05,,,13,6461
1987-12-05,,,14,6461
1987-12-10,45.0,4.0,13,6461
1987-12-10,45.0,4.0,14,6461
1987-12-15,,,14,6461
1987-12-20,47.0,7.0,13,6461
1987-12-20,23.0,1.0,14,6461
1987-12-31,64.0,11.0,13,6461
1987-12-31,47.0,7.0,14,6461
1988-01-10,88.0,10.0,13,6461
1988-01-10,65.0,10.0,14,6461
1988-01-20,90.0,13.0,13,6461
1988-01-20,78.0,14.0,14,6461
1988-01-31,81.0,20.0,13,6461
1988-01-31,52.0,19.0,14,6461
1988-02-10,88.0,25.0,13,6461
1988-02-10,55.0,21.0,14,6461
1988-02-20,90.0,20.0,13,6461
1988-02-20,62.0,22.0,14,6461
