date,consumption,station_id
1984-01-01,7.26,6265
1984-01-02,7.07,6265
1984-01-03,6.87,6265
1984-01-04,6.67,6265
1984-01-05,6.48,6265
1984-01-06,6.28,6265
1984-01-07,6.08,6265
1984-01-08,5.89,6265
1984-01-09,5.69,6265
1984-01-10,5.5,6265
1984-01-11,5.3,6265
1984-01-12,5.1,6265
1984-01-13,4.91,6265
1984-01-14,4.71,6265
1984-01-15,4.51,6265
1984-01-16,4.32,6265
1984-01-17,4.12,6265
1984-01-18,3.93,6265
1984-01-19,3.73,6265
1984-01-20,3.53,6265
1984-01-21,3.34,6265
1984-01-22,3.14,6265
1984-01-23,2.94,6265
1984-01-24,2.75,6265
1984-01-25,2.55,6265
1984-01-26,2.36,6265
1984-01-27,2.16,6265
1984-01-28,1.96,6265
1984-01-29,1.77,6265
1984-01-30,1.57,6265
1984-02-01,1.18,6265
1984-02-02,0.98,6265
1984-02-03,0.78,6265
1984-02-04,0.59,6265
1984-02-05,0.39,6265
1984-02-06,0.2,6265
1984-02-07,,6265
1984-02-08,,6265
1984-02-09,,6265
1984-02-10,,6265
1984-02-11,,6265
1984-02-12,,6265
1984-02-13,,6265
1984-02-14,,6265
1984-02-15,,6265
1984-02-16,,6265
1984-02-17,,6265
1984-02-18,,6265
1984-02-19,,6265
1984-02-20,,6265
1984-02-21,,6265
1984-02-22,,6265
1984-02-23,,6265
1984-02-24,,6265
1984-02-25,,6265
1984-02-26,,6265
1984-02-27,,6265
1984-02-28,,6265
1984-02-29,,6265
1984-03-01,,6265
1984-03-02,,6265
1984-03-03,,6265
1984-03-04,,6265
1984-03-05,,6265
1984-03-06,,6265
1984-03-07,,6265
1984-03-08,,6265
1984-03-09,,6265
1984-03-10,,6265
1984-03-11,,6265
1984-03-12,,6265
1984-03-13,,6265
1984-03-14,,6265
1984-03-15,,6265
1984-03-16,,6265
1984-03-17,,6265
1984-03-18,,6265
1984-03-19,,6265
1984-03-20,,6265
1984-03-21,,6265
1984-03-22,,6265
1984-03-23,,6265
1984-03-24,,6265
1984-03-25,,6265
1984-03-26,,6265
1984-03-27,,6265
1984-03-28,,6265
1984-03-29,,6265
1984-03-30,,6265
1984-04-01,,6265
1984-04-02,,6265
1984-04-03,,6265
1984-04-04,,6265
1984-04-05,,6265
1984-04-06,,6265
1984-04-07,,6265
1984-04-08,,6265
1984-04-09,,6265
1984-04-10,,6265
1984-04-11,,6265
1984-04-12,,6265
1984-04-13,,6265
1984-04-14,,6265
1984-04-15,,6265
1984-04-16,,6265
1984-04-17,,6265
1984-04-18,,6265
1984-04-19,,6265
1984-04-20,,6265
1984-04-21,1.0,6265
1984-04-22,2.85,6265
1984-04-23,5.08,6265
1984-04-24,7.98,6265
1984-04-25,10.7,6265
1984-04-26,13.9,6265
1984-04-27,22.1,6265
1984-04-28,46.4,6265
1984-04-29,118.0,6265
1984-04-30,177.0,6265
1984-05-01,239.0,6265
1984-05-02,298.0,6265
1984-05-03,286.0,6265
1984-05-04,289.0,6265
1984-05-05,315.0,6265
1984-05-06,363.0,6265
1984-05-07,374.0,6265
1984-05-08,401.0,6265
1984-05-09,364.0,6265
1984-05-10,346.0,6265
1984-05-11,320.0,6265
1984-05-12,306.0,6265
1984-05-13,292.0,6265
1984-05-14,306.0,6265
1984-05-15,292.0,6265
1984-05-16,292.0,6265
1984-05-17,266.0,6265
1984-05-18,306.0,6265
1984-05-19,279.0,6265
1984-05-20,227.0,6265
1984-05-21,158.0,6265
1984-05-22,246.0,6265
1984-05-23,243.0,6265
1984-05-24,1240.0,6265
1984-05-25,600.0,6265
1984-05-26,353.0,6265
1984-05-27,218.0,6265
1984-05-28,170.0,6265
1984-05-29,172.0,6265
1984-05-30,158.0,6265
1984-06-01,296.0,6265
1984-06-02,850.0,6265
1984-06-03,821.0,6265
1984-06-04,960.0,6265
1984-06-05,1880.0,6265
1984-06-06,1020.0,6265
1984-06-07,1730.0,6265
1984-06-08,700.0,6265
1984-06-09,516.0,6265
1984-06-10,856.0,6265
1984-06-11,571.0,6265
1984-06-12,335.0,6265
1984-06-13,243.0,6265
1984-06-14,199.0,6265
1984-06-15,172.0,6265
1984-06-16,142.0,6265
1984-06-17,124.0,6265
1984-06-18,107.0,6265
1984-06-19,95.8,6265
1984-06-20,89.5,6265
1984-06-21,81.1,6265
1984-06-22,75.0,6265
1984-06-23,73.0,6265
1984-06-24,67.8,6265
1984-06-25,65.4,6265
1984-06-26,63.0,6265
1984-06-27,61.4,6265
1984-06-28,65.4,6265
1984-06-29,547.0,6265
1984-06-30,809.0,6265
1984-07-01,346.0,6265
1984-07-02,243.0,6265
1984-07-03,178.0,6265
1984-07-04,134.0,6265
1984-07-05,110.0,6265
1984-07-06,95.8,6265
1984-07-07,83.2,6265
1984-07-08,83.2,6265
1984-07-09,85.3,6265
1984-07-10,79.0,6265
1984-07-11,77.0,6265
1984-07-12,81.1,6265
1984-07-13,83.2,6265
1984-07-14,83.2,6265
1984-07-15,79.0,6265
1984-07-16,75.0,6265
1984-07-17,71.0,6265
1984-07-18,69.0,6265
1984-07-19,75.0,6265
1984-07-20,119.0,6265
1984-07-21,214.0,6265
1984-07-22,221.0,6265
1984-07-23,147.0,6265
1984-07-24,127.0,6265
1984-07-25,208.0,6265
1984-07-26,542.0,6265
1984-07-27,469.0,6265
1984-07-28,1070.0,6265
1984-07-29,844.0,6265
1984-07-30,2150.0,6265
1984-08-01,670.0,6265
1984-08-02,1910.0,6265
1984-08-03,815.0,6265
1984-08-04,620.0,6265
1984-08-05,5270.0,6265
1984-08-06,1370.0,6265
1984-08-07,1570.0,6265
1984-08-08,2680.0,6265
1984-08-09,2900.0,6265
1984-08-10,2630.0,6265
1984-08-11,939.0,6265
1984-08-12,615.0,6265
1984-08-13,416.0,6265
1984-08-14,367.0,6265
1984-08-15,313.0,6265
1984-08-16,275.0,6265
1984-08-17,246.0,6265
1984-08-18,218.0,6265
1984-08-19,202.0,6265
1984-08-20,190.0,6265
1984-08-21,181.0,6265
1984-08-22,167.0,6265
1984-08-23,158.0,6265
1984-08-24,147.0,6265
1984-08-25,140.0,6265
1984-08-26,134.0,6265
1984-08-27,129.0,6265
1984-08-28,129.0,6265
1984-08-29,127.0,6265
1984-08-30,214.0,6265
1984-09-01,386.0,6265
1984-09-02,338.0,6265
1984-09-03,296.0,6265
1984-09-04,243.0,6265
1984-09-05,221.0,6265
1984-09-06,208.0,6265
1984-09-07,246.0,6265
1984-09-08,444.0,6265
1984-09-09,566.0,6265
1984-09-10,405.0,6265
1984-09-11,331.0,6265
1984-09-12,286.0,6265
1984-09-13,253.0,6265
1984-09-14,266.0,6265
1984-09-15,275.0,6265
1984-09-16,256.0,6265
1984-09-17,234.0,6265
1984-09-18,214.0,6265
1984-09-19,196.0,6265
1984-09-20,187.0,6265
1984-09-21,196.0,6265
1984-09-22,218.0,6265
1984-09-23,196.0,6265
1984-09-24,196.0,6265
1984-09-25,202.0,6265
1984-09-26,187.0,6265
1984-09-27,167.0,6265
1984-09-28,153.0,6265
1984-09-29,140.0,6265
1984-09-30,134.0,6265
