date,consumption,station_id
1984-01-01,0.67,6549
1984-01-02,0.63,6549
1984-01-03,0.6,6549
1984-01-04,0.57,6549
1984-01-05,0.54,6549
1984-01-06,0.5,6549
1984-01-07,0.47,6549
1984-01-08,0.44,6549
1984-01-09,0.4,6549
1984-01-10,0.37,6549
1984-01-11,0.36,6549
1984-01-12,0.36,6549
1984-01-13,0.35,6549
1984-01-14,0.34,6549
1984-01-15,0.34,6549
1984-01-16,0.33,6549
1984-01-17,0.32,6549
1984-01-18,0.31,6549
1984-01-19,0.31,6549
1984-01-20,0.3,6549
1984-01-21,0.29,6549
1984-01-22,0.29,6549
1984-01-23,0.28,6549
1984-01-24,0.28,6549
1984-01-25,0.27,6549
1984-01-26,0.27,6549
1984-01-27,0.26,6549
1984-01-28,0.26,6549
1984-01-29,0.25,6549
1984-01-30,0.25,6549
1984-02-01,0.23,6549
1984-02-02,0.22,6549
1984-02-03,0.22,6549
1984-02-04,0.21,6549
1984-02-05,0.2,6549
1984-02-06,0.19,6549
1984-02-07,0.18,6549
1984-02-08,0.18,6549
1984-02-09,0.17,6549
1984-02-10,0.16,6549
1984-02-11,0.17,6549
1984-02-12,0.19,6549
1984-02-13,0.2,6549
1984-02-14,0.21,6549
1984-02-15,0.23,6549
1984-02-16,0.24,6549
1984-02-17,0.25,6549
1984-02-18,0.26,6549
1984-02-19,0.28,6549
1984-02-20,0.29,6549
1984-02-21,0.3,6549
1984-02-22,0.31,6549
1984-02-23,0.31,6549
1984-02-24,0.32,6549
1984-02-25,0.33,6549
1984-02-26,0.34,6549
1984-02-27,0.34,6549
1984-02-28,0.35,6549
1984-02-29,0.36,6549
1984-03-01,0.37,6549
1984-03-02,0.37,6549
1984-03-03,0.38,6549
1984-03-04,0.38,6549
1984-03-05,0.39,6549
1984-03-06,0.39,6549
1984-03-07,0.4,6549
1984-03-08,0.4,6549
1984-03-09,0.41,6549
1984-03-10,0.41,6549
1984-03-11,0.41,6549
1984-03-12,0.4,6549
1984-03-13,0.4,6549
1984-03-14,0.4,6549
1984-03-15,0.4,6549
1984-03-16,0.39,6549
1984-03-17,0.39,6549
1984-03-18,0.39,6549
1984-03-19,0.38,6549
1984-03-20,0.38,6549
1984-03-21,0.4,6549
1984-03-22,0.41,6549
1984-03-23,0.43,6549
1984-03-24,0.45,6549
1984-03-25,0.46,6549
1984-03-26,0.48,6549
1984-03-27,0.49,6549
1984-03-28,0.51,6549
1984-03-29,0.53,6549
1984-03-30,0.54,6549
1984-04-01,0.57,6549
1984-04-02,0.58,6549
1984-04-03,0.59,6549
1984-04-04,0.6,6549
1984-04-05,0.61,6549
1984-04-06,0.86,6549
1984-04-07,1.12,6549
1984-04-08,1.37,6549
1984-04-09,1.63,6549
1984-04-10,1.27,6549
1984-04-11,5.01,6549
1984-04-12,8.14,6549
1984-04-13,11.3,6549
1984-04-14,14.4,6549
1984-04-15,15.4,6549
1984-04-16,16.3,6549
1984-04-17,17.3,6549
1984-04-18,18.6,6549
1984-04-19,19.8,6549
1984-04-20,21.1,6549
1984-04-21,18.8,6549
1984-04-22,16.5,6549
1984-04-23,14.1,6549
1984-04-24,11.8,6549
1984-04-25,9.5,6549
1984-04-26,10.0,6549
1984-04-27,10.7,6549
1984-04-28,10.7,6549
1984-04-29,9.32,6549
1984-04-30,9.32,6549
1984-05-01,9.77,6549
1984-05-02,9.05,6549
1984-05-03,7.88,6549
1984-05-04,6.72,6549
1984-05-05,5.94,6549
1984-05-06,5.35,6549
1984-05-07,5.68,6549
1984-05-08,6.55,6549
1984-05-09,7.52,6549
1984-05-10,7.08,6549
1984-05-11,6.72,6549
1984-05-12,6.64,6549
1984-05-13,6.81,6549
1984-05-14,7.08,6549
1984-05-15,6.72,6549
1984-05-16,5.84,6549
1984-05-17,5.76,6549
1984-05-18,5.53,6549
1984-05-19,5.0,6549
1984-05-20,3.95,6549
1984-05-21,3.31,6549
1984-05-22,3.23,6549
1984-05-23,3.08,6549
1984-05-24,3.01,6549
1984-05-25,2.93,6549
1984-05-26,3.16,6549
1984-05-27,3.46,6549
1984-05-28,3.53,6549
1984-05-29,3.61,6549
1984-05-30,3.84,6549
1984-06-01,3.01,6549
1984-06-02,3.01,6549
1984-06-03,3.01,6549
1984-06-04,6.47,6549
1984-06-05,10.7,6549
1984-06-06,10.5,6549
1984-06-07,7.24,6549
1984-06-08,4.7,6549
1984-06-09,3.84,6549
1984-06-10,3.38,6549
1984-06-11,3.01,6549
1984-06-12,3.01,6549
1984-06-13,2.93,6549
1984-06-14,2.7,6549
1984-06-15,2.34,6549
1984-06-16,2.26,6549
1984-06-17,2.26,6549
1984-06-18,2.19,6549
1984-06-19,1.97,6549
1984-06-20,1.97,6549
1984-06-21,1.97,6549
1984-06-22,1.97,6549
1984-06-23,1.89,6549
1984-06-24,1.89,6549
1984-06-25,1.82,6549
1984-06-26,1.82,6549
1984-06-27,1.82,6549
1984-06-28,1.82,6549
1984-06-29,1.82,6549
1984-06-30,1.82,6549
1984-07-01,4.15,6549
1984-07-02,4.22,6549
1984-07-03,3.92,6549
1984-07-04,2.92,6549
1984-07-05,2.93,6549
1984-07-06,2.26,6549
1984-07-07,2.19,6549
1984-07-08,2.41,6549
1984-07-09,3.02,6549
1984-07-10,3.23,6549
1984-07-11,3.23,6549
1984-07-12,3.23,6549
1984-07-13,4.86,6549
1984-07-14,6.98,6549
1984-07-15,8.14,6549
1984-07-16,7.12,6549
1984-07-17,6.1,6549
1984-07-18,5.09,6549
1984-07-19,4.07,6549
1984-07-20,3.05,6549
1984-07-21,3.7,6549
1984-07-22,5.59,6549
1984-07-23,9.77,6549
1984-07-24,12.6,6549
1984-07-25,17.7,6549
1984-07-26,18.6,6549
1984-07-27,14.0,6549
1984-07-28,12.1,6549
1984-07-29,10.6,6549
1984-07-30,8.42,6549
1984-08-01,11.4,6549
1984-08-02,14.0,6549
1984-08-03,18.6,6549
1984-08-04,19.5,6549
1984-08-05,18.2,6549
1984-08-06,17.3,6549
1984-08-07,15.0,6549
1984-08-08,13.7,6549
1984-08-09,15.0,6549
1984-08-10,16.4,6549
1984-08-11,15.3,6549
1984-08-12,14.3,6549
1984-08-13,14.3,6549
1984-08-14,14.3,6549
1984-08-15,14.3,6549
1984-08-16,11.7,6549
1984-08-17,9.86,6549
1984-08-18,8.41,6549
1984-08-19,6.89,6549
1984-08-20,4.62,6549
1984-08-21,4.07,6549
1984-08-22,3.99,6549
1984-08-23,4.38,6549
1984-08-24,4.62,6549
1984-08-25,4.62,6549
1984-08-26,4.62,6549
1984-08-27,4.46,6549
1984-08-28,4.46,6549
1984-08-29,4.3,6549
1984-08-30,3.99,6549
1984-09-01,3.84,6549
1984-09-02,3.84,6549
1984-09-03,3.84,6549
1984-09-04,3.68,6549
1984-09-05,6.68,6549
1984-09-06,3.76,6549
1984-09-07,4.15,6549
1984-09-08,4.46,6549
1984-09-09,5.98,6549
1984-09-10,7.77,6549
1984-09-11,9.5,6549
1984-09-12,7.16,6549
1984-09-13,6.34,6549
1984-09-14,5.53,6549
1984-09-15,4.71,6549
1984-09-16,3.89,6549
1984-09-17,3.84,6549
1984-09-18,3.79,6549
1984-09-19,3.73,6549
1984-09-20,3.76,6549
1984-09-21,3.73,6549
1984-09-22,3.76,6549
1984-09-23,3.8,6549
1984-09-24,3.83,6549
1984-09-25,3.87,6549
1984-09-26,3.91,6549
1984-09-27,3.94,6549
1984-09-28,3.98,6549
1984-09-29,4.01,6549
1984-09-30,4.05,6549
1984-10-01,4.02,6549
1984-10-02,4.0,6549
1984-10-03,3.97,6549
1984-10-04,3.94,6549
1984-10-05,3.92,6549
1984-10-06,3.89,6549
1984-10-07,3.86,6549
1984-10-08,3.83,6549
1984-10-09,3.81,6549
1984-10-10,3.78,6549
1984-10-11,3.87,6549
1984-10-12,3.96,6549
1984-10-13,4.05,6549
1984-10-14,4.14,6549
1984-10-15,4.23,6549
1984-10-16,3.88,6549
1984-10-17,3.54,6549
1984-10-18,3.19,6549
1984-10-19,3.06,6549
1984-10-20,2.94,6549
1984-10-21,2.81,6549
1984-10-22,2.71,6549
1984-10-23,2.61,6549
1984-10-24,2.51,6549
1984-10-25,2.4,6549
1984-10-26,2.3,6549
1984-10-27,2.19,6549
1984-10-28,2.14,6549
1984-10-29,2.09,6549
1984-10-30,2.03,6549
1984-11-01,1.93,6549
1984-11-02,1.87,6549
1984-11-03,1.82,6549
1984-11-04,1.76,6549
1984-11-05,1.71,6549
1984-11-06,1.6,6549
1984-11-07,1.49,6549
1984-11-08,1.38,6549
1984-11-09,1.27,6549
1984-11-10,1.16,6549
1984-11-11,1.16,6549
1984-11-12,1.17,6549
1984-11-13,1.17,6549
1984-11-14,1.18,6549
1984-11-15,1.18,6549
1984-11-16,1.1,6549
1984-11-17,1.01,6549
1984-11-18,0.93,6549
1984-11-19,0.84,6549
1984-11-20,0.76,6549
1984-11-21,0.77,6549
1984-11-22,0.77,6549
1984-11-23,0.78,6549
1984-11-24,0.78,6549
1984-11-25,0.79,6549
1984-11-26,0.76,6549
1984-11-27,0.72,6549
1984-11-28,0.69,6549
1984-11-29,0.65,6549
1984-11-30,0.64,6549
1984-12-01,0.64,6549
1984-12-02,0.63,6549
1984-12-03,0.62,6549
1984-12-04,0.62,6549
1984-12-05,0.61,6549
1984-12-06,0.61,6549
1984-12-07,0.6,6549
1984-12-08,0.59,6549
1984-12-09,0.59,6549
1984-12-10,0.58,6549
1984-12-11,0.58,6549
1984-12-12,0.57,6549
1984-12-13,0.57,6549
1984-12-14,0.56,6549
1984-12-15,0.56,6549
1984-12-16,0.56,6549
1984-12-17,0.55,6549
1984-12-18,0.55,6549
1984-12-19,0.54,6549
1984-12-20,0.54,6549
1984-12-21,0.54,6549
1984-12-22,0.54,6549
1984-12-23,0.54,6549
1984-12-24,0.54,6549
1984-12-25,0.54,6549
1984-12-26,0.55,6549
1984-12-27,0.55,6549
