date,consumption,station_id
1984-01-01,5.51,5458
1984-01-02,5.42,5458
1984-01-03,5.34,5458
1984-01-04,5.26,5458
1984-01-05,5.18,5458
1984-01-06,5.09,5458
1984-01-07,5.01,5458
1984-01-08,4.93,5458
1984-01-09,4.85,5458
1984-01-10,4.76,5458
1984-01-11,4.68,5458
1984-01-12,4.6,5458
1984-01-13,4.52,5458
1984-01-14,4.43,5458
1984-01-15,4.35,5458
1984-01-16,4.27,5458
1984-01-17,4.19,5458
1984-01-18,4.1,5458
1984-01-19,4.02,5458
1984-01-20,3.94,5458
1984-01-21,3.86,5458
1984-01-22,3.77,5458
1984-01-23,3.69,5458
1984-01-24,3.61,5458
1984-01-25,3.53,5458
1984-01-26,3.44,5458
1984-01-27,3.36,5458
1984-01-28,3.28,5458
1984-01-29,3.2,5458
1984-01-30,3.11,5458
1984-02-01,2.95,5458
1984-02-02,2.87,5458
1984-02-03,2.78,5458
1984-02-04,2.7,5458
1984-02-05,2.62,5458
1984-02-06,2.54,5458
1984-02-07,2.45,5458
1984-02-08,2.37,5458
1984-02-09,2.35,5458
1984-02-10,2.33,5458
1984-02-11,2.3,5458
1984-02-12,2.28,5458
1984-02-13,2.26,5458
1984-02-14,2.24,5458
1984-02-15,2.21,5458
1984-02-16,2.19,5458
1984-02-17,2.17,5458
1984-02-18,2.15,5458
1984-02-19,2.12,5458
1984-02-20,2.1,5458
1984-02-21,2.08,5458
1984-02-22,2.06,5458
1984-02-23,2.03,5458
1984-02-24,2.01,5458
1984-02-25,1.99,5458
1984-02-26,1.97,5458
1984-02-27,1.94,5458
1984-02-28,1.92,5458
1984-02-29,1.93,5458
1984-03-01,1.94,5458
1984-03-02,1.96,5458
1984-03-03,1.97,5458
1984-03-04,1.98,5458
1984-03-05,1.99,5458
1984-03-06,2.0,5458
1984-03-07,2.01,5458
1984-03-08,2.03,5458
1984-03-09,2.04,5458
1984-03-10,2.05,5458
1984-03-11,2.03,5458
1984-03-12,2.01,5458
1984-03-13,1.99,5458
1984-03-14,1.97,5458
1984-03-15,1.94,5458
1984-03-16,1.92,5458
1984-03-17,1.9,5458
1984-03-18,1.88,5458
1984-03-19,1.86,5458
1984-03-20,1.84,5458
1984-03-21,1.82,5458
1984-03-22,1.8,5458
1984-03-23,1.77,5458
1984-03-24,1.75,5458
1984-03-25,1.73,5458
1984-03-26,1.71,5458
1984-03-27,1.69,5458
1984-03-28,1.68,5458
1984-03-29,1.66,5458
1984-03-30,1.65,5458
1984-04-01,1.62,5458
1984-04-02,1.6,5458
1984-04-03,1.59,5458
1984-04-04,1.58,5458
1984-04-05,1.56,5458
1984-04-06,1.55,5458
1984-04-07,1.53,5458
1984-04-08,1.52,5458
1984-04-09,1.5,5458
1984-04-10,1.49,5458
1984-04-11,1.63,5458
1984-04-12,1.78,5458
1984-04-13,1.92,5458
1984-04-14,2.06,5458
1984-04-15,2.21,5458
1984-04-16,2.35,5458
1984-04-17,3.58,5458
1984-04-18,4.8,5458
1984-04-19,6.03,5458
1984-04-20,7.25,5458
1984-04-21,13.2,5458
1984-04-22,19.2,5458
1984-04-23,25.2,5458
1984-04-24,31.2,5458
1984-04-25,37.1,5458
1984-04-26,43.1,5458
1984-04-27,49.1,5458
1984-04-28,54.3,5458
1984-04-29,59.5,5458
1984-04-30,56.2,5458
1984-05-01,52.8,5458
1984-05-02,58.9,5458
1984-05-03,64.9,5458
1984-05-04,71.0,5458
1984-05-05,76.3,5458
1984-05-06,78.4,5458
1984-05-07,80.9,5458
1984-05-08,84.3,5458
1984-05-09,89.0,5458
1984-05-10,94.6,5458
1984-05-11,99.4,5458
1984-05-12,103.0,5458
1984-05-13,97.2,5458
1984-05-14,91.1,5458
1984-05-15,102.0,5458
1984-05-16,115.0,5458
1984-05-17,159.0,5458
1984-05-18,202.0,5458
1984-05-19,214.0,5458
1984-05-20,226.0,5458
1984-05-21,193.0,5458
1984-05-22,186.0,5458
1984-05-23,207.0,5458
1984-05-24,206.0,5458
1984-05-25,177.0,5458
1984-05-26,140.0,5458
1984-05-27,121.0,5458
1984-05-28,113.0,5458
1984-05-29,103.0,5458
1984-05-30,96.7,5458
1984-06-01,87.3,5458
1984-06-02,83.4,5458
1984-06-03,78.0,5458
1984-06-04,73.8,5458
1984-06-05,74.3,5458
1984-06-06,70.6,5458
1984-06-07,68.1,5458
1984-06-08,81.3,5458
1984-06-09,98.5,5458
1984-06-10,91.1,5458
1984-06-11,85.1,5458
1984-06-12,84.3,5458
1984-06-13,83.9,5458
1984-06-14,88.6,5458
1984-06-15,79.2,5458
1984-06-16,71.4,5458
1984-06-17,66.9,5458
1984-06-18,61.6,5458
1984-06-19,57.6,5458
1984-06-20,54.5,5458
1984-06-21,52.2,5458
1984-06-22,51.2,5458
1984-06-23,50.9,5458
1984-06-24,49.2,5458
1984-06-25,49.5,5458
1984-06-26,58.3,5458
1984-06-27,54.2,5458
1984-06-28,49.9,5458
1984-06-29,46.6,5458
1984-06-30,43.9,5458
1984-07-01,48.9,5458
1984-07-02,62.7,5458
1984-07-03,20.1,5458
1984-07-04,364.0,5458
1984-07-05,301.0,5458
1984-07-06,222.0,5458
1984-07-07,161.0,5458
1984-07-08,124.0,5458
1984-07-09,107.0,5458
1984-07-10,93.7,5458
1984-07-11,84.3,5458
1984-07-12,76.7,5458
1984-07-13,71.4,5458
1984-07-14,67.3,5458
1984-07-15,68.5,5458
1984-07-16,76.7,5458
1984-07-17,197.0,5458
1984-07-18,305.0,5458
1984-07-19,224.0,5458
1984-07-20,180.0,5458
1984-07-21,155.0,5458
1984-07-22,153.0,5458
1984-07-23,146.0,5458
1984-07-24,130.0,5458
1984-07-25,116.0,5458
1984-07-26,115.0,5458
1984-07-27,124.0,5458
1984-07-28,118.0,5458
1984-07-29,125.0,5458
1984-07-30,142.0,5458
1984-08-01,152.0,5458
1984-08-02,163.0,5458
1984-08-03,265.0,5458
1984-08-04,351.0,5458
1984-08-05,288.0,5458
1984-08-06,431.0,5458
1984-08-07,440.0,5458
1984-08-08,365.0,5458
1984-08-09,321.0,5458
1984-08-10,277.0,5458
1984-08-11,340.0,5458
1984-08-12,259.0,5458
1984-08-13,220.0,5458
1984-08-14,188.0,5458
1984-08-15,202.0,5458
1984-08-16,333.0,5458
1984-08-17,349.0,5458
1984-08-18,364.0,5458
1984-08-19,433.0,5458
1984-08-20,397.0,5458
1984-08-21,353.0,5458
1984-08-22,297.0,5458
1984-08-23,239.0,5458
1984-08-24,205.0,5458
1984-08-25,178.0,5458
1984-08-26,155.0,5458
1984-08-27,137.0,5458
1984-08-28,125.0,5458
1984-08-29,115.0,5458
1984-08-30,106.0,5458
1984-09-01,144.0,5458
1984-09-02,232.0,5458
1984-09-03,347.0,5458
1984-09-04,310.0,5458
1984-09-05,277.0,5458
1984-09-06,243.0,5458
1984-09-07,215.0,5458
1984-09-08,196.0,5458
1984-09-09,188.0,5458
1984-09-10,179.0,5458
1984-09-11,198.0,5458
1984-09-12,209.0,5458
1984-09-13,180.0,5458
1984-09-14,163.0,5458
1984-09-15,148.0,5458
1984-09-16,140.0,5458
1984-09-17,133.0,5458
1984-09-18,126.0,5458
1984-09-19,117.0,5458
1984-09-20,109.0,5458
1984-09-21,103.0,5458
1984-09-22,98.5,5458
1984-09-23,97.6,5458
1984-09-24,97.2,5458
1984-09-25,94.6,5458
1984-09-26,91.6,5458
1984-09-27,88.6,5458
1984-09-28,85.1,5458
1984-09-29,80.9,5458
1984-09-30,77.6,5458
1984-10-01,75.5,5458
1984-10-02,73.0,5458
1984-10-03,69.7,5458
1984-10-04,67.3,5458
1984-10-05,66.9,5458
1984-10-06,66.5,5458
1984-10-07,64.5,5458
1984-10-08,61.6,5458
1984-10-09,59.4,5458
1984-10-10,58.3,5458
1984-10-11,57.6,5458
1984-10-12,56.6,5458
1984-10-13,56.6,5458
1984-10-14,55.9,5458
1984-10-15,54.9,5458
1984-10-16,53.2,5458
1984-10-17,53.2,5458
1984-10-18,53.2,5458
1984-10-19,52.5,5458
1984-10-20,50.2,5458
1984-10-21,49.2,5458
1984-10-22,49.9,5458
1984-10-23,50.2,5458
1984-10-24,49.2,5458
1984-10-25,47.6,5458
1984-10-26,46.3,5458
1984-10-27,44.6,5458
1984-10-28,42.9,5458
1984-10-29,41.1,5458
1984-10-30,39.4,5458
1984-11-01,38.9,5458
1984-11-02,40.1,5458
1984-11-03,41.3,5458
1984-11-04,42.5,5458
1984-11-05,40.7,5458
1984-11-06,38.8,5458
1984-11-07,37.0,5458
1984-11-08,35.2,5458
1984-11-09,33.3,5458
1984-11-10,31.5,5458
1984-11-11,30.0,5458
1984-11-12,27.8,5458
1984-11-13,26.0,5458
1984-11-14,24.2,5458
1984-11-15,22.3,5458
1984-11-16,20.5,5458
1984-11-17,18.6,5458
1984-11-18,16.8,5458
1984-11-19,15.0,5458
1984-11-20,13.1,5458
1984-11-21,11.3,5458
1984-11-22,9.47,5458
1984-11-23,9.67,5458
1984-11-24,9.88,5458
1984-11-25,10.1,5458
1984-11-26,10.3,5458
1984-11-27,10.5,5458
1984-11-28,10.7,5458
1984-11-29,10.9,5458
1984-11-30,11.1,5458
1984-12-01,10.8,5458
1984-12-02,10.5,5458
1984-12-03,10.1,5458
1984-12-04,9.82,5458
1984-12-05,9.5,5458
1984-12-06,9.18,5458
1984-12-07,8.86,5458
1984-12-08,8.54,5458
1984-12-09,8.22,5458
1984-12-10,7.9,5458
1984-12-11,7.71,5458
1984-12-12,7.51,5458
1984-12-13,7.32,5458
1984-12-14,7.12,5458
1984-12-15,6.93,5458
1984-12-16,6.74,5458
1984-12-17,6.54,5458
1984-12-18,6.35,5458
1984-12-19,6.15,5458
1984-12-20,5.96,5458
1984-12-21,5.74,5458
1984-12-22,5.51,5458
1984-12-23,5.29,5458
1984-12-24,5.07,5458
