date,ice_thickness,snow_height,place,station_id
1984-01-10,62.0,14.0,1,6364
1984-01-20,67.0,14.0,1,6364
1984-01-31,71.0,15.0,1,6364
1984-02-10,76.0,16.0,1,6364
1984-02-20,80.0,16.0,1,6364
1984-02-29,86.0,17.0,1,6364
1984-03-10,89.0,17.0,1,6364
1984-03-20,93.0,17.0,1,6364
1984-03-31,97.0,17.0,1,6364
1984-04-10,93.0,,1,6364
1984-04-15,88.0,,1,6364
1984-04-20,84.0,,1,6364
1984-04-25,,,1,6364
1984-04-30,,,1,6364
1984-11-20,16.0,,1,6364
1984-11-25,33.0,3.0,1,6364
1984-11-30,37.0,7.0,1,6364
1984-12-10,44.0,11.0,1,6364
1984-12-20,56.0,12.0,1,6364
1984-12-31,66.0,13.0,1,6364
1985-01-10,77.0,13.0,1,6364
1985-01-20,91.0,13.0,1,6364
1985-01-31,100.0,14.0,1,6364
1985-02-10,107.0,14.0,1,6364
1985-02-20,111.0,20.0,1,6364
1985-02-28,114.0,20.0,1,6364
1985-03-10,117.0,17.0,1,6364
1985-03-20,118.0,16.0,1,6364
1985-03-31,119.0,18.0,1,6364
1985-04-10,117.0,,1,6364
1985-04-20,100.0,9.0,1,6364
1985-11-20,32.0,,1,6364
1985-11-30,51.0,3.0,1,6364
1985-12-10,76.0,3.0,1,6364
1985-12-20,86.0,4.0,1,6364
1985-12-31,97.0,6.0,1,6364
1986-01-10,107.0,6.0,1,6364
1986-01-20,117.0,9.0,1,6364
1986-01-31,125.0,9.0,1,6364
1986-02-10,130.0,9.0,1,6364
1986-02-20,134.0,9.0,1,6364
1986-02-28,137.0,9.0,1,6364
1986-03-10,140.0,10.0,1,6364
1986-03-20,143.0,10.0,1,6364
1986-03-31,145.0,10.0,1,6364
1986-04-05,146.0,8.0,1,6364
1986-04-10,146.0,1.0,1,6364
1986-04-15,145.0,2.0,1,6364
1986-04-20,145.0,4.0,1,6364
1986-04-25,140.0,,1,6364
1986-04-30,,,1,6364
1986-11-20,15.0,0.0,1,6364
1986-11-25,33.0,0.0,1,6364
1986-11-30,45.0,1.0,1,6364
1986-12-10,58.0,5.0,1,6364
1986-12-20,65.0,10.0,1,6364
1986-12-31,80.0,12.0,1,6364
1987-01-10,95.0,12.0,1,6364
1987-01-20,102.0,13.0,1,6364
1987-01-31,111.0,13.0,1,6364
1987-02-10,115.0,20.0,1,6364
1987-02-20,119.0,20.0,1,6364
1987-02-28,123.0,18.0,1,6364
1987-03-10,127.0,18.0,1,6364
1987-03-20,130.0,18.0,1,6364
1987-03-31,133.0,25.0,1,6364
1987-04-05,134.0,21.0,1,6364
1987-04-10,135.0,10.0,1,6364
1987-04-15,136.0,4.0,1,6364
1987-04-20,135.0,,1,6364
1987-11-15,,,1,6364
1987-11-20,,,1,6364
1987-11-25,,,1,6364
1987-11-30,,,1,6364
1987-12-05,14.0,0.0,1,6364
1987-12-10,21.0,5.0,1,6364
1987-12-15,31.0,6.0,1,6364
1987-12-20,37.0,6.0,1,6364
1987-12-31,45.0,14.0,1,6364
1988-01-10,51.0,15.0,1,6364
1988-01-20,54.0,18.0,1,6364
1988-01-31,58.0,20.0,1,6364
1988-02-10,60.0,22.0,1,6364
1988-02-20,64.0,23.0,1,6364
1988-02-29,67.0,24.0,1,6364
1988-03-10,70.0,24.0,1,6364
1988-03-20,83.0,11.0,1,6364
1988-03-31,93.0,5.0,1,6364
1988-04-05,94.0,5.0,1,6364
1988-04-10,94.0,3.0,1,6364
1988-04-15,90.0,,1,6364
1988-04-20,,,1,6364
1988-11-25,12.0,,1,6364
1988-11-30,32.0,0.0,1,6364
1988-12-10,48.0,4.0,1,6364
1988-12-20,58.0,10.0,1,6364
1988-12-31,85.0,0.0,1,6364
1989-01-10,95.0,4.0,1,6364
1989-01-20,103.0,6.0,1,6364
1989-01-31,117.0,9.0,1,6364
1989-02-10,123.0,9.0,1,6364
1989-02-20,130.0,9.0,1,6364
1989-02-28,135.0,9.0,1,6364
1989-03-10,137.0,11.0,1,6364
1989-03-20,139.0,11.0,1,6364
1989-03-31,139.0,,1,6364
1989-04-05,160.0,0.0,1,6364
1989-04-10,161.0,8.0,1,6364
1989-04-15,160.0,0.0,1,6364
1989-04-20,,,1,6364
1989-04-25,,,1,6364
1989-04-30,,,1,6364
1989-11-10,,,1,6364
1989-11-20,23.0,5.0,2,6364
1989-11-25,21.0,8.0,1,6364
1989-11-30,27.0,8.0,1,6364
1989-12-05,32.0,13.0,1,6364
1989-12-10,39.0,14.0,1,6364
1989-12-20,43.0,17.0,1,6364
1989-12-31,45.0,25.0,1,6364
1990-01-10,45.0,18.0,1,6364
1990-01-20,59.0,18.0,1,6364
1990-01-31,71.0,18.0,1,6364
1990-02-10,79.0,19.0,1,6364
1990-02-20,100.0,20.0,1,6364
1990-02-28,101.0,22.0,1,6364
1990-03-10,98.0,15.0,1,6364
1990-03-20,103.0,8.0,1,6364
1990-03-31,112.0,,1,6364
1990-04-05,99.0,,1,6364
1990-04-10,,,1,6364
1990-04-15,,,1,6364
1990-04-20,,,1,6364
1990-12-15,20.0,16.0,1,6364
1990-12-20,32.0,15.0,1,6364
1990-12-31,41.0,10.0,1,6364
1991-01-10,51.0,15.0,1,6364
1991-01-20,57.0,17.0,1,6364
1991-01-31,67.0,17.0,1,6364
1991-02-10,74.0,17.0,1,6364
1991-02-20,75.0,20.0,1,6364
1991-02-28,79.0,21.0,1,6364
1991-03-10,76.0,22.0,1,6364
1991-03-20,81.0,29.0,1,6364
1991-03-31,75.0,36.0,1,6364
1991-04-05,77.0,28.0,1,6364
1991-04-10,65.0,,1,6364
1991-12-10,14.0,2.0,1,6364
1991-12-15,29.0,4.0,1,6364
1991-12-20,32.0,10.0,1,6364
1991-12-31,45.0,12.0,1,6364
1992-01-10,51.0,12.0,1,6364
1992-01-20,62.0,16.0,1,6364
1992-01-31,68.0,21.0,1,6364
1992-02-10,70.0,19.0,1,6364
1992-02-20,71.0,19.0,1,6364
1992-02-29,72.0,28.0,1,6364
1992-03-10,71.0,30.0,1,6364
1992-03-20,72.0,36.0,1,6364
1992-03-31,74.0,23.0,1,6364
1992-04-05,79.0,24.0,1,6364
1992-04-10,71.0,25.0,1,6364
1992-11-10,,,1,6364
1992-11-20,,,1,6364
1992-11-30,23.0,2.0,1,6364
1992-12-05,44.0,2.0,1,6364
1992-12-10,47.0,6.0,1,6364
1992-12-20,55.0,9.0,1,6364
1992-12-31,62.0,11.0,1,6364
1993-01-10,65.0,15.0,1,6364
1993-01-20,82.0,17.0,1,6364
1993-01-31,77.0,19.0,1,6364
1993-02-10,81.0,23.0,1,6364
1993-02-20,86.0,24.0,1,6364
1993-02-28,82.0,24.0,1,6364
1993-03-10,82.0,22.0,1,6364
1993-03-15,91.0,21.0,1,6364
1993-03-20,87.0,19.0,1,6364
1993-03-31,87.0,5.0,1,6364
1993-04-05,93.0,,1,6364
1993-04-10,92.0,,1,6364
1993-04-15,89.0,,1,6364
1993-11-30,12.0,3.0,1,6364
1993-12-05,17.0,6.0,1,6364
1993-12-10,29.0,7.0,1,6364
1993-12-20,34.0,10.0,1,6364
1993-12-31,37.0,8.0,1,6364
1994-01-10,45.0,14.0,1,6364
1994-01-20,72.0,16.0,1,6364
1994-01-31,70.0,18.0,1,6364
1994-02-10,71.0,19.0,1,6364
1994-02-20,74.0,19.0,1,6364
1994-02-28,76.0,24.0,1,6364
1994-03-10,77.0,26.0,1,6364
1994-03-15,74.0,22.0,1,6364
1994-03-20,79.0,26.0,1,6364
1994-03-31,82.0,23.0,1,6364
1994-04-05,80.0,30.0,1,6364
1994-04-10,80.0,26.0,1,6364
1994-04-15,74.0,20.0,1,6364
1994-04-20,83.0,20.0,1,6364
1994-12-05,15.0,11.0,1,6364
1994-12-10,20.0,11.0,1,6364
