date,ice_thickness,snow_height,place,station_id
2001-01-20,4.0,5.0,1,5761
2001-01-25,4.0,7.0,1,5761
2001-01-31,4.0,10.0,1,5761
2001-02-05,5.0,12.0,1,5761
2001-02-10,5.0,16.0,1,5761
2001-02-15,10.0,15.0,1,5761
2001-02-20,8.0,10.0,1,5761
2001-12-20,4.0,5.0,1,5761
2003-01-05,22.0,23.0,1,5761
2003-01-10,20.0,24.0,1,5761
2003-01-15,21.0,24.0,1,5761
2003-01-20,20.0,25.0,1,5761
2003-01-25,18.0,25.0,1,5761
2003-01-31,15.0,28.0,1,5761
2003-02-05,15.0,20.0,1,5761
2003-02-10,15.0,20.0,1,5761
2003-02-15,15.0,20.0,1,5761
2003-02-20,15.0,18.0,1,5761
2003-02-25,15.0,15.0,1,5761
2003-02-28,12.0,10.0,1,5761
2004-01-20,10.0,15.0,1,5761
2004-01-25,10.0,17.0,1,5761
2004-01-31,10.0,21.0,1,5761
2004-02-05,12.0,21.0,1,5761
2004-02-10,18.0,25.0,1,5761
2004-02-15,15.0,20.0,1,5761
2004-02-20,15.0,17.0,1,5761
2004-02-25,9.0,21.0,1,5761
2004-02-29,10.0,25.0,1,5761
2004-03-05,10.0,20.0,1,5761
2004-03-10,9.0,20.0,1,5761
2004-12-31,11.0,10.0,1,5761
2005-12-20,11.0,2.0,1,5761
2005-12-25,8.0,2.0,1,5761
2006-01-05,4.0,6.0,1,5761
2006-01-10,7.0,5.0,1,5761
2006-01-15,10.0,8.0,1,5761
2006-01-20,15.0,7.0,1,5761
2006-01-25,18.0,7.0,1,5761
2006-01-31,19.0,7.0,1,5761
2006-02-05,28.0,7.0,1,5761
2006-02-10,30.0,7.0,1,5761
2006-02-15,20.0,6.0,1,5761
2006-03-05,10.0,5.0,1,5761
2006-03-10,5.0,3.0,1,5761
2007-01-05,5.0,5.0,1,5761
2007-01-10,5.0,5.0,1,5761
2007-01-15,6.0,5.0,1,5761
2007-01-20,8.0,5.0,1,5761
2007-01-25,12.0,3.0,1,5761
2008-01-10,18.0,7.0,1,5761
2008-01-20,31.0,5.0,1,5761
2008-01-31,30.0,1.0,1,5761
2008-02-10,27.0,,1,5761
2008-02-15,20.0,,1,5761
2008-02-20,17.0,,1,5761
2008-02-25,10.0,,1,5761
2008-02-29,4.0,,1,5761
2009-01-05,8.0,5.0,1,5761
2009-01-10,12.0,7.0,1,5761
2009-01-15,10.0,10.0,1,5761
2009-01-20,9.0,10.0,1,5761
2009-01-25,11.0,11.0,1,5761
2009-01-31,11.0,15.0,1,5761
2009-02-10,8.0,10.0,1,5761
2009-02-15,10.0,15.0,1,5761
2009-02-20,12.0,25.0,1,5761
2009-02-28,6.0,16.0,1,5761
2009-03-05,10.0,12.0,1,5761
2009-03-10,8.0,15.0,1,5761
2009-12-20,10.0,6.0,1,5761
2009-12-25,11.0,5.0,1,5761
2009-12-31,13.0,11.0,1,5761
2010-01-20,22.0,15.0,1,5761
2010-01-31,20.0,10.0,1,5761
2010-02-10,20.0,15.0,1,5761
2010-02-15,23.0,15.0,1,5761
2010-02-20,17.0,10.0,1,5761
2011-01-20,7.0,12.0,1,5761
2011-01-31,7.0,14.0,1,5761
2011-02-10,7.0,12.0,1,5761
2011-02-15,7.0,10.0,1,5761
2011-02-20,5.0,8.0,1,5761
2011-02-25,5.0,5.0,1,5761
2011-02-28,5.0,5.0,1,5761
2012-01-20,15.0,10.0,1,5761
2012-01-31,15.0,10.0,1,5761
2012-02-10,30.0,17.0,1,5761
2012-02-20,30.0,17.0,1,5761
2012-02-29,28.0,15.0,1,5761
2012-03-10,26.0,14.0,1,5761
2014-01-20,15.0,1.0,1,5761
2014-02-10,8.0,1.0,1,5761
2014-02-15,13.0,1.0,1,5761
2014-02-20,12.0,0.0,1,5761
