date,consumption,station_id
1984-01-01,0.046,5748
1984-01-02,0.045,5748
1984-01-03,0.045,5748
1984-01-04,0.044,5748
1984-01-05,0.044,5748
1984-01-06,0.043,5748
1984-01-07,0.043,5748
1984-01-08,0.042,5748
1984-01-09,0.042,5748
1984-01-10,0.041,5748
1984-01-11,0.041,5748
1984-01-12,0.041,5748
1984-01-13,0.04,5748
1984-01-14,0.04,5748
1984-01-15,0.04,5748
1984-01-16,0.04,5748
1984-01-17,0.04,5748
1984-01-18,0.039,5748
1984-01-19,0.039,5748
1984-01-20,0.039,5748
1984-01-21,0.039,5748
1984-01-22,0.039,5748
1984-01-23,0.038,5748
1984-01-24,0.038,5748
1984-01-25,0.038,5748
1984-01-26,0.038,5748
1984-01-27,0.037,5748
1984-01-28,0.037,5748
1984-01-29,0.037,5748
1984-01-30,0.036,5748
1984-02-01,0.035,5748
1984-02-02,0.035,5748
1984-02-03,0.035,5748
1984-02-04,0.034,5748
1984-02-05,0.034,5748
1984-02-06,0.033,5748
1984-02-07,0.032,5748
1984-02-08,0.031,5748
1984-02-09,0.03,5748
1984-02-10,0.029,5748
1984-02-11,0.028,5748
1984-02-12,0.027,5748
1984-02-13,0.026,5748
1984-02-14,0.025,5748
1984-02-15,0.024,5748
1984-02-16,0.023,5748
1984-02-17,0.022,5748
1984-02-18,0.021,5748
1984-02-19,0.02,5748
1984-02-20,0.019,5748
1984-02-21,0.019,5748
1984-02-22,0.018,5748
1984-02-23,0.017,5748
1984-02-24,0.016,5748
1984-02-25,0.015,5748
1984-02-26,0.015,5748
1984-02-27,0.014,5748
1984-02-28,0.014,5748
1984-02-29,0.014,5748
1984-03-01,0.014,5748
1984-03-02,0.013,5748
1984-03-03,0.013,5748
1984-03-04,0.013,5748
1984-03-05,0.012,5748
1984-03-06,0.012,5748
1984-03-07,0.013,5748
1984-03-08,0.013,5748
1984-03-09,0.013,5748
1984-03-10,0.014,5748
1984-03-11,0.014,5748
1984-03-12,0.014,5748
1984-03-13,0.015,5748
1984-03-14,0.016,5748
1984-03-15,0.017,5748
1984-03-16,0.018,5748
1984-03-17,0.019,5748
1984-03-18,0.02,5748
1984-03-19,0.021,5748
1984-03-20,0.022,5748
1984-03-21,0.023,5748
1984-03-22,0.024,5748
1984-03-23,0.025,5748
1984-03-24,0.027,5748
1984-03-25,0.028,5748
1984-03-26,0.03,5748
1984-03-27,0.031,5748
1984-03-28,0.033,5748
1984-03-29,0.034,5748
1984-03-30,0.065,5748
1984-04-01,0.13,5748
1984-04-02,0.16,5748
1984-04-03,0.19,5748
1984-04-04,1.0,5748
1984-04-05,1.8,5748
1984-04-06,2.4,5748
1984-04-07,3.0,5748
1984-04-08,3.75,5748
1984-04-09,5.0,5748
1984-04-10,9.3,5748
1984-04-11,24.9,5748
1984-04-12,22.9,5748
1984-04-13,24.4,5748
1984-04-14,24.2,5748
1984-04-15,21.6,5748
1984-04-16,19.1,5748
1984-04-17,16.4,5748
1984-04-18,16.7,5748
1984-04-19,16.0,5748
1984-04-20,11.6,5748
1984-04-21,9.37,5748
1984-04-22,7.61,5748
1984-04-23,6.73,5748
1984-04-24,5.86,5748
1984-04-25,4.75,5748
1984-04-26,3.56,5748
1984-04-27,1.26,5748
1984-04-28,1.12,5748
1984-04-29,2.17,5748
1984-04-30,3.3,5748
1984-05-01,13.6,5748
1984-05-02,14.3,5748
1984-05-03,8.49,5748
1984-05-04,5.86,5748
1984-05-05,4.35,5748
1984-05-06,3.56,5748
1984-05-07,3.07,5748
1984-05-08,2.4,5748
1984-05-09,1.43,5748
1984-05-10,1.78,5748
1984-05-11,1.78,5748
1984-05-12,1.78,5748
1984-05-13,1.88,5748
1984-05-14,1.97,5748
1984-05-15,2.07,5748
1984-05-16,2.4,5748
1984-05-17,2.4,5748
