date,ice_thickness,snow_height,place,station_id
1984-01-10,29.0,13.0,1,6485
1984-01-20,42.0,14.0,1,6485
1984-01-31,43.0,15.0,1,6485
1984-02-10,39.0,16.0,1,6485
1984-02-20,66.0,10.0,1,6485
1984-02-29,82.0,9.0,1,6485
1984-03-10,90.0,6.0,1,6485
1984-03-20,90.0,6.0,1,6485
1984-03-31,83.0,3.0,1,6485
1984-12-10,24.0,10.0,1,6485
1984-12-20,26.0,10.0,1,6485
1984-12-31,35.0,14.0,1,6485
1985-01-10,44.0,13.0,1,6485
1985-01-20,46.0,14.0,1,6485
1985-01-31,,,1,6485
1985-02-10,65.0,3.0,1,6485
1985-02-20,66.0,5.0,1,6485
1985-02-28,88.0,4.0,1,6485
1985-03-10,76.0,3.0,1,6485
1985-03-20,77.0,13.0,1,6485
1985-03-31,76.0,8.0,1,6485
1985-11-25,,,1,6485
1985-11-30,35.0,4.0,1,6485
1985-12-20,79.0,4.0,1,6485
1985-12-31,97.0,2.0,1,6485
1986-01-10,90.0,5.0,1,6485
1986-01-20,95.0,6.0,1,6485
1986-01-31,99.0,6.0,1,6485
1986-02-10,95.0,5.0,1,6485
1986-02-20,87.0,5.0,1,6485
1986-02-28,72.0,1.0,1,6485
1986-03-10,52.0,2.0,1,6485
1986-03-20,75.0,3.0,1,6485
1986-03-31,68.0,3.0,1,6485
1986-11-20,23.0,,1,6485
1986-11-30,32.0,,1,6485
1986-12-10,21.0,6.0,1,6485
1986-12-20,26.0,4.0,1,6485
1986-12-31,57.0,4.0,1,6485
1987-01-10,65.0,8.0,1,6485
1987-01-20,76.0,1.0,1,6485
1987-01-31,83.0,,1,6485
1987-02-10,83.0,3.0,1,6485
1987-12-10,50.0,8.0,1,6485
1987-12-20,56.0,8.0,1,6485
1987-12-31,57.0,10.0,1,6485
1988-01-10,90.0,12.0,1,6485
1988-01-20,87.0,19.0,1,6485
1988-01-31,88.0,22.0,1,6485
1988-02-10,88.0,25.0,1,6485
1988-02-20,94.0,25.0,1,6485
1988-02-29,97.0,26.0,1,6485
1988-03-10,96.0,27.0,1,6485
1988-03-20,66.0,24.0,1,6485
1988-03-31,65.0,19.0,1,6485
1988-04-15,,,1,6485
1988-11-20,38.0,1.0,1,6485
1988-11-30,43.0,1.0,1,6485
1988-12-10,69.0,8.0,1,6485
1988-12-20,78.0,9.0,1,6485
1988-12-31,79.0,10.0,1,6485
1989-01-10,88.0,15.0,1,6485
1989-01-20,93.0,17.0,1,6485
1989-01-31,93.0,19.0,1,6485
