date,consumption,station_id
1984-01-01,0.53,5171
1984-01-02,0.52,5171
1984-01-03,0.52,5171
1984-01-04,0.51,5171
1984-01-05,0.51,5171
1984-01-06,0.51,5171
1984-01-07,0.5,5171
1984-01-08,0.5,5171
1984-01-09,0.49,5171
1984-01-10,0.49,5171
1984-01-11,0.48,5171
1984-01-12,0.47,5171
1984-01-13,0.46,5171
1984-01-14,0.45,5171
1984-01-15,0.45,5171
1984-01-16,0.44,5171
1984-01-17,0.43,5171
1984-01-18,0.42,5171
1984-01-19,0.41,5171
1984-01-20,0.4,5171
1984-01-21,0.4,5171
1984-01-22,0.39,5171
1984-01-23,0.39,5171
1984-01-24,0.39,5171
1984-01-25,0.39,5171
1984-01-26,0.38,5171
1984-01-27,0.38,5171
1984-01-28,0.38,5171
1984-01-29,0.38,5171
1984-01-30,0.37,5171
1984-02-01,0.36,5171
1984-02-02,0.35,5171
1984-02-03,0.34,5171
1984-02-04,0.33,5171
1984-02-05,0.33,5171
1984-02-06,0.32,5171
1984-02-07,0.31,5171
1984-02-08,0.3,5171
1984-02-09,0.29,5171
1984-02-10,0.28,5171
1984-02-11,0.27,5171
1984-02-12,0.27,5171
1984-02-13,0.26,5171
1984-02-14,0.25,5171
1984-02-15,0.24,5171
1984-02-16,0.24,5171
1984-02-17,0.23,5171
1984-02-18,0.22,5171
1984-02-19,0.22,5171
1984-02-20,0.23,5171
1984-02-21,0.23,5171
1984-02-22,0.24,5171
1984-02-23,0.24,5171
1984-02-24,0.25,5171
1984-02-25,0.25,5171
1984-02-26,0.25,5171
1984-02-27,0.26,5171
1984-02-28,0.26,5171
1984-02-29,0.27,5171
1984-03-01,0.27,5171
1984-03-02,0.27,5171
1984-03-03,0.27,5171
1984-03-04,0.27,5171
1984-03-05,0.27,5171
1984-03-06,0.27,5171
1984-03-07,0.26,5171
1984-03-08,0.26,5171
1984-03-09,0.26,5171
1984-03-10,0.26,5171
1984-03-11,0.27,5171
1984-03-12,0.27,5171
1984-03-13,0.28,5171
1984-03-14,0.29,5171
1984-03-15,0.3,5171
1984-03-16,0.3,5171
1984-03-17,0.31,5171
1984-03-18,0.32,5171
1984-03-19,0.32,5171
1984-03-20,0.33,5171
1984-03-21,0.33,5171
1984-03-22,0.34,5171
1984-03-23,0.34,5171
1984-03-24,0.34,5171
1984-03-25,0.35,5171
1984-03-26,0.35,5171
1984-03-27,0.35,5171
1984-03-28,0.36,5171
1984-03-29,0.36,5171
1984-03-30,0.4,5171
1984-04-01,0.47,5171
1984-04-02,0.5,5171
1984-04-03,0.54,5171
1984-04-04,0.57,5171
1984-04-05,0.61,5171
1984-04-06,0.66,5171
1984-04-07,0.91,5171
1984-04-08,1.44,5171
1984-04-09,2.16,5171
1984-04-10,4.03,5171
1984-04-11,8.5,5171
1984-04-12,26.8,5171
1984-04-13,37.3,5171
1984-04-14,47.7,5171
1984-04-15,49.5,5171
1984-04-16,55.6,5171
1984-04-17,68.5,5171
1984-04-18,77.8,5171
1984-04-19,81.7,5171
1984-04-20,99.4,5171
1984-04-21,94.8,5171
1984-04-22,86.0,5171
1984-04-23,77.8,5171
1984-04-24,68.5,5171
1984-04-25,59.9,5171
1984-04-26,49.1,5171
1984-04-27,43.2,5171
1984-04-28,40.7,5171
1984-04-29,41.1,5171
1984-04-30,44.2,5171
1984-05-01,56.9,5171
1984-05-02,75.7,5171
1984-05-03,84.6,5171
1984-05-04,69.2,5171
1984-05-05,51.0,5171
1984-05-06,41.6,5171
1984-05-07,34.7,5171
1984-05-08,29.9,5171
1984-05-09,26.3,5171
1984-05-10,23.1,5171
1984-05-11,22.2,5171
1984-05-12,23.4,5171
1984-05-13,25.3,5171
1984-05-14,25.1,5171
1984-05-15,23.1,5171
1984-05-16,23.8,5171
1984-05-17,22.9,5171
1984-05-18,19.5,5171
1984-05-19,16.8,5171
1984-05-20,14.5,5171
1984-05-21,12.4,5171
1984-05-22,10.7,5171
1984-05-23,9.03,5171
1984-05-24,7.7,5171
1984-05-25,6.72,5171
1984-05-26,6.08,5171
1984-05-27,5.6,5171
1984-05-28,5.28,5171
1984-05-29,5.6,5171
1984-05-30,6.07,5171
1984-06-01,8.42,5171
1984-06-02,8.16,5171
1984-06-03,16.1,5171
1984-06-04,15.8,5171
1984-06-05,10.9,5171
1984-06-06,8.59,5171
1984-06-07,11.0,5171
1984-06-08,24.7,5171
1984-06-09,33.7,5171
1984-06-10,37.7,5171
1984-06-11,34.8,5171
1984-06-12,35.8,5171
1984-06-13,44.9,5171
1984-06-14,65.7,5171
1984-06-15,67.5,5171
1984-06-16,49.4,5171
1984-06-17,33.0,5171
1984-06-18,21.7,5171
1984-06-19,23.4,5171
1984-06-20,26.4,5171
1984-06-21,22.8,5171
1984-06-22,17.0,5171
1984-06-23,16.5,5171
1984-06-24,17.9,5171
1984-06-25,14.8,5171
1984-06-26,13.1,5171
1984-06-27,14.0,5171
1984-06-28,22.4,5171
1984-06-29,26.6,5171
1984-06-30,23.9,5171
1984-07-01,16.8,5171
1984-07-02,11.3,5171
1984-07-03,9.01,5171
1984-07-04,8.37,5171
1984-07-05,7.18,5171
1984-07-06,6.39,5171
1984-07-07,6.13,5171
1984-07-08,6.21,5171
1984-07-09,8.1,5171
1984-07-10,18.9,5171
1984-07-11,25.1,5171
1984-07-12,18.6,5171
1984-07-13,11.6,5171
1984-07-14,9.41,5171
1984-07-15,9.1,5171
1984-07-16,9.05,5171
1984-07-17,12.4,5171
1984-07-18,23.4,5171
1984-07-19,31.9,5171
1984-07-20,37.2,5171
1984-07-21,38.4,5171
1984-07-22,32.2,5171
1984-07-23,21.0,5171
1984-07-24,15.0,5171
1984-07-25,16.2,5171
1984-07-26,15.5,5171
1984-07-27,11.6,5171
1984-07-28,8.72,5171
1984-07-29,6.93,5171
1984-07-30,5.52,5171
1984-08-01,3.53,5171
1984-08-02,2.94,5171
1984-08-03,2.41,5171
1984-08-04,2.11,5171
1984-08-05,1.95,5171
1984-08-06,1.91,5171
1984-08-07,2.1,5171
1984-08-08,1.85,5171
1984-08-09,1.62,5171
1984-08-10,1.74,5171
1984-08-11,1.62,5171
1984-08-12,1.57,5171
1984-08-13,1.67,5171
1984-08-14,1.71,5171
1984-08-15,1.85,5171
1984-08-16,3.55,5171
1984-08-17,12.5,5171
1984-08-18,22.0,5171
1984-08-19,20.2,5171
1984-08-20,11.3,5171
1984-08-21,7.87,5171
1984-08-22,6.86,5171
1984-08-23,8.7,5171
1984-08-24,8.68,5171
1984-08-25,7.14,5171
1984-08-26,5.9,5171
1984-08-27,5.8,5171
1984-08-28,7.35,5171
1984-08-29,5.94,5171
1984-08-30,4.4,5171
1984-09-01,3.86,5171
1984-09-02,3.66,5171
1984-09-03,3.44,5171
1984-09-04,3.13,5171
1984-09-05,2.99,5171
1984-09-06,2.95,5171
1984-09-07,2.8,5171
1984-09-08,2.89,5171
1984-09-09,3.67,5171
1984-09-10,8.86,5171
1984-09-11,17.9,5171
1984-09-12,18.2,5171
1984-09-13,14.9,5171
1984-09-14,11.2,5171
1984-09-15,8.89,5171
1984-09-16,7.03,5171
1984-09-17,6.1,5171
1984-09-18,5.26,5171
1984-09-19,5.11,5171
1984-09-20,4.63,5171
1984-09-21,4.09,5171
1984-09-22,3.66,5171
1984-09-23,3.24,5171
1984-09-24,3.03,5171
1984-09-25,2.82,5171
1984-09-26,2.86,5171
1984-09-27,2.76,5171
1984-09-28,2.67,5171
1984-09-29,2.8,5171
1984-09-30,4.24,5171
1984-10-01,8.78,5171
1984-10-02,8.85,5171
1984-10-03,8.56,5171
1984-10-04,14.3,5171
1984-10-05,20.3,5171
1984-10-06,17.1,5171
1984-10-07,14.0,5171
1984-10-08,11.5,5171
1984-10-09,9.63,5171
1984-10-10,8.4,5171
1984-10-11,7.54,5171
1984-10-12,6.96,5171
1984-10-13,6.47,5171
1984-10-14,6.39,5171
1984-10-15,6.05,5171
1984-10-16,5.79,5171
1984-10-17,5.41,5171
1984-10-18,5.94,5171
1984-10-19,6.09,5171
1984-10-20,5.9,5171
1984-10-21,6.33,5171
1984-10-22,7.89,5171
1984-10-23,9.75,5171
1984-10-24,10.5,5171
1984-10-25,12.3,5171
1984-10-26,14.5,5171
1984-10-27,15.7,5171
1984-10-28,14.0,5171
1984-10-29,12.6,5171
1984-10-30,11.2,5171
1984-11-01,8.86,5171
1984-11-02,8.36,5171
1984-11-03,7.86,5171
1984-11-04,7.86,5171
1984-11-05,8.02,5171
1984-11-06,8.85,5171
1984-11-07,12.5,5171
1984-11-08,13.3,5171
1984-11-09,11.8,5171
1984-11-10,9.84,5171
1984-11-11,8.25,5171
1984-11-12,7.87,5171
1984-11-13,8.48,5171
1984-11-14,6.99,5171
1984-11-15,5.08,5171
1984-11-16,4.91,5171
1984-11-17,4.82,5171
1984-11-18,4.29,5171
1984-11-19,4.02,5171
1984-11-20,3.82,5171
1984-11-21,3.43,5171
1984-11-22,2.99,5171
1984-11-23,2.56,5171
1984-11-24,2.42,5171
1984-11-25,2.28,5171
1984-11-26,2.14,5171
1984-11-27,1.99,5171
1984-11-28,1.85,5171
1984-11-29,1.71,5171
1984-11-30,1.57,5171
1984-12-01,1.53,5171
1984-12-02,1.49,5171
1984-12-03,1.44,5171
1984-12-04,1.4,5171
1984-12-05,1.36,5171
1984-12-06,1.32,5171
1984-12-07,1.28,5171
1984-12-08,1.23,5171
1984-12-09,1.19,5171
1984-12-10,1.15,5171
1984-12-11,1.11,5171
1984-12-12,1.07,5171
1984-12-13,1.03,5171
1984-12-14,0.99,5171
1984-12-15,0.95,5171
1984-12-16,0.91,5171
1984-12-17,0.87,5171
1984-12-18,0.83,5171
1984-12-19,0.79,5171
1984-12-20,0.75,5171
1984-12-21,0.74,5171
1984-12-22,0.72,5171
1984-12-23,0.71,5171
1984-12-24,0.69,5171
1984-12-25,0.68,5171
1984-12-26,0.66,5171
1984-12-27,0.65,5171
1984-12-28,0.63,5171
1984-12-29,0.62,5171
1984-12-30,0.6,5171
1985-01-01,0.54,5171
1985-01-02,0.48,5171
1985-01-03,0.43,5171
1985-01-04,0.38,5171
1985-01-05,0.32,5171
1985-01-06,0.27,5171
1985-01-07,0.21,5171
1985-01-08,0.16,5171
1985-01-09,0.15,5171
1985-01-10,0.15,5171
1985-01-11,0.14,5171
1985-01-12,0.14,5171
1985-01-13,0.13,5171
1985-01-14,0.12,5171
1985-01-15,0.12,5171
1985-01-16,0.11,5171
1985-01-17,0.11,5171
1985-01-18,0.1,5171
1985-01-19,0.094,5171
1985-01-20,0.088,5171
1985-01-21,0.082,5171
1985-01-22,0.076,5171
1985-01-23,0.078,5171
1985-01-24,0.071,5171
1985-01-25,0.068,5171
1985-01-26,0.066,5171
1985-01-27,0.063,5171
1985-01-28,0.061,5171
1985-01-29,0.058,5171
1985-01-30,0.056,5171
1985-02-01,0.051,5171
1985-02-02,0.05,5171
1985-02-03,0.048,5171
1985-02-04,0.047,5171
1985-02-05,0.045,5171
1985-02-06,0.044,5171
1985-02-07,0.042,5171
1985-02-08,0.041,5171
1985-02-09,0.039,5171
1985-02-10,0.038,5171
1985-02-11,0.036,5171
1985-02-12,0.035,5171
1985-02-13,0.033,5171
1985-02-14,0.032,5171
1985-02-15,0.03,5171
1985-02-16,0.03,5171
1985-02-17,0.03,5171
1985-02-18,0.03,5171
1985-02-19,0.03,5171
1985-02-20,0.03,5171
