date,ice_thickness,snow_height,place,station_id
1984-01-10,52.0,5.0,1,5081
1984-01-20,54.0,6.0,1,5081
1984-01-31,54.0,14.0,1,5081
1984-02-10,56.0,11.0,1,5081
1984-02-20,58.0,12.0,1,5081
1984-02-29,59.0,17.0,1,5081
1984-03-10,54.0,10.0,1,5081
1984-03-20,57.0,11.0,1,5081
1984-03-31,54.0,6.0,1,5081
1984-04-05,,,1,5081
1984-04-10,,,1,5081
1984-11-10,10.0,4.0,1,5081
1984-11-20,17.0,,1,5081
1984-11-30,27.0,,1,5081
1984-12-10,37.0,,1,5081
1984-12-20,37.0,,1,5081
1984-12-31,37.0,,1,5081
1986-04-10,,,1,5081
1986-04-15,,,1,5081
1986-04-20,,,1,5081
1986-11-10,16.0,,1,5081
1986-11-20,25.0,,1,5081
1986-11-30,45.0,,1,5081
1986-12-10,65.0,,1,5081
1986-12-20,78.0,,1,5081
1987-11-10,37.0,12.0,1,5081
1987-11-20,40.0,,1,5081
1987-11-25,,,1,5081
1987-11-30,50.0,,1,5081
1987-12-05,,,1,5081
1987-12-10,57.0,,1,5081
1987-12-15,,,1,5081
1987-12-20,60.0,,1,5081
1987-12-25,,,1,5081
1987-12-31,68.0,,1,5081
1988-01-05,,,1,5081
1988-01-10,67.0,,1,5081
1988-01-15,,,1,5081
1988-01-20,67.0,,1,5081
1988-01-25,,,1,5081
1988-01-31,67.0,,1,5081
1988-02-05,,,1,5081
1988-02-10,68.0,,1,5081
1988-02-15,,,1,5081
1988-02-20,68.0,,1,5081
1988-02-25,,,1,5081
1988-02-29,68.0,,1,5081
1988-03-05,,,1,5081
1988-03-10,68.0,,1,5081
1988-03-15,,,1,5081
1988-03-20,70.0,,1,5081
1988-03-25,,,1,5081
1988-03-31,70.0,,1,5081
1988-04-05,,,1,5081
1988-04-10,70.0,,1,5081
1988-11-10,10.0,,1,5081
1988-11-20,30.0,,1,5081
1988-12-10,48.0,5.0,1,5081
1988-12-20,51.0,0.0,1,5081
1988-12-31,51.0,,1,5081
1989-01-10,51.0,,1,5081
1989-01-20,51.0,,1,5081
1989-01-31,51.0,,1,5081
1989-02-10,46.0,,1,5081
1989-02-20,48.0,,1,5081
1989-02-28,50.0,,1,5081
